,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS,Bare
1631,1631,2023-08-04 00:30:00,10656.0,0.0096873032286516,103.22790320451152,2379.484278719126,0.1247534549549201,2282.9682364504124,0.100494384765625,7.828992482463347e-06,793.3,0.2,0.068,0.1399906027007401,0.1198404286121222,0.0693803062546903,24.5,23.1,793.3,38.1,23.0,2023-08-04,0.100494384765625,887.1884050094634
1632,1632,2023-08-04 01:00:00,11208.0,0.0094457389492263,105.86784214292835,2515.911501937464,0.0852196817276375,2399.4831201978973,0.074676513671875,8.985606629929044e-06,793.2,0.198,0.068,0.1388998359931531,0.1185026732035552,0.0686058273829512,23.9,23.2,793.2,45.0,22.5,2023-08-04,0.074676513671875,887.1884050094634
1633,1633,2023-08-04 01:30:00,11198.0,0.0094499556089377,105.82060290888538,2526.302010078387,0.0825692675397018,2397.3422537451866,0.075103759765625,9.961629934437553e-06,793.2,0.196,0.068,0.1378090692855661,0.1171649177949881,0.067831348511212,23.1,23.1,793.2,57.0,20.2,2023-08-04,0.075103759765625,887.1884050094634
1634,1634,2023-08-04 02:00:00,10914.0,0.0095721175933446,104.470091413763,2472.1866407357857,0.096888024486147,2344.84801090286,0.086090087890625,1.0056612470058777e-05,793.3,0.194,0.068,0.1367183025779791,0.115827162386421,0.0670568696394729,22.2,22.9,793.3,66.3,17.8,2023-08-04,0.086090087890625,887.1884050094634
1635,1635,2023-08-04 02:30:00,11160.0,0.0094660305707844,105.64090116995403,2528.694363303984,0.0819653750084258,2401.193193935662,0.074371337890625,9.833164495231788e-06,793.5,0.192,0.068,0.1356275358703922,0.1144894069778539,0.0662823907677338,21.3,22.7,793.5,73.1,15.8,2023-08-04,0.074371337890625,887.1884050094634
1636,1636,2023-08-04 03:00:00,10820.0,0.0096136071156716,104.01922899156676,2456.4137320454074,0.1013137527428971,2340.4224171400365,0.087066650390625,9.177776188314064e-06,794.1,0.191,0.068,0.1350821525165987,0.1138205292735704,0.0658951513318642,20.3,22.3,794.1,65.8,16.4,2023-08-04,0.087066650390625,887.1884050094634
1637,1637,2023-08-04 03:30:00,10792.0,0.0096260703582064,103.88455130576442,2444.508750646686,0.1047349729458352,2323.6018296448137,0.090850830078125,9.635975609179462e-06,794.5,0.189,0.068,0.1339913858090117,0.1124827738650033,0.065120672460125,19.7,22.0,794.5,75.2,15.0,2023-08-04,0.090850830078125,887.1884050094634
1638,1638,2023-08-04 04:00:00,10570.0,0.0097266324786943,102.810505299799,2396.010407814476,0.1194405373912601,2280.7779288690167,0.101043701171875,9.35617084099218e-06,794.8,0.188,0.068,0.1334460024552182,0.1118138961607198,0.0647334330242555,19.2,21.6,794.8,78.1,13.9,2023-08-04,0.101043701171875,887.1884050094634
1639,1639,2023-08-04 04:30:00,10832.0,0.0096082805253011,104.0768946500615,2451.1773787437032,0.1028098426774466,2337.311875639469,0.087738037109375,9.021562119429577e-06,794.8,0.186,0.067,0.1319006191014247,0.1099185825932382,0.0636361619506836,18.5,21.2,794.8,80.1,12.9,2023-08-04,0.087738037109375,887.1884050094634
1640,1640,2023-08-04 05:00:00,10826.0,0.009610942713445,104.04806581575652,2458.5191018302967,0.1007160355615435,2343.8423412657253,0.086334228515625,9.060522872079846e-06,795.0,0.184,0.067,0.1308098523938378,0.1085808271846711,0.0628616830789444,17.8,20.9,795.0,83.5,12.3,2023-08-04,0.086334228515625,887.1884050094634
1641,1641,2023-08-04 05:30:00,11002.0,0.0095337592264638,104.89041900955492,2496.842093989147,0.0902036631033621,2381.9465581568,0.078216552734375,8.93258961130053e-06,795.0,0.183,0.067,0.1302644690400443,0.1079119494803876,0.0624744436430748,17.4,20.5,795.0,84.4,11.9,2023-08-04,0.078216552734375,887.1884050094634
1642,1642,2023-08-04 06:00:00,10926.0,0.0095668596321715,104.52750834110608,2482.291922948436,0.0941146510071537,2368.231426796701,0.081085205078125,8.919024493625397e-06,794.9,0.182,0.067,0.1297190856862508,0.1072430717761041,0.0620872042072053,16.9,20.1,794.9,84.8,11.8,2023-08-04,0.081085205078125,887.1884050094634
1643,1643,2023-08-04 06:30:00,10758.0,0.009641269661416,103.72077901751412,2423.241815128817,0.1110271263887305,2314.7620107113244,0.092864990234375,8.678582323775394e-06,794.8,0.181,0.066,0.1287190856862508,0.1060166359129061,0.061377172569503,16.5,19.8,794.8,82.0,11.9,2023-08-04,0.092864990234375,887.1884050094634
1644,1644,2023-08-04 07:00:00,10726.0,0.0096556408557709,103.56640381899916,2413.91075738214,0.1138637124656737,2307.876680320661,0.094512939453125,8.508227655319047e-06,794.8,0.18,0.066,0.1281737023324573,0.1053477582086225,0.0609899331336334,16.0,19.5,794.8,78.9,12.2,2023-08-04,0.094512939453125,887.1884050094634
1645,1645,2023-08-04 07:30:00,10796.0,0.0096242869269066,103.9038016628843,2433.1443971116937,0.1080679052418238,2328.0157993845646,0.089813232421875,8.362597385938664e-06,795.1,0.178,0.066,0.1270829356248703,0.1040100028000555,0.0602154542618942,15.5,19.2,795.1,83.6,11.0,2023-08-04,0.089813232421875,887.1884050094634
1646,1646,2023-08-04 08:00:00,10646.0,0.0096918518992448,103.17945531936094,2398.05494630598,0.118794365317851,2296.676762020456,0.097137451171875,8.174305649410057e-06,794.9,0.177,0.066,0.1265375522710769,0.1033411250957719,0.0598282148260247,15.1,18.8,794.9,87.6,9.9,2023-08-04,0.097137451171875,887.1884050094634
1647,1647,2023-08-04 08:30:00,10698.0,0.0096682685091799,103.4311365112073,2408.309973274262,0.1155892600209622,2307.894796176483,0.094512939453125,8.057301050750939e-06,794.9,0.176,0.066,0.1259921689172834,0.1026722473914884,0.0594409753901551,14.7,18.5,794.9,85.8,10.0,2023-08-04,0.094512939453125,887.1884050094634
1648,1648,2023-08-04 09:00:00,10694.0,0.0096700765070469,103.41179816636011,2420.581325109064,0.1118310842767297,2320.127604836254,0.091644287109375,8.017895546988303e-06,794.9,0.175,0.066,0.1254467855634899,0.1020033696872048,0.0590537359542855,14.3,18.2,794.9,82.2,10.6,2023-08-04,0.091644287109375,887.1884050094634
1649,1649,2023-08-04 09:30:00,10896.0,0.0095800208154918,104.38390680559912,2466.9781047008214,0.0983362577389647,2365.673835342982,0.081634521484375,7.930108369466533e-06,795.0,0.174,0.066,0.1249014022096964,0.1013344919829213,0.0586664965184159,13.9,17.9,795.0,81.3,10.6,2023-08-04,0.081634521484375,887.1884050094634
1650,1650,2023-08-04 10:00:00,10530.0,0.0097450891034114,102.61578825892242,2383.2392518660954,0.1235320492365897,2286.2101217108666,0.099700927734375,7.859451441281783e-06,795.0,0.173,0.065,0.1239014022096964,0.1001080561197233,0.0579564648807136,13.6,17.6,795.0,81.6,10.4,2023-08-04,0.099700927734375,887.1884050094634
1651,1651,2023-08-04 10:30:00,11024.0,0.0095242414719932,104.9952379872535,2494.281437321616,0.0908850394706484,2393.4644237170555,0.075897216796875,7.800332083141483e-06,795.0,0.172,0.065,0.1233560188559029,0.0994391784154398,0.057569225444844,13.3,17.4,795.0,81.5,10.3,2023-08-04,0.075897216796875,887.1884050094634
1652,1652,2023-08-04 11:00:00,10860.0,0.0095958861658291,104.21132376090422,2443.426704465263,0.1050494607606834,2346.7671503667125,0.085662841796875,7.627479114346931e-06,795.0,0.172,0.065,0.1233560188559029,0.0994391784154398,0.057569225444844,13.1,17.1,795.0,80.2,10.2,2023-08-04,0.085662841796875,887.1884050094634
1653,1653,2023-08-04 11:30:00,10718.0,0.0096592437069619,103.52777405121778,2411.111676493279,0.1147239074215566,2316.0819813656008,0.092559814453125,7.59821622546133e-06,795.0,0.171,0.065,0.1228106355021094,0.0987703007111562,0.0571819860089745,12.8,16.9,795.0,80.4,10.1,2023-08-04,0.092559814453125,887.1884050094634
1654,1654,2023-08-04 12:00:00,10838.0,0.0096056205481748,104.10571550111936,2431.5193138799573,0.1085499810505532,2337.0725485114776,0.087799072265625,7.483782112816058e-06,795.1,0.17,0.065,0.1222652521483159,0.0981014230068727,0.0567947465731049,12.6,16.6,795.1,80.2,9.9,2023-08-04,0.087799072265625,887.1884050094634
1655,1655,2023-08-04 12:30:00,10942.0,0.0095598624766315,104.60401521930216,2471.653049856028,0.0970357973323517,2376.374278673128,0.079376220703125,7.424847610947104e-06,795.3,0.169,0.065,0.1217198687945225,0.0974325453025892,0.0564075071372353,12.3,16.4,795.3,81.1,9.6,2023-08-04,0.079376220703125,887.1884050094634
1656,1656,2023-08-04 13:00:00,10490.0,0.0097636511947144,102.42070103255492,2375.470995689041,0.1260683138181147,2283.1889925559435,0.100433349609375,7.484820527420243e-06,795.6,0.169,0.065,0.1217198687945225,0.0974325453025892,0.0564075071372353,12.1,16.2,795.6,78.7,10.2,2023-08-04,0.100433349609375,887.1884050094634
1657,1657,2023-08-04 13:30:00,10738.0,0.0096502441301388,103.62432146943112,2434.4363851228527,0.1076856267625911,2337.167149863272,0.087799072265625,7.707117287448043e-06,795.6,0.168,0.065,0.121174485440729,0.0967636675983056,0.0560202677013658,12.1,16.0,795.6,74.2,11.6,2023-08-04,0.087799072265625,887.1884050094634
1658,1658,2023-08-04 14:00:00,10654.0,0.0096882124504123,103.21821544669332,2424.773243642143,0.1105660779827059,2327.133996615161,0.090057373046875,7.76978982230213e-06,795.7,0.168,0.065,0.121174485440729,0.0967636675983056,0.0560202677013658,12.1,15.8,795.7,67.3,13.3,2023-08-04,0.090057373046875,887.1884050094634
1659,1659,2023-08-04 14:30:00,10970.0,0.0095476543101375,104.7377677822093,2498.3342080875327,0.0898079629307782,2397.9018693871617,0.074981689453125,7.756189474743902e-06,795.8,0.167,0.065,0.1206291020869355,0.0960947898940221,0.0556330282654962,12.3,15.7,795.8,60.9,14.9,2023-08-04,0.074981689453125,887.1884050094634
1660,1660,2023-08-04 15:00:00,10712.0,0.0096619484936038,103.49879226348487,2439.2910812572,0.1062569513090506,2340.791211341928,0.087005615234375,7.792543206157729e-06,795.5,0.167,0.065,0.1206291020869355,0.0960947898940221,0.0556330282654962,13.1,15.6,795.5,55.2,16.6,2023-08-04,0.087005615234375,887.1884050094634
1661,1661,2023-08-04 15:30:00,10574.0,0.0097247925784643,102.82995672468212,2417.6528065367816,0.1127204622431696,2318.096576559759,0.092132568359375,7.953222946385911e-06,795.3,0.168,0.065,0.121174485440729,0.0967636675983056,0.0560202677013658,14.7,15.6,795.3,50.0,18.6,2023-08-04,0.092132568359375,887.1884050094634
1662,1662,2023-08-04 16:00:00,10694.0,0.0096700765070469,103.41179816636011,2433.085492772094,0.1080853548713985,2340.9936650822447,0.086944580078125,7.284958699017971e-06,795.1,0.169,0.065,0.1217198687945225,0.0974325453025892,0.0564075071372353,16.8,15.8,795.1,41.2,20.4,2023-08-04,0.086944580078125,887.1884050094634
1663,1663,2023-08-04 16:30:00,10716.0,0.0096601450500989,103.51811435686028,2435.539360240537,0.1073599625840402,2345.809623622717,0.085906982421875,7.083532152335179e-06,795.1,0.17,0.065,0.1222652521483159,0.0981014230068727,0.0567947465731049,19.3,16.2,795.1,36.3,22.1,2023-08-04,0.085906982421875,887.1884050094634
1664,1664,2023-08-04 17:00:00,10736.0,0.0096511429560272,103.61467077590896,2443.735308807363,0.1049597067847357,2352.382154088188,0.084442138671875,7.191540219993945e-06,795.1,0.172,0.066,0.1238106355021094,0.0999967365743542,0.0578920176466768,21.6,16.9,795.1,34.6,23.2,2023-08-04,0.084442138671875,887.1884050094634
1665,1665,2023-08-04 17:30:00,10876.0,0.0095888251743168,104.28806259586952,2469.410784112292,0.0976582454562803,2383.0577783031977,0.077972412109375,6.710411101925009e-06,795.1,0.174,0.066,0.1249014022096964,0.1013344919829213,0.0586664965184159,23.8,17.8,795.1,31.2,23.8,2023-08-04,0.077972412109375,887.1884050094634
1666,1666,2023-08-04 18:00:00,10752.0,0.0096439593726307,103.69185117452577,2434.832586585013,0.1075685715415698,2348.0722740847605,0.085357666015625,6.842517035957221e-06,794.9,0.175,0.067,0.1259014022096964,0.1025609278461193,0.0593765281561183,25.9,18.7,794.9,31.1,24.2,2023-08-04,0.085357666015625,887.1884050094634
1667,1667,2023-08-04 18:30:00,10518.0,0.0097506466111933,102.55730105653132,2391.0793972968327,0.1210089380639621,2307.4167064565854,0.094573974609375,6.714474612665094e-06,794.5,0.176,0.068,0.1269014022096964,0.1037873637093173,0.0600865597938206,27.9,19.8,794.5,29.5,24.8,2023-08-04,0.094573974609375,887.1884050094634
1668,1668,2023-08-04 19:00:00,10984.0,0.009541567739675,104.80458005259122,2488.0924336458347,0.0925440287809462,2406.141865639844,0.073394775390625,6.307205459884607e-06,794.3,0.176,0.069,0.1273560188559029,0.1043449218682318,0.0604093519956533,28.9,20.9,794.3,27.4,25.0,2023-08-04,0.073394775390625,887.1884050094634
1669,1669,2023-08-04 19:30:00,10934.0,0.0095633591345672,104.56576877735849,2470.714186650508,0.0972961335161268,2395.188925610529,0.075531005859375,5.839271926444324e-06,794.3,0.175,0.07,0.127265252148316,0.1042336023228627,0.0603449047616165,29.7,21.9,794.3,25.8,24.7,2023-08-04,0.075531005859375,887.1884050094634
1670,1670,2023-08-04 20:00:00,11294.0,0.0094097071678826,106.27323275406654,2547.617614067314,0.0772702744995587,2461.284680308412,0.063079833984375,6.495624197246206e-06,794.1,0.174,0.07,0.1267198687945225,0.1035647246185792,0.0599576653257469,29.4,22.7,794.1,28.7,24.7,2023-08-04,0.063079833984375,887.1884050094634
1671,1671,2023-08-04 20:30:00,10958.0,0.009552880651726,104.68046618161384,2461.962804552359,0.0997430336775507,2384.587156098365,0.077667236328125,6.008932720757123e-06,793.9,0.172,0.071,0.126083718733142,0.1027845273689266,0.0595059786558405,29.3,23.2,793.9,26.7,24.6,2023-08-04,0.077667236328125,887.1884050094634
1672,1672,2023-08-04 21:00:00,11494.0,0.0093274816559513,107.2100741535048,2595.531761643346,0.0659955677888629,2513.867300715907,0.054168701171875,6.015849888174027e-06,793.7,0.172,0.071,0.126083718733142,0.1027845273689266,0.0595059786558405,29.3,23.6,793.7,23.5,26.9,2023-08-04,0.054168701171875,887.1884050094634
1673,1673,2023-08-04 21:30:00,11326.0,0.009396404871544,106.42368157510808,2548.804044650597,0.0769806468827316,2470.7419195868306,0.061431884765625,5.85085353159836e-06,793.6,0.172,0.072,0.1265383353793485,0.103342085527841,0.0598287708576733,31.1,23.9,793.6,23.5,26.4,2023-08-04,0.061431884765625,887.1884050094634
1674,1674,2023-08-04 22:00:00,11382.0,0.0093732609820359,106.686456497533,2557.209597205083,0.0749443682181317,2479.346621153569,0.059967041015625,5.815673176209778e-06,793.4,0.171,0.072,0.125992952025555,0.1026732078235575,0.0594415314218037,32.0,24.5,793.4,23.1,26.6,2023-08-04,0.059967041015625,887.1884050094634
1675,1675,2023-08-04 22:30:00,11392.0,0.0093691461124482,106.73331251301067,2564.7625157815573,0.0731377340341952,2481.5249260394885,0.059600830078125,6.211651677968327e-06,793.4,0.17,0.073,0.1259021853179681,0.1025618882781884,0.0593770841877669,32.0,25.1,793.4,24.4,26.8,2023-08-04,0.059600830078125,887.1884050094634
1676,1676,2023-08-04 23:00:00,11148.0,0.0094711239424582,105.5840897105241,2508.5146384756827,0.0871342509701067,2426.6075540622883,0.069427490234375,6.2506928941521085e-06,793.3,0.169,0.073,0.1253568019641746,0.1018930105739049,0.0589898447518973,32.0,25.6,793.3,26.7,25.3,2023-08-04,0.069427490234375,887.1884050094634
1677,1677,2023-08-04 23:30:00,10960.0,0.0095520089987608,104.6900186264192,2459.0656931366043,0.100561212696758,2382.215129433313,0.078155517578125,5.97409767704954e-06,793.1,0.167,0.074,0.1247206519027941,0.1011128133242523,0.0585381580819909,30.4,26.0,793.1,24.4,26.1,2023-08-04,0.078155517578125,887.1884050094634
1678,1678,2023-08-05 00:00:00,11560.0,0.009300816647554,107.5174404457249,2597.09370175024,0.0656420481953125,2519.614358197095,0.053253173828125,5.69453279119368e-06,793.1,0.165,0.074,0.1236298851952071,0.0997750579156852,0.0577636792102518,29.2,26.0,793.1,23.0,26.3,2023-08-05,0.053253173828125,883.941419358827
1679,1679,2023-08-05 00:30:00,11522.0,0.0093161412485288,107.34057946554977,2583.873874703394,0.0686613127405112,2507.679043114249,0.055206298828125,5.626778289962679e-06,792.9,0.163,0.074,0.1225391184876202,0.0984373025071182,0.0569892003385126,28.3,25.9,792.9,22.6,26.4,2023-08-05,0.055206298828125,883.941419358827
1680,1680,2023-08-05 01:00:00,11470.0,0.009337235037831,107.09808588392232,2570.4387894412457,0.0717941278166668,2498.179141767712,0.056793212890625,5.35646784176212e-06,793.0,0.161,0.074,0.1214483517800332,0.0970995470985511,0.0562147214667735,27.0,25.7,793.0,22.0,26.0,2023-08-05,0.056793212890625,883.941419358827
1681,1681,2023-08-05 01:30:00,11138.0,0.0094753747051794,105.53672346628922,2500.096543312816,0.0893418692538088,2427.635356539727,0.069244384765625,5.5274933507474505e-06,793.1,0.159,0.074,0.1203575850724462,0.095761791689984,0.0554402425950343,25.8,25.3,793.1,24.7,24.5,2023-08-05,0.069244384765625,883.941419358827
1682,1682,2023-08-05 02:00:00,11380.0,0.0093740846067448,106.6770828247567,2576.234906776749,0.0704344887680546,2486.2904349319806,0.058746337890625,6.699291217525354e-06,793.3,0.158,0.074,0.1198122017186527,0.0950929139857005,0.0550530031591647,24.7,24.9,793.3,36.8,20.9,2023-08-05,0.058746337890625,883.941419358827
1683,1683,2023-08-05 02:30:00,11510.0,0.0093209963559105,107.2846680565308,2621.4252653386006,0.0602429236973224,2514.6926982484265,0.054046630859375,7.85992269180695e-06,793.3,0.156,0.074,0.1187214350110658,0.0937551585771334,0.0542785242874256,23.6,24.5,793.3,50.3,18.3,2023-08-05,0.054046630859375,883.941419358827
1684,1684,2023-08-05 03:00:00,11236.0,0.0094339622641509,106.0,2542.9230310152884,0.0784217243767923,2451.1086180891425,0.064910888671875,6.936726073629693e-06,793.6,0.155,0.074,0.1181760516572723,0.0930862808728498,0.053891284851556,22.5,24.0,793.6,47.4,17.2,2023-08-05,0.064910888671875,883.941419358827
1685,1685,2023-08-05 03:30:00,11378.0,0.0093749084486067,106.66770832824712,2570.527929506236,0.0717731236188618,2480.093745162873,0.059844970703125,6.752596028823517e-06,794.0,0.153,0.073,0.1166306683034788,0.0911909673053683,0.0527940137779841,21.7,23.5,794.0,49.0,16.2,2023-08-05,0.059844970703125,883.941419358827
1686,1686,2023-08-05 04:00:00,11358.0,0.0093831588316595,106.57391800998968,2571.407986329922,0.0715659127038352,2479.340603490844,0.059967041015625,6.8766329711072215e-06,794.2,0.152,0.073,0.1160852849496853,0.0905220896010848,0.0524067743421146,20.9,23.0,794.2,49.6,16.3,2023-08-05,0.059967041015625,883.941419358827
1687,1687,2023-08-05 04:30:00,11298.0,0.0094080412907043,106.29205050237763,2557.725277883972,0.0748203287653454,2468.038778943168,0.061920166015625,6.72947729049689e-06,794.3,0.151,0.073,0.1155399015958918,0.0898532118968012,0.052019534906245,20.3,22.5,794.3,47.1,16.8,2023-08-05,0.061920166015625,883.941419358827
1688,1688,2023-08-05 05:00:00,11012.0,0.0095294294386813,104.93807697875924,2476.5030808723723,0.0956975567469818,2389.398832476516,0.076690673828125,6.75082625401825e-06,794.4,0.15,0.072,0.1145399015958918,0.0886267760336032,0.0513095032685427,19.7,22.1,794.4,48.4,16.4,2023-08-05,0.076690673828125,883.941419358827
1689,1689,2023-08-05 05:30:00,11400.0,0.0093658581158169,106.7707825203131,2561.711514987512,0.0738649193962431,2473.5876035445226,0.060943603515625,6.597398384608744e-06,794.4,0.149,0.072,0.1139945182420983,0.0879578983293197,0.0509222638326731,19.1,21.7,794.4,47.3,16.4,2023-08-05,0.060943603515625,883.941419358827
1690,1690,2023-08-05 06:00:00,11152.0,0.0094694252384821,105.60303025955268,2500.451947614109,0.0892480395330121,2414.216485043048,0.071807861328125,6.614787946602628e-06,794.6,0.148,0.072,0.1134491348883049,0.0872890206250361,0.0505350243968035,18.6,21.3,794.6,48.0,16.2,2023-08-05,0.071807861328125,883.941419358827
1691,1691,2023-08-05 06:30:00,10910.0,0.009573872174533,104.45094542415592,2452.2896024386537,0.1024909292864693,2366.2713429976684,0.081512451171875,6.7318176975030815e-06,794.6,0.147,0.072,0.1129037515345114,0.0866201429207526,0.0501477849609339,18.2,20.9,794.6,51.9,15.2,2023-08-05,0.081512451171875,883.941419358827
1692,1692,2023-08-05 07:00:00,11004.0,0.0095328927967599,104.89995233554684,2489.8465069205363,0.0920720890090962,2397.1038960192104,0.075164794921875,7.164711384784252e-06,795.2,0.146,0.072,0.1123583681807179,0.0859512652164691,0.0497605455250644,17.7,20.6,795.2,56.6,14.8,2023-08-05,0.075164794921875,883.941419358827
1693,1693,2023-08-05 07:30:00,11092.0,0.009495002196669,105.31856436545269,2506.472053925771,0.0876670810682173,2414.515827155036,0.071746826171875,7.052731107393206e-06,795.1,0.145,0.071,0.1113583681807179,0.0847248293532711,0.0490505138873621,17.4,20.2,795.1,56.4,14.6,2023-08-05,0.071746826171875,883.941419358827
1694,1694,2023-08-05 08:00:00,10982.0,0.0095424365371036,104.7950380504726,2508.056186891093,0.0872536861388882,2411.2620504937195,0.072357177734375,7.433800100622591e-06,795.0,0.144,0.071,0.1108129848269244,0.0840559516489875,0.0486632744514925,17.0,19.9,795.0,63.6,13.5,2023-08-05,0.072357177734375,883.941419358827
1695,1695,2023-08-05 08:30:00,10802.0,0.0096216136375832,103.93267051317406,2465.248799051642,0.098819954439082,2371.7403632701835,0.080352783203125,7.301126744198252e-06,795.0,0.144,0.071,0.1108129848269244,0.0840559516489875,0.0486632744514925,16.6,19.6,795.0,61.7,13.7,2023-08-05,0.080352783203125,883.941419358827
1696,1696,2023-08-05 09:00:00,10890.0,0.0095826595762678,104.35516278555652,2506.7364976476465,0.0875979964224555,2409.3261204370424,0.072784423828125,7.487138660760592e-06,794.9,0.143,0.071,0.1102676014731309,0.083387073944704,0.0482760350156229,16.3,19.3,794.9,69.0,12.3,2023-08-05,0.072784423828125,883.941419358827
1697,1697,2023-08-05 09:30:00,11048.0,0.0095138909076545,105.1094667477673,2549.073963310949,0.0769148320454185,2447.3652570390555,0.065582275390625,7.69600922940848e-06,795.2,0.142,0.071,0.1097222181193374,0.0827181962404204,0.0478887955797533,15.9,19.0,795.2,78.9,10.6,2023-08-05,0.065582275390625,883.941419358827
1698,1698,2023-08-05 10:00:00,11028.0,0.0095225140317918,105.0142847426006,2535.3759487857283,0.0802911582338825,2439.381475645208,0.067047119140625,7.287402344719217e-06,795.0,0.141,0.07,0.1087222181193374,0.0814917603772224,0.047178763942051,15.3,18.8,795.0,70.6,11.5,2023-08-05,0.067047119140625,883.941419358827
1699,1699,2023-08-05 10:30:00,10916.0,0.0095712406644257,104.47966309287182,2504.4009509387133,0.0882091961130895,2412.850482088419,0.072052001953125,7.0264571525202815e-06,794.9,0.14,0.07,0.1081768347655439,0.0808228826729389,0.0467915245061814,14.8,18.5,794.9,68.5,11.4,2023-08-05,0.072052001953125,883.941419358827
1700,1700,2023-08-05 11:00:00,10882.0,0.0095861813182375,104.31682510506155,2466.112247077931,0.0985782637226277,2376.4622848391336,0.079376220703125,6.985949225851241e-06,794.9,0.14,0.07,0.1081768347655439,0.0808228826729389,0.0467915245061814,14.4,18.1,794.9,69.4,11.1,2023-08-05,0.079376220703125,883.941419358827
1701,1701,2023-08-05 11:30:00,11002.0,0.0095337592264638,104.89041900955492,2496.5937732293382,0.0902696121547198,2406.1683292010043,0.073394775390625,6.959385340841943e-06,795.1,0.139,0.07,0.1076314514117505,0.0801540049686554,0.0464042850703119,14.0,17.8,795.1,71.8,10.5,2023-08-05,0.073394775390625,883.941419358827
1702,1702,2023-08-05 12:00:00,11254.0,0.0094264147576867,106.08487168300672,2557.822984926773,0.0747968382264549,2465.8819636837247,0.062286376953125,6.904675607251711e-06,795.1,0.138,0.07,0.107086068057957,0.0794851272643719,0.0460170456344423,13.7,17.6,795.1,72.6,10.2,2023-08-05,0.062286376953125,883.941419358827
1703,1703,2023-08-05 12:30:00,10998.0,0.0095354927948437,104.8713497576912,2516.9928643213043,0.0849417371910642,2426.6165063745693,0.069427490234375,6.89699527665922e-06,795.8,0.138,0.07,0.107086068057957,0.0794851272643719,0.0460170456344423,13.4,17.3,795.8,76.3,9.4,2023-08-05,0.069427490234375,883.941419358827
1704,1704,2023-08-05 13:00:00,11136.0,0.0094762255447362,105.52724766618336,2552.069275948305,0.0761863835898517,2458.8539574099127,0.063568115234375,7.020382798094933e-06,795.9,0.137,0.069,0.106086068057957,0.0782586914011738,0.04530701399674,13.1,17.0,795.9,80.7,8.8,2023-08-05,0.063568115234375,883.941419358827
1705,1705,2023-08-05 13:30:00,11058.0,0.0095095881210803,105.15702544290608,2543.124914668954,0.0783720289833827,2446.96827827097,0.065704345703125,7.277080245080806e-06,796.2,0.137,0.069,0.106086068057957,0.0782586914011738,0.04530701399674,13.0,16.8,796.2,70.5,11.5,2023-08-05,0.065704345703125,883.941419358827
1706,1706,2023-08-05 14:00:00,11174.0,0.0094600986769119,105.7071426158138,2578.2529440219487,0.0699639968318258,2483.155995940492,0.059295654296875,7.092001456936457e-06,796.4,0.136,0.069,0.1055406847041635,0.0775898136968903,0.0449197745608704,13.1,16.6,796.4,59.2,13.9,2023-08-05,0.059295654296875,883.941419358827
1707,1707,2023-08-05 14:30:00,10966.0,0.0095493954707812,104.71867073258711,2532.419880715532,0.0810296260249822,2436.932938203279,0.067535400390625,7.25615664456322e-06,796.4,0.136,0.069,0.1055406847041635,0.0775898136968903,0.0449197745608704,13.3,16.4,796.4,54.6,15.6,2023-08-05,0.067535400390625,883.941419358827
1708,1708,2023-08-05 15:00:00,10862.0,0.00959500268876,104.22091920531118,2502.7578450543974,0.0886406104716321,2412.548382507643,0.072113037109375,6.924402490039505e-06,796.2,0.136,0.069,0.1055406847041635,0.0775898136968903,0.0449197745608704,14.1,16.3,796.2,47.6,17.1,2023-08-05,0.072113037109375,883.941419358827
1709,1709,2023-08-05 15:30:00,10864.0,0.0095941194556667,104.23051376636306,2516.459188906532,0.0850788469832769,2426.4229861178246,0.069488525390625,6.871584625677428e-06,796.2,0.136,0.069,0.1055406847041635,0.0775898136968903,0.0449197745608704,15.6,16.3,796.2,43.2,18.6,2023-08-05,0.069488525390625,883.941419358827
1710,1710,2023-08-05 16:00:00,11006.0,0.009532026603237,104.90948479522716,2540.1529911112807,0.0791052277575379,2450.9922691012234,0.064971923828125,6.73655524125005e-06,795.8,0.137,0.069,0.106086068057957,0.0782586914011738,0.04530701399674,17.5,16.5,795.8,39.0,20.0,2023-08-05,0.064971923828125,883.941419358827
1711,1711,2023-08-05 16:30:00,11066.0,0.0095061500920015,105.19505691808908,2552.832352715336,0.0760013630700519,2460.7695152890547,0.063201904296875,6.9281879068860684e-06,795.6,0.139,0.069,0.1071768347655439,0.0795964468097409,0.0460814928684791,20.0,16.9,795.6,37.4,21.2,2023-08-05,0.063201904296875,883.941419358827
1712,1712,2023-08-05 17:00:00,10894.0,0.0095809001601919,104.37432634513144,2515.067943339748,0.0854368466693581,2420.7590416643707,0.070587158203125,7.214518719450321e-06,795.5,0.141,0.07,0.1087222181193374,0.0814917603772224,0.047178763942051,22.4,17.5,795.5,37.4,21.9,2023-08-05,0.070587158203125,883.941419358827
