,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS,Bare
584,584,2023-07-13 05:00:00,20568.0,0.0069727479743281,143.41548033598048,2670.0626533821146,0.1111189665069803,2593.4019348834763,0.111785888671875,5.474056744018543e-06,724.0,0.001,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,17.4,18.1,17.2,724.0,51.4,12.0,2023-07-13,0.111785888671875,1187.4742092913275
585,585,2023-07-13 05:30:00,20124.0,0.0070492489072968,141.85908501044267,2612.421846335976,0.1266639628278576,2537.418345857404,0.124969482421875,5.473885356089349e-06,724.0,0.001,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,16.6,17.7,17.0,724.0,53.7,11.3,2023-07-13,0.124969482421875,1187.4742092913275
586,586,2023-07-13 06:00:00,21000.0,0.0069006555934235,144.9137674618944,2729.109906300733,0.0966731413481824,2649.1302231042832,0.099945068359375,5.59091142995276e-06,723.8,0.001,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,16.0,17.2,16.8,723.8,56.6,10.8,2023-07-13,0.099945068359375,1187.4742092913275
587,587,2023-07-13 06:30:00,20700.0,0.0069504804685691,143.87494569938158,2684.228600405485,0.1075249449230739,2608.146799108717,0.108551025390625,5.402005158290594e-06,723.9,0.001,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,15.3,16.8,16.7,723.9,56.8,10.2,2023-07-13,0.108551025390625,1187.4742092913275
588,588,2023-07-13 07:00:00,20700.0,0.0069504804685691,143.87494569938158,2677.711929461348,0.1091677883290529,2604.353131706631,0.109405517578125,5.21625212102765e-06,723.7,0.001,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,14.8,16.4,16.5,723.7,55.9,9.9,2023-07-13,0.109405517578125,1187.4742092913275
589,589,2023-07-13 07:30:00,20428.0,0.0069966004780508,142.92655456562298,2637.769624322896,0.1196385773868497,2568.26181338238,0.117584228515625,5.011878763202977e-06,723.6,0.001,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,14.3,16.0,16.3,723.6,55.8,9.3,2023-07-13,0.117584228515625,1187.4742092913275
590,590,2023-07-13 08:00:00,20622.0,0.0069636127012055,143.60362112425994,2660.054339466301,0.1137098406085959,2589.4968804768287,0.112701416015625,5.045843541142046e-06,723.3,0.001,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,13.8,15.6,16.1,723.3,56.9,9.1,2023-07-13,0.112701416015625,1187.4742092913275
591,591,2023-07-13 08:30:00,20658.0,0.006957542428919,143.7289114966088,2668.708173479003,0.1114670674838913,2595.9060054328447,0.111236572265625,5.19351738595127e-06,723.4,0.0,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,13.4,15.3,15.9,723.4,59.7,8.8,2023-07-13,0.111236572265625,1187.4742092913275
592,592,2023-07-13 09:00:00,20466.0,0.006990102033167,143.05942821079637,2642.232467430696,0.118433173829965,2572.38862461449,0.116607666015625,5.028029140776678e-06,723.3,0.0,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,13.0,15.0,15.7,723.3,59.3,8.4,2023-07-13,0.116607666015625,1187.4742092913275
593,593,2023-07-13 09:30:00,20448.0,0.0069931779858057,142.99650345375582,2629.229694608593,0.1219711164312885,2559.5962688112136,0.119598388671875,5.03793469637913e-06,723.4,0.0,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,12.6,14.7,15.5,723.4,59.8,8.3,2023-07-13,0.119598388671875,1187.4742092913275
594,594,2023-07-13 10:00:00,20290.0,0.0070203534275285,142.44297104455524,2607.802009185713,0.1279781882552583,2539.818480740391,0.124359130859375,4.956866957287152e-06,723.4,0.0,0.028,0.078,0.027326347284393,0.0600481081146524,0.0307261145210781,12.2,14.4,15.3,723.4,59.6,8.1,2023-07-13,0.124359130859375,1187.4742092913275
595,595,2023-07-13 10:30:00,20942.0,0.0069102048553684,144.71351008112546,2694.765792322233,0.1049055915308858,2625.251697751269,0.104888916015625,4.9035223887794135e-06,723.6,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,11.9,14.1,15.2,723.6,60.5,7.7,2023-07-13,0.104888916015625,1187.4742092913275
596,596,2023-07-13 11:00:00,20898.0,0.0069174756262743,144.5614056378811,2698.1865629163453,0.10406493236352,2627.351447819903,0.104461669921875,4.992713828838214e-06,723.6,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,11.6,13.8,15.0,723.6,62.0,7.6,2023-07-13,0.104461669921875,1187.4742092913275
597,597,2023-07-13 11:30:00,20642.0,0.0069602383671888,143.67324037551322,2664.154148845784,0.112643252617355,2597.0559103714145,0.110992431640625,4.784494499272712e-06,723.7,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,11.3,13.6,14.8,723.7,59.8,7.5,2023-07-13,0.110992431640625,1187.4742092913275
598,598,2023-07-13 12:00:00,20482.0,0.0069873712577788,143.1153381018261,2642.762164541747,0.1182907141214068,2573.199129361422,0.116424560546875,5.0062365578014405e-06,723.9,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,11.1,13.3,14.6,723.9,63.8,7.2,2023-07-13,0.116424560546875,1187.4742092913275
599,599,2023-07-13 12:30:00,20388.0,0.0070034605644895,142.78655398881227,2633.882632375207,0.1206959915972091,2565.738337673909,0.118133544921875,4.918394696870825e-06,724.0,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,10.8,13.1,14.5,724.0,63.5,7.0,2023-07-13,0.118133544921875,1187.4742092913275
600,600,2023-07-13 13:00:00,20148.0,0.0070450491756716,141.94365079143202,2606.5187519767287,0.1283451420071356,2535.5354143346053,0.125457763671875,5.184334027442033e-06,724.0,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,10.6,12.9,14.3,724.0,66.5,7.1,2023-07-13,0.125457763671875,1187.4742092913275
601,601,2023-07-13 13:30:00,20518.0,0.0069812386961292,143.24105556718018,2667.5737150107216,0.1117592301152241,2583.9781948834743,0.113922119140625,5.991014903325937e-06,724.1,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,10.4,12.7,14.2,724.1,72.5,8.0,2023-07-13,0.113922119140625,1187.4742092913275
602,602,2023-07-13 14:00:00,20424.0,0.0069972855796904,142.91256067959876,2665.1860584677074,0.1123759505188794,2569.650132864412,0.117218017578125,6.884920965860555e-06,724.1,0.0,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,10.4,12.5,14.0,724.1,69.7,10.8,2023-07-13,0.117218017578125,1187.4742092913275
603,603,2023-07-13 14:30:00,20748.0,0.0069424359282941,144.0416606402467,2716.8576862730583,0.0995579256073579,2612.3148217594003,0.107635498046875,7.410971129319176e-06,724.2,0.001,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,10.4,12.3,13.9,724.2,65.8,12.9,2023-07-13,0.107635498046875,1187.4742092913275
604,604,2023-07-13 15:00:00,20766.0,0.0069394264190442,144.10412901787373,2726.8324552549548,0.0972051035383688,2626.626148443934,0.104583740234375,7.064851423380391e-06,724.3,0.001,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,10.8,12.3,13.7,724.3,54.8,15.1,2023-07-13,0.104583740234375,1187.4742092913275
605,605,2023-07-13 15:30:00,20296.0,0.0070193156556989,142.464030548065,2649.321504371233,0.1165372333776755,2562.221383154428,0.118988037109375,6.29518283753001e-06,724.3,0.001,0.028,0.077,0.0271001992407197,0.0603113252435807,0.0308608005237065,11.5,12.3,13.6,724.3,42.0,17.6,2023-07-13,0.118988037109375,1187.4742092913275
606,606,2023-07-13 16:00:00,20274.0,0.007023123070965,142.38679714074615,2622.371972131948,0.1238692659213836,2559.444044248762,0.119659423828125,4.553066907070534e-06,724.3,0.001,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,12.1,12.4,13.5,724.3,25.6,20.5,2023-07-13,0.119659423828125,1187.4742092913275
607,607,2023-07-13 16:30:00,20228.0,0.0070311040923713,142.22517358048822,2633.328932903186,0.1208471956774403,2551.779015117728,0.121490478515625,5.918160051269141e-06,724.2,0.001,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,12.6,12.6,13.5,724.2,29.3,22.7,2023-07-13,0.121490478515625,1187.4742092913275
608,608,2023-07-13 17:00:00,20200.0,0.0070359754473029,142.12670403551894,2604.1927904258523,0.1290123830465039,2535.3045885131955,0.125518798828125,5.031771916506105e-06,724.3,0.001,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,13.0,12.7,13.4,724.3,23.0,24.1,2023-07-13,0.125518798828125,1187.4742092913275
609,609,2023-07-13 17:30:00,20346.0,0.0070106854170409,142.63940549511554,2619.5474398606243,0.1246576664045418,2553.629067222252,0.121002197265625,4.780297264324914e-06,724.3,0.002,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,13.8,12.9,13.4,724.3,22.1,23.9,2023-07-13,0.121002197265625,1187.4742092913275
610,610,2023-07-13 18:00:00,20456.0,0.0069918103945174,143.024473430249,2630.086677605709,0.1217354926000424,2559.307152455653,0.119659423828125,5.121432751694532e-06,724.4,0.002,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,14.9,13.2,13.4,724.4,24.5,23.3,2023-07-13,0.119659423828125,1187.4742092913275
611,611,2023-07-13 18:30:00,20982.0,0.0069036149198093,144.8516482474397,2706.1344791018464,0.1021297177583766,2632.181030624887,0.103424072265625,5.202941170059808e-06,724.1,0.003,0.028,0.075,0.0266479031533732,0.0608377595014373,0.0311301725289634,17.1,13.6,13.4,724.1,22.1,25.4,2023-07-13,0.103424072265625,1187.4742092913275
612,612,2023-07-13 19:00:00,20424.0,0.0069972855796904,142.91256067959876,2627.237617449079,0.1225201806897483,2560.316138125725,0.119415283203125,4.840365748908645e-06,724.0,0.004,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,20.0,14.4,13.5,724.0,22.0,24.2,2023-07-13,0.119415283203125,1187.4742092913275
613,613,2023-07-13 19:30:00,20756.0,0.0069410978853158,144.06942770761603,2674.563391869806,0.1099679111127885,2600.042060081088,0.110321044921875,5.3077013019974215e-06,723.9,0.004,0.029,0.075,0.0269938602918688,0.0604350947547166,0.0309241323470193,22.9,15.6,13.7,723.9,21.2,26.5,2023-07-13,0.110321044921875,1187.4742092913275
614,614,2023-07-13 20:00:00,20436.0,0.0069952308782573,142.95453822806746,2636.642927541336,0.1199443564643465,2561.201427251184,0.119232177734375,5.454724510627122e-06,723.7,0.005,0.029,0.075,0.0269938602918688,0.0604350947547166,0.0309241323470193,25.6,16.9,13.9,723.7,23.3,25.3,2023-07-13,0.119232177734375,1187.4742092913275
615,615,2023-07-13 20:30:00,20768.0,0.0069390922706671,144.11106827721457,2671.2692946940115,0.1108095224216953,2599.024392351186,0.110565185546875,5.147579860510143e-06,723.5,0.005,0.029,0.075,0.0269938602918688,0.0604350947547166,0.0309241323470193,27.7,18.3,14.3,723.5,21.5,25.7,2023-07-13,0.110565185546875,1187.4742092913275
616,616,2023-07-13 21:00:00,20632.0,0.00696192492089,143.6384349678038,2654.720546321257,0.115108526856346,2577.6235353591346,0.115386962890625,5.538909796715397e-06,723.4,0.005,0.029,0.075,0.0269938602918688,0.0604350947547166,0.0309241323470193,28.8,19.7,14.8,723.4,25.9,23.7,2023-07-13,0.115386962890625,1187.4742092913275
617,617,2023-07-13 21:30:00,20222.0,0.0070321471023544,142.20407870381214,2606.327472342639,0.1283999104858203,2531.915933402809,0.126373291015625,5.442485051218599e-06,723.3,0.004,0.029,0.075,0.0269938602918688,0.0604350947547166,0.0309241323470193,28.7,20.8,15.3,723.3,27.1,22.6,2023-07-13,0.126373291015625,1187.4742092913275
618,618,2023-07-13 22:00:00,20614.0,0.0069649638096196,143.57576397150044,2661.0704677826184,0.1134448035073593,2580.996689306968,0.114593505859375,5.745252427841134e-06,723.3,0.004,0.029,0.076,0.0272200083355421,0.0601718776257883,0.0307894463443909,28.5,21.4,15.8,723.3,27.8,23.1,2023-07-13,0.114593505859375,1187.4742092913275
619,619,2023-07-13 22:30:00,20640.0,0.0069605755798713,143.66627996854376,2655.642758649189,0.1148657925774075,2580.4931341628508,0.114715576171875,5.392999091088263e-06,723.1,0.004,0.029,0.076,0.0272200083355421,0.0601718776257883,0.0307894463443909,28.4,21.8,16.3,723.1,26.7,22.7,2023-07-13,0.114715576171875,1187.4742092913275
620,620,2023-07-13 23:00:00,20986.0,0.0069029569627032,144.86545481929085,2699.2888983866533,0.1037950305003845,2623.751400849883,0.105194091796875,5.331459933757899e-06,723.1,0.003,0.029,0.076,0.0272200083355421,0.0601718776257883,0.0307894463443909,28.1,22.1,16.7,723.1,26.7,22.5,2023-07-13,0.105194091796875,1187.4742092913275
621,621,2023-07-13 23:30:00,20790.0,0.0069354198214706,144.187378088375,2676.173032543654,0.1095583379557568,2597.35566916656,0.110931396484375,5.619487621993134e-06,723.0,0.003,0.029,0.076,0.0272200083355421,0.0601718776257883,0.0307894463443909,28.0,22.3,17.0,723.0,29.3,21.8,2023-07-13,0.110931396484375,1187.4742092913275
622,622,2023-07-14 00:00:00,20806.0,0.0069327526086726,144.24285077604367,2664.288655303325,0.1126083843249881,2594.948983334023,0.111480712890625,4.948336201129207e-06,722.9,0.003,0.029,0.076,0.0272200083355421,0.0601718776257883,0.0307894463443909,27.2,22.5,17.3,722.9,27.5,20.7,2023-07-14,0.111480712890625,1185.0599958605997
623,623,2023-07-14 00:30:00,20814.0,0.0069314201557277,144.27057912131636,2640.776426683165,0.1188254350666462,2574.588276848055,0.116119384765625,4.760786372912988e-06,722.7,0.002,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,26.1,22.4,17.5,722.7,26.0,21.0,2023-07-14,0.116119384765625,1185.0599958605997
624,624,2023-07-14 01:00:00,20990.0,0.0069022991936834,144.8792600754159,2671.7245564375457,0.1106929319685244,2592.5820805362937,0.111968994140625,5.653056914115423e-06,722.5,0.002,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,24.8,22.0,17.7,722.5,31.6,20.6,2023-07-14,0.111968994140625,1185.0599958605997
625,625,2023-07-14 01:30:00,20574.0,0.0069717311682017,143.43639705458304,2608.5075839682013,0.1277767788172968,2541.199796329381,0.124053955078125,4.90492921347787e-06,722.5,0.002,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,23.6,21.6,17.8,722.5,28.9,19.7,2023-07-14,0.124053955078125,1185.0599958605997
626,626,2023-07-14 02:00:00,20814.0,0.0069314201557277,144.27057912131636,2649.380442118912,0.116521566384121,2582.123657170537,0.114349365234375,4.823533582924119e-06,722.7,0.001,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,22.5,21.1,17.8,722.7,31.8,17.8,2023-07-14,0.114349365234375,1185.0599958605997
627,627,2023-07-14 02:30:00,21446.0,0.0068285241419022,146.4445287472359,2732.2968536384774,0.0959319692527371,2662.4647617063047,0.097259521484375,4.857104237518829e-06,722.8,0.001,0.028,0.076,0.0268740511970464,0.060574542372509,0.030995486526335,21.3,20.6,17.8,722.8,34.2,16.7,2023-07-14,0.097259521484375,1185.0599958605997
628,628,2023-07-14 03:00:00,20914.0,0.0069148290549192,144.61673485458036,2661.6242643325863,0.1133005472312597,2593.892655512136,0.111724853515625,4.835547259695378e-06,722.8,0.001,0.027,0.076,0.0265280940585508,0.0609772071192297,0.031201526708279,20.2,20.0,17.7,722.8,38.2,14.8,2023-07-14,0.111724853515625,1185.0599958605997
629,629,2023-07-14 03:30:00,20530.0,0.006979198094333,143.28293687665675,2608.795368683983,0.1276947012014968,2538.7706287716846,0.124664306640625,5.107804652079738e-06,723.2,0.001,0.027,0.076,0.0265280940585508,0.0609772071192297,0.031201526708279,19.3,19.5,17.6,723.2,42.9,13.8,2023-07-14,0.124664306640625,1185.0599958605997
630,630,2023-07-14 04:00:00,20666.0,0.0069561956340111,143.75673897247393,2632.451433617596,0.1210871185190166,2563.0392833320007,0.118804931640625,5.015179434951574e-06,723.6,0.0,0.027,0.076,0.0265280940585508,0.0609772071192297,0.031201526708279,18.4,18.9,17.5,723.6,41.1,14.2,2023-07-14,0.118804931640625,1185.0599958605997
631,631,2023-07-14 04:30:00,20710.0,0.0069488022165904,143.9096939055879,2638.4249300739816,0.1194610029165179,2570.3662899089763,0.117095947265625,4.903368026529317e-06,723.7,0.0,0.027,0.076,0.0265280940585508,0.0609772071192297,0.031201526708279,17.7,18.4,17.3,723.7,43.0,13.1,2023-07-14,0.117095947265625,1185.0599958605997
632,632,2023-07-14 05:00:00,20774.0,0.0069380901150806,144.13188405068465,2645.763615856167,0.1174859160472666,2576.433662631326,0.115692138671875,4.98319844715503e-06,723.6,0.0,0.027,0.075,0.0263019460148775,0.061240424248158,0.0313362127109074,16.9,17.9,17.2,723.6,46.5,12.1,2023-07-14,0.115692138671875,1185.0599958605997
633,633,2023-07-14 05:30:00,21310.0,0.0068502792401989,145.97945060863876,2716.93059495868,0.0995405912835696,2644.833686043471,0.100799560546875,5.04806011024278e-06,723.7,0.0,0.027,0.075,0.0263019460148775,0.061240424248158,0.0313362127109074,16.3,17.5,17.0,723.7,47.4,12.0,2023-07-14,0.100799560546875,1185.0599958605997
634,634,2023-07-14 06:00:00,20828.0,0.0069290902105928,144.31909090622764,2651.802138142237,0.1158791783652586,2580.600851446238,0.114715576171875,5.109439321014182e-06,723.6,0.0,0.027,0.075,0.0263019460148775,0.061240424248158,0.0313362127109074,15.8,17.1,16.8,723.6,49.5,11.5,2023-07-14,0.114715576171875,1185.0599958605997
