,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS,Bare
18080,18080,2024-07-11 17:00:00,9556.0,0.0102296771953536,97.75479527879948,2179.265814906349,0.1192841924117337,2088.819531801615,0.097137451171875,8.018553748209928e-06,795.8,0.085,0.076,0.0808099328648285,0.0271143055537813,0.0156792339931292,13.8,13.2,795.8,38.8,23.1,2024-07-11,0.097137451171875,1077.7727756171157
18081,18081,2024-07-11 17:30:00,9426.0,0.0102999776490727,97.08758932015976,2154.070328889568,0.127600276640984,2057.406242850342,0.105499267578125,8.700642732147474e-06,795.6,0.085,0.076,0.0808099328648285,0.0271143055537813,0.0156792339931292,14.2,13.3,795.6,39.1,24.4,2024-07-11,0.105499267578125,1077.7727756171157
18082,18082,2024-07-11 18:00:00,9866.0,0.0100676809583126,99.32774033471212,2234.6195027875387,0.1025907980492966,2150.312443811188,0.082489013671875,7.260534799902132e-06,795.4,0.085,0.076,0.0808099328648285,0.0271143055537813,0.0156792339931292,14.6,13.4,795.4,29.0,26.5,2024-07-11,0.082489013671875,1077.7727756171157
18083,18083,2024-07-11 18:30:00,9660.0,0.0101744615944559,98.28529900244492,2180.4669123253284,0.118899658015279,2102.351952957823,0.093719482421875,6.880738116114529e-06,795.2,0.085,0.076,0.0808099328648285,0.0271143055537813,0.0156792339931292,15.2,13.6,795.2,26.0,27.5,2024-07-11,0.093719482421875,1077.7727756171157
18084,18084,2024-07-11 19:00:00,9712.0,0.0101471869808524,98.54947995803936,2195.8530934947125,0.1140650715671697,2110.594534362469,0.091705322265625,7.480651448903592e-06,795.0,0.084,0.075,0.0798099328648285,0.0258885893208782,0.0149704460956577,16.6,13.7,795.0,26.9,28.4,2024-07-11,0.091705322265625,1077.7727756171157
18085,18085,2024-07-11 19:30:00,9538.0,0.0102393253080309,97.66268478799874,2170.244396729702,0.1222064001990734,2069.7662105209174,0.102142333984375,8.989938779347589e-06,794.8,0.084,0.075,0.0798099328648285,0.0258885893208782,0.0149704460956577,18.5,14.1,794.8,31.8,28.7,2024-07-11,0.102142333984375,1077.7727756171157
18086,18086,2024-07-11 20:00:00,9686.0,0.0101607968328037,98.41747812253676,2190.6531236612923,0.115680272066732,2098.8252409931056,0.094635009765625,8.102229344747772e-06,794.6,0.084,0.074,0.0793443698498094,0.0253179411759301,0.0146404606651019,19.5,14.6,794.6,26.7,30.0,2024-07-11,0.094635009765625,1077.7727756171157
18087,18087,2024-07-11 20:30:00,9898.0,0.010051393496147,99.48869282486326,2226.084567419968,0.1050344282466489,2144.762774659277,0.083709716796875,7.021565009385255e-06,794.6,0.083,0.074,0.0788099328648285,0.0246628730879752,0.0142616581981863,19.7,15.0,794.6,24.3,29.1,2024-07-11,0.083709716796875,1077.7727756171157
18088,18088,2024-07-11 21:00:00,9666.0,0.0101713032949558,98.31581764904364,2166.58535127671,0.1234090032555063,2091.444978831984,0.096466064453125,6.653239232633987e-06,794.4,0.083,0.074,0.0788099328648285,0.0246628730879752,0.0142616581981863,20.0,15.4,794.4,22.9,29.2,2024-07-11,0.096466064453125,1077.7727756171157
18089,18089,2024-07-11 21:30:00,9986.0,0.0100070073585855,99.92997548283498,2226.1786496184254,0.10500724581716,2157.540982363664,0.080841064453125,5.891280501808659e-06,794.2,0.083,0.074,0.0788099328648285,0.0246628730879752,0.0142616581981863,19.8,15.7,794.2,20.5,29.0,2024-07-11,0.080841064453125,1077.7727756171157
