,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS,Bare
16541,16541,2024-06-09 15:30:00,11502.0,0.0093242373144076,107.24737759031686,2489.631579461129,0.1692380557477066,2395.257192545624,0.182403564453125,7.296393210748383e-06,790.7,0.094,0.135,0.134,0.32,0.1246415113968213,0.0338738716744284,0.0174065008206803,18.0,14.8,14.8,14.1,790.7,45.6,18.7,2024-06-09,0.182403564453125,818.8730030388241
16542,16542,2024-06-09 16:00:00,11230.0,0.0094364821312476,105.97169433391164,2432.5234299166145,0.1911516661371171,2336.9125750394496,0.204132080078125,7.576540969164305e-06,790.6,0.095,0.135,0.134,0.32,0.1250728133344651,0.0343766291402853,0.0176648488573663,20.1,15.5,14.8,14.1,790.6,43.1,20.3,2024-06-09,0.204132080078125,818.8730030388241
16543,16543,2024-06-09 16:30:00,11380.0,0.0093740846067448,106.6770828247567,2464.60313768217,0.1785414548326128,2364.6823538966223,0.193450927734375,7.825088565778835e-06,790.4,0.096,0.135,0.133,0.32,0.1253078279171476,0.0346505795349308,0.0178056215985236,22.6,16.4,14.7,14.1,790.4,40.8,21.8,2024-06-09,0.193450927734375,818.8730030388241
16544,16544,2024-06-09 17:00:00,11646.0,0.0092664120291627,107.9166344916297,2519.2143570741105,0.1587979339373094,2412.920496813352,0.176300048828125,8.15776906965341e-06,790.0,0.097,0.135,0.133,0.32,0.1257391298547915,0.0351533370007876,0.0180639696352096,25.4,17.4,14.8,14.1,790.0,39.7,23.0,2024-06-09,0.176300048828125,818.8730030388241
16545,16545,2024-06-09 17:30:00,11678.0,0.0092537074308604,108.06479537758815,2514.635584298604,0.1603762581998009,2414.273439361827,0.175872802734375,7.698209362984304e-06,789.7,0.098,0.135,0.133,0.32,0.1261704317924353,0.0356560944666445,0.0183223176718955,27.6,18.6,14.9,14.1,789.7,34.4,24.5,2024-06-09,0.175872802734375,818.8730030388241
16546,16546,2024-06-09 18:00:00,11432.0,0.0093527406610382,106.92053123698928,2463.5818255143463,0.1789307467260864,2368.431566809696,0.192047119140625,7.439699134889429e-06,789.6,0.098,0.135,0.133,0.32,0.1261704317924353,0.0356560944666445,0.0183223176718955,29.5,19.9,15.0,14.0,789.6,30.9,25.8,2024-06-09,0.192047119140625,818.8730030388241
16547,16547,2024-06-09 18:30:00,11778.0,0.0092143398251851,108.52649446103013,2530.8007910232623,0.1548631968151929,2450.947399753163,0.163970947265625,6.033448556059398e-06,789.3,0.099,0.135,0.133,0.319,0.1265610787128079,0.0361114614348623,0.0185563135251649,31.5,21.1,15.3,14.0,789.3,23.7,26.8,2024-06-09,0.163970947265625,818.8730030388241
16548,16548,2024-06-09 19:00:00,12004.0,0.0091271882204614,109.5627673984187,2571.432723567328,0.1417012009057913,2492.5288076714523,0.151458740234375,5.862253720816391e-06,789.0,0.099,0.136,0.132,0.319,0.1266965470479702,0.0362693733544379,0.0186374584850356,33.3,22.3,15.5,14.0,789.0,22.9,26.9,2024-06-09,0.151458740234375,818.8730030388241
16549,16549,2024-06-09 19:30:00,12086.0,0.0090961728626919,109.93634521849452,2577.981330476612,0.1396678055752458,2504.082011195968,0.148162841796875,5.465100210319864e-06,788.7,0.099,0.136,0.132,0.319,0.1266965470479702,0.0362693733544379,0.0186374584850356,33.3,23.3,15.8,14.0,788.7,20.2,27.9,2024-06-09,0.148162841796875,818.8730030388241
16550,16550,2024-06-09 20:00:00,11526.0,0.009314524564569,107.35921013122255,2465.635312020728,0.1781488099505594,2389.073571658855,0.184600830078125,5.934559837422195e-06,788.5,0.099,0.136,0.132,0.319,0.1266965470479702,0.0362693733544379,0.0186374584850356,31.9,24.0,16.2,14.0,788.5,22.8,27.2,2024-06-09,0.184600830078125,818.8730030388241
16551,16551,2024-06-09 20:30:00,12082.0,0.0090976784776757,109.91815136727874,2585.9623853641274,0.1372210306386054,2504.3195291325947,0.148101806640625,6.037187856583349e-06,788.5,0.098,0.136,0.132,0.319,0.1262652451103263,0.035766615888581,0.0183791104483496,31.0,24.5,16.5,14.0,788.5,25.5,25.5,2024-06-09,0.148101806640625,818.8730030388241
16552,16552,2024-06-09 21:00:00,12020.0,0.009121111529894,109.63576058932595,2571.682949286824,0.1416230715684863,2490.182607503772,0.152130126953125,6.060863103079755e-06,788.3,0.097,0.136,0.132,0.319,0.1258339431726824,0.0352638584227241,0.0181207624116636,28.9,24.5,16.9,14.0,788.3,25.6,25.5,2024-06-09,0.152130126953125,818.8730030388241
16553,16553,2024-06-09 21:30:00,11996.0,0.0091302311237699,109.52625256074454,2587.854245663505,0.1366460240300641,2482.8769980729003,0.154266357421875,7.829719736574041e-06,788.3,0.097,0.136,0.132,0.319,0.1258339431726824,0.0352638584227241,0.0181207624116636,27.3,24.2,17.2,13.9,788.3,29.1,27.8,2024-06-09,0.154266357421875,818.8730030388241
16554,16554,2024-06-09 22:00:00,12064.0,0.0091044630091153,109.83624174196784,2579.36662641717,0.1392406539630251,2491.505414529393,0.151763916015625,6.530427226507211e-06,788.0,0.097,0.136,0.132,0.318,0.1257932881554112,0.035216467925085,0.018096410228247,27.5,23.8,17.5,13.9,788.0,23.1,28.7,2024-06-09,0.151763916015625,818.8730030388241
16555,16555,2024-06-09 22:30:00,12476.0,0.0089528707954108,111.6960160435456,2656.568307899355,0.1169728539343836,2567.234088572842,0.131317138671875,6.444045762321148e-06,787.5,0.096,0.135,0.132,0.318,0.1250302305276438,0.0343269914684411,0.0176393419361617,27.5,23.6,17.8,13.9,787.5,23.3,28.3,2024-06-09,0.131317138671875,818.8730030388241
16556,16556,2024-06-09 23:00:00,12516.0,0.0089385530654822,111.87493016757595,2653.295180996737,0.1178594424987429,2569.30188172572,0.130767822265625,6.05390701281498e-06,787.3,0.096,0.135,0.132,0.318,0.1250302305276438,0.0343269914684411,0.0176393419361617,26.6,23.4,17.9,13.9,787.3,22.5,27.8,2024-06-09,0.130767822265625,818.8730030388241
16557,16557,2024-06-09 23:30:00,12146.0,0.0090736779650229,110.20889256316842,2581.3769935431874,0.138622607027519,2487.9097154330543,0.152801513671875,6.957147640129431e-06,787.0,0.095,0.135,0.132,0.318,0.1245989285899999,0.0338242340025842,0.0173809938994757,26.2,23.3,18.1,13.9,787.0,26.0,27.7,2024-06-09,0.152801513671875,818.8730030388241
16558,16558,2024-06-10 00:00:00,11944.0,0.0091500844556692,109.288608738514,2537.955520680243,0.152474914896669,2451.136387793449,0.163909912109375,6.559250346624531e-06,787.0,0.095,0.134,0.131,0.318,0.124070885544915,0.0332087079405857,0.0170646983485477,25.9,23.1,18.2,14.0,787.0,25.2,27.2,2024-06-10,0.163909912109375,812.8915192733582
16559,16559,2024-06-10 00:30:00,12076.0,0.0090999383026274,109.89085494252924,2558.301601986382,0.1458502400038223,2481.31012835934,0.154693603515625,5.74602913934482e-06,787.3,0.095,0.134,0.131,0.318,0.124070885544915,0.0332087079405857,0.0170646983485477,25.4,22.9,18.3,14.0,787.3,23.6,26.0,2024-06-10,0.154693603515625,812.8915192733582
16560,16560,2024-06-10 01:00:00,11994.0,0.0091309923252489,109.5171219490359,2544.8547015845406,0.1502012171901599,2469.8480172448667,0.158172607421875,5.623879134499899e-06,787.6,0.094,0.134,0.131,0.318,0.1236395836072712,0.0327059504747288,0.0168063503118618,24.7,22.6,18.3,14.0,787.6,26.0,23.9,2024-06-10,0.158172607421875,812.8915192733582
16561,16561,2024-06-10 01:30:00,12038.0,0.0091142897394545,109.717819883554,2559.7647468324944,0.1453831151709678,2484.327034384424,0.153839111328125,5.623231787236929e-06,787.9,0.094,0.133,0.131,0.318,0.1233078279171476,0.0323192314839418,0.0166076300564624,23.7,22.3,18.4,14.0,787.9,28.0,22.6,2024-06-10,0.153839111328125,812.8915192733582
16562,16562,2024-06-10 02:00:00,12042.0,0.0091127758635634,109.73604694903128,2572.095866482478,0.1414942196743597,2491.6366271395377,0.151702880859375,5.979948671202138e-06,788.0,0.093,0.133,0.131,0.318,0.1228765259795038,0.0318164740180849,0.0163492820197765,22.7,22.0,18.4,14.1,788.0,31.0,21.9,2024-06-10,0.151702880859375,812.8915192733582
16563,16563,2024-06-10 02:30:00,11956.0,0.0091454914237782,109.34349546269316,2565.1997782351136,0.143658555600718,2481.0545413146915,0.154815673828125,6.280575868881364e-06,788.4,0.093,0.133,0.131,0.318,0.1228765259795038,0.0318164740180849,0.0163492820197765,21.6,21.6,18.4,14.1,788.4,34.3,21.0,2024-06-10,0.154815673828125,812.8915192733582
16564,16564,2024-06-10 03:00:00,11978.0,0.0091370887988543,109.4440496326776,2576.99201495902,0.1399734946994803,2490.528056954951,0.152008056640625,6.4290960425494896e-06,788.8,0.092,0.133,0.131,0.318,0.1224452240418599,0.031313716552228,0.0160909339830905,20.7,21.1,18.4,14.1,788.8,40.9,18.4,2024-06-10,0.152008056640625,812.8915192733582
16565,16565,2024-06-10 03:30:00,11564.0,0.0092992079272017,107.53604047016051,2486.827788247814,0.1702581457332395,2405.688509696005,0.178802490234375,6.245942591423768e-06,789.0,0.092,0.133,0.131,0.318,0.1224452240418599,0.031313716552228,0.0160909339830905,19.8,20.7,18.4,14.1,789.0,39.5,18.5,2024-06-10,0.178802490234375,812.8915192733582
16566,16566,2024-06-10 04:00:00,11880.0,0.0091746980427196,108.9954127475097,2553.087022578872,0.1475250340847685,2471.426798269504,0.157684326171875,6.118839437843258e-06,789.0,0.091,0.132,0.131,0.318,0.1216821664140925,0.0304242400955841,0.0156338656910052,19.0,20.2,18.3,14.2,789.0,40.1,17.9,2024-06-10,0.157684326171875,812.8915192733582
16567,16567,2024-06-10 04:30:00,11820.0,0.0091979546023193,108.71982339941506,2544.3325802860186,0.1503722945791588,2462.526701130746,0.160369873046875,6.151907662016385e-06,789.2,0.091,0.132,0.131,0.318,0.1216821664140925,0.0304242400955841,0.0156338656910052,18.4,19.7,18.2,14.2,789.2,40.8,17.7,2024-06-10,0.160369873046875,812.8915192733582
16568,16568,2024-06-10 05:00:00,11828.0,0.0091948435064744,108.7566089945802,2547.16735320574,0.1494453969103385,2464.937531863198,0.159637451171875,6.17774061055125e-06,789.5,0.091,0.132,0.131,0.318,0.1216821664140925,0.0304242400955841,0.0156338656910052,17.8,19.3,18.1,14.3,789.5,45.1,16.1,2024-06-10,0.159637451171875,812.8915192733582
16569,16569,2024-06-10 05:30:00,11836.0,0.0091917355653661,108.79338215167316,2554.612071901654,0.1470336053142496,2470.1977341652746,0.158050537109375,6.3283536171158055e-06,789.7,0.09,0.131,0.131,0.318,0.120919108786325,0.0295347636389401,0.0151767973989198,17.2,18.9,18.0,14.3,789.7,48.2,15.4,2024-06-10,0.158050537109375,812.8915192733582
16570,16570,2024-06-10 06:00:00,11874.0,0.0091770157636212,108.96788517723928,2560.653732554094,0.1450998922906567,2474.727653409296,0.156707763671875,6.42989415693679e-06,789.9,0.09,0.131,0.131,0.318,0.120919108786325,0.0295347636389401,0.0151767973989198,16.8,18.5,17.9,14.3,789.9,47.8,15.8,2024-06-10,0.156707763671875,812.8915192733582
16571,16571,2024-06-10 06:30:00,11494.0,0.0093274816559513,107.2100741535048,2481.1664323308974,0.1723346283875302,2397.7917669034173,0.181488037109375,6.439155005057099e-06,789.9,0.089,0.13,0.131,0.318,0.1201560511585576,0.0286452871822962,0.0147197291068345,16.7,18.2,17.8,14.3,789.9,44.0,17.2,2024-06-10,0.181488037109375,812.8915192733582
16572,16572,2024-06-10 07:00:00,11726.0,0.009234748133298,108.28665661105248,2530.8890223278013,0.1548335541023788,2444.4101664302057,0.165985107421875,6.55152034790738e-06,789.8,0.09,0.13,0.131,0.318,0.1205873530962015,0.0291480446481531,0.0149780771435205,16.6,17.9,17.6,14.4,789.8,49.0,15.7,2024-06-10,0.165985107421875,812.8915192733582
16573,16573,2024-06-10 07:30:00,11650.0,0.0092648210922415,107.93516572461452,2512.96140882925,0.1609567158576744,2425.034692551128,0.172271728515625,6.714429812779306e-06,789.6,0.089,0.13,0.13,0.318,0.1199597638035963,0.0284164801110848,0.0146021538113059,16.4,17.6,17.5,14.4,789.6,52.4,15.0,2024-06-10,0.172271728515625,812.8915192733582
16574,16574,2024-06-10 08:00:00,11576.0,0.0092943867700848,107.59182125050212,2488.603582823361,0.1696114337839752,2402.8113282231147,0.179779052734375,6.612027490044319e-06,789.6,0.089,0.13,0.13,0.318,0.1199597638035963,0.0284164801110848,0.0146021538113059,16.0,17.4,17.4,14.4,789.6,53.2,14.5,2024-06-10,0.179779052734375,812.8915192733582
16575,16575,2024-06-10 08:30:00,11562.0,0.0093000121830239,107.5267408601228,2483.86911034411,0.171340526814838,2396.41460035864,0.181976318359375,6.758129258816591e-06,789.4,0.088,0.129,0.13,0.318,0.1191967061758289,0.0275270036544408,0.0141450855192206,15.4,17.1,17.2,14.4,789.4,58.9,13.2,2024-06-10,0.181976318359375,812.8915192733582
16576,16576,2024-06-10 09:00:00,12196.0,0.009055059161875,110.43550153822818,2614.3351438535333,0.1287918701822723,2521.75666666842,0.143218994140625,6.798499898222681e-06,789.2,0.088,0.129,0.13,0.318,0.1191967061758289,0.0275270036544408,0.0141450855192206,15.1,16.8,17.1,14.4,789.2,57.1,13.8,2024-06-10,0.143218994140625,812.8915192733582
16577,16577,2024-06-10 09:30:00,11896.0,0.0091685260285379,109.06878563548784,2537.245401024287,0.1527105645199445,2448.0794893420552,0.164825439453125,6.744963118627235e-06,789.2,0.088,0.129,0.13,0.318,0.1191967061758289,0.0275270036544408,0.0141450855192206,14.9,16.6,17.0,14.5,789.2,57.0,13.7,2024-06-10,0.164825439453125,812.8915192733582
16578,16578,2024-06-10 10:00:00,11682.0,0.0092521230275561,108.08330120791094,2489.252388317803,0.1693756964113766,2402.291370720322,0.179962158203125,6.703554924252579e-06,789.1,0.088,0.129,0.13,0.318,0.1191967061758289,0.0275270036544408,0.0141450855192206,14.6,16.3,16.8,14.5,789.1,57.0,13.6,2024-06-10,0.179962158203125,812.8915192733582
16579,16579,2024-06-10 10:30:00,11884.0,0.0091731538706911,109.01376059929316,2535.342746995106,0.1533434560379221,2445.610007678294,0.165618896484375,6.794694941297322e-06,789.2,0.088,0.129,0.13,0.318,0.1191967061758289,0.0275270036544408,0.0141450855192206,14.4,16.1,16.7,14.5,789.2,64.2,11.9,2024-06-10,0.165618896484375,812.8915192733582
16580,16580,2024-06-10 11:00:00,11888.0,0.0091716104780881,109.03210536351207,2528.879013000075,0.1555100400529846,2441.777729282866,0.166839599609375,6.605788545616694e-06,789.2,0.087,0.128,0.13,0.318,0.1184336485480615,0.0266375271977969,0.0136880172271353,13.9,15.9,16.6,14.5,789.2,60.5,12.4,2024-06-10,0.166839599609375,812.8915192733582
16581,16581,2024-06-10 11:30:00,11406.0,0.0093633943887939,106.7988763985839,2427.317646874096,0.1932752466880036,2344.481335147676,0.201141357421875,6.543049627711579e-06,789.3,0.087,0.128,0.129,0.318,0.1182373611931001,0.0264087201265855,0.0135704419316066,13.5,15.7,16.5,14.5,789.3,62.6,11.7,2024-06-10,0.201141357421875,812.8915192733582
16582,16582,2024-06-10 12:00:00,11604.0,0.0092831665008584,107.72186407596185,2475.822937921993,0.1743153375243658,2390.931336899799,0.183929443359375,6.575122678489781e-06,789.5,0.087,0.128,0.129,0.318,0.1182373611931001,0.0264087201265855,0.0135704419316066,13.2,15.4,16.3,14.5,789.5,64.1,11.4,2024-06-10,0.183929443359375,812.8915192733582
16583,16583,2024-06-10 12:30:00,11858.0,0.0091832049504746,108.89444430272832,2539.472573711776,0.1519725078160597,2449.15577018453,0.164520263671875,6.829020101594803e-06,789.7,0.087,0.128,0.129,0.318,0.1182373611931001,0.0264087201265855,0.0135704419316066,13.0,15.2,16.2,14.5,789.7,68.7,10.9,2024-06-10,0.164520263671875,812.8915192733582
16584,16584,2024-06-10 13:00:00,11876.0,0.00917624299483,108.97706180660222,2555.921087447636,0.1466128616088306,2456.4465094139337,0.162261962890625,7.4991326225883346e-06,789.9,0.087,0.127,0.129,0.318,0.1179056055029766,0.0260220011357985,0.0133717216762073,13.1,14.9,16.1,14.5,789.9,71.3,11.8,2024-06-10,0.162261962890625,812.8915192733582
16585,16585,2024-06-10 13:30:00,11808.0,0.0092026271729038,108.664621657649,2544.2797360097406,0.1503896184573167,2444.159522527116,0.166107177734375,7.585748844817707e-06,790.0,0.087,0.127,0.129,0.318,0.1179056055029766,0.0260220011357985,0.0133717216762073,13.5,14.8,16.0,14.5,790.0,64.9,13.5,2024-06-10,0.166107177734375,812.8915192733582
16586,16586,2024-06-10 14:00:00,11734.0,0.0092315995658238,108.32358930537708,2524.539299663348,0.1569791552601146,2425.9851576397937,0.171966552734375,7.523033265032344e-06,790.1,0.087,0.127,0.129,0.318,0.1179056055029766,0.0260220011357985,0.0133717216762073,14.4,14.8,15.8,14.5,790.1,58.0,15.2,2024-06-10,0.171966552734375,812.8915192733582
16587,16587,2024-06-10 14:30:00,11740.0,0.0092292402525257,108.3512805646523,2523.7753292731395,0.1572389981023594,2428.9928305237263,0.170989990234375,7.226169778129886e-06,790.2,0.087,0.126,0.128,0.318,0.1173775624578917,0.0254064750738,0.0130554261252793,15.6,14.9,15.7,14.5,790.2,48.5,17.5,2024-06-10,0.170989990234375,812.8915192733582
16588,16588,2024-06-10 15:00:00,11426.0,0.0093551959856907,106.89246933250256,2464.771060720767,0.1784775221246441,2368.002993326618,0.192230224609375,7.5675632720478785e-06,790.3,0.088,0.126,0.128,0.318,0.1178088643955355,0.0259092325396568,0.0133137741619653,17.3,15.1,15.6,14.5,790.3,49.3,18.0,2024-06-10,0.192230224609375,812.8915192733582
16589,16589,2024-06-10 15:30:00,11796.0,0.0092073068717432,108.60939185908371,2550.3786447444027,0.1484011021157312,2447.012614342736,0.165191650390625,7.822541399906752e-06,790.3,0.088,0.126,0.128,0.318,0.1178088643955355,0.0259092325396568,0.0133137741619653,18.9,15.6,15.5,14.5,790.3,48.6,18.8,2024-06-10,0.165191650390625,812.8915192733582
16590,16590,2024-06-10 16:00:00,11720.0,0.0092371116742145,108.25894882179486,2522.536096725108,0.1576612674687975,2425.944241532672,0.171966552734375,7.373368391967218e-06,790.0,0.089,0.126,0.127,0.318,0.118043878978218,0.0261831829343023,0.0134545469031226,20.4,16.2,15.5,14.4,790.0,41.7,20.4,2024-06-10,0.171966552734375,812.8915192733582
16591,16591,2024-06-10 16:30:00,11550.0,0.0093048421039847,107.47092630102338,2482.8841693707845,0.1717022123044143,2390.7556305206795,0.183990478515625,7.136170803070123e-06,790.0,0.089,0.126,0.127,0.317,0.1180032239609468,0.0261357924366632,0.013430194719706,22.0,16.9,15.4,14.4,790.0,38.3,21.3,2024-06-10,0.183990478515625,812.8915192733582
16592,16592,2024-06-10 17:00:00,11592.0,0.0092879702095892,107.66615066955816,2498.73458405417,0.1659633817605008,2409.637348407079,0.177459716796875,6.847290980819928e-06,789.8,0.09,0.126,0.127,0.317,0.1184345258985906,0.02663854990252,0.0136885427563919,23.7,17.7,15.5,14.4,789.8,33.9,22.7,2024-06-10,0.177459716796875,812.8915192733582
16593,16593,2024-06-10 17:30:00,11648.0,0.0092656164582637,107.92590050585632,2508.949951629454,0.1623549325920613,2415.997242355244,0.175262451171875,7.124786559619005e-06,789.5,0.091,0.125,0.126,0.317,0.1183377847911496,0.0265257813063784,0.0136305952421499,25.2,18.5,15.5,14.4,789.5,32.2,24.3,2024-06-10,0.175262451171875,812.8915192733582
16594,16594,2024-06-10 18:00:00,11854.0,0.0091847542048003,108.87607634370372,2551.125970605456,0.1481589411908783,2467.2890491347107,0.158905029296875,6.292475473581239e-06,789.2,0.091,0.126,0.126,0.317,0.1186695404812732,0.0269125002971655,0.0138293154975493,26.7,19.3,15.6,14.4,789.2,28.6,24.2,2024-06-10,0.158905029296875,812.8915192733582
16595,16595,2024-06-10 18:30:00,11804.0,0.009204186279594,108.64621484432855,2538.6910719115726,0.1522311469613209,2453.308413723698,0.163238525390625,6.445012489940348e-06,789.0,0.091,0.126,0.126,0.317,0.1186695404812732,0.0269125002971655,0.0138293154975493,27.6,20.2,15.8,14.4,789.0,28.8,24.5,2024-06-10,0.163238525390625,812.8915192733582
16596,16596,2024-06-10 19:00:00,12094.0,0.0090931638739021,109.97272389097216,2584.5128751537,0.137662876261291,2508.0989737965865,0.147003173828125,5.642011189103589e-06,788.7,0.091,0.126,0.125,0.317,0.1184732531263118,0.026683693225954,0.0137117402020207,28.1,20.9,16.0,14.3,788.7,24.1,25.3,2024-06-10,0.147003173828125,812.8915192733582
16597,16597,2024-06-10 19:30:00,12040.0,0.0091135327072061,109.72693379476162,2560.186052100504,0.1452488350763058,2491.454451822638,0.151763916015625,5.108692280615203e-06,788.4,0.092,0.126,0.125,0.316,0.1188639000466844,0.0271390601941718,0.01394573605529,28.5,21.5,16.2,14.3,788.4,21.1,25.9,2024-06-10,0.151763916015625,812.8915192733582
16598,16598,2024-06-10 20:00:00,12012.0,0.0091241483575226,109.59927007056206,2536.6644494643256,0.1529035772194422,2470.9061075503764,0.157806396484375,4.928342152538545e-06,788.1,0.091,0.126,0.125,0.316,0.1184325981090406,0.0266363027283149,0.013687388018604,28.7,22.0,16.4,14.3,788.1,20.7,25.6,2024-06-10,0.157806396484375,812.8915192733582
16599,16599,2024-06-10 20:30:00,12084.0,0.009096925576737,109.92724866929036,2549.978098125561,0.1485310280387592,2482.101146231479,0.154510498046875,5.0641795663307074e-06,787.9,0.091,0.126,0.125,0.316,0.1184325981090406,0.0266363027283149,0.013687388018604,28.6,22.4,16.6,14.3,787.9,22.0,25.0,2024-06-10,0.154510498046875,812.8915192733582
16600,16600,2024-06-10 21:00:00,11724.0,0.0092355357786688,108.2774214691133,2475.543137882177,0.1744196158234452,2406.403706752561,0.178558349609375,5.32063606842369e-06,787.8,0.091,0.126,0.125,0.316,0.1184325981090406,0.0266363027283149,0.013687388018604,28.1,22.7,16.8,14.3,787.8,20.9,26.8,2024-06-10,0.178558349609375,812.8915192733582
16601,16601,2024-06-10 21:30:00,12098.0,0.009091660498861,109.99090871522064,2565.0329155916547,0.1437112540382988,2484.976801316488,0.153656005859375,5.965933500626254e-06,787.9,0.091,0.126,0.125,0.316,0.1184325981090406,0.0266363027283149,0.013687388018604,28.3,22.8,17.1,14.3,787.9,29.2,22.9,2024-06-10,0.153656005859375,812.8915192733582
16602,16602,2024-06-10 22:00:00,12084.0,0.009096925576737,109.92724866929036,2567.9359226550305,0.1427966515178525,2485.716733569659,0.153411865234375,6.125306053954511e-06,788.1,0.09,0.126,0.125,0.316,0.1180012961713967,0.026133545262458,0.0134290399819181,27.1,23.0,17.3,14.3,788.1,30.5,22.6,2024-06-10,0.153411865234375,812.8915192733582
16603,16603,2024-06-10 22:30:00,11628.0,0.0092735814012442,107.83320453366856,2464.9382193923807,0.1784139012273108,2391.9161021142004,0.183563232421875,5.6534651440414825e-06,788.1,0.09,0.125,0.125,0.316,0.1176695404812732,0.025746826271671,0.0132303197265187,26.1,22.9,17.5,14.3,788.1,27.2,23.2,2024-06-10,0.183563232421875,812.8915192733582
16604,16604,2024-06-10 23:00:00,12144.0,0.0090744251080078,110.19981851164728,2591.82537482622,0.1354451914051316,2506.422396025628,0.147491455078125,6.309936613091265e-06,788.3,0.089,0.125,0.125,0.316,0.1172382385436293,0.0252440688058141,0.0129719716898327,25.4,22.7,17.7,14.3,788.3,32.9,21.8,2024-06-10,0.147491455078125,812.8915192733582
16605,16605,2024-06-10 23:30:00,11764.0,0.0092198210560736,108.46197490365,2507.760927977656,0.1627713912639598,2426.22704450998,0.171905517578125,6.223188115471075e-06,788.2,0.089,0.125,0.125,0.316,0.1172382385436293,0.0252440688058141,0.0129719716898327,24.7,22.5,17.8,14.3,788.2,33.4,21.3,2024-06-10,0.171905517578125,812.8915192733582
16606,16606,2024-06-11 00:00:00,12148.0,0.0090729310065557,110.21796586763884,2590.0021970346274,0.1359954741801566,2503.601057864689,0.148284912109375,6.39087881319335e-06,788.1,0.089,0.125,0.125,0.316,0.1172382385436293,0.0252440688058141,0.0129719716898327,24.0,22.2,17.9,14.3,788.1,34.3,21.3,2024-06-11,0.148284912109375,811.3150684366891
16607,16607,2024-06-11 00:30:00,11912.0,0.0091623664537557,109.14210919713804,2537.9232332887777,0.1524856226927566,2443.394332462936,0.166351318359375,7.164358111259176e-06,788.1,0.088,0.125,0.125,0.316,0.1168069366059855,0.0247413113399572,0.0127136236531468,23.3,21.9,18.0,14.3,788.1,38.9,21.1,2024-06-11,0.166351318359375,811.3150684366891
16608,16608,2024-06-11 01:00:00,12404.0,0.008978817021816,111.37324633860683,2663.880051351723,0.1150094511457401,2542.462491623984,0.137664794921875,8.843683380576674e-06,788.0,0.088,0.125,0.125,0.316,0.1168069366059855,0.0247413113399572,0.0127136236531468,22.6,21.6,18.1,14.3,788.0,50.9,20.1,2024-06-11,0.137664794921875,811.3150684366891
16609,16609,2024-06-11 01:30:00,12140.0,0.0090759199478348,110.18166816671456,2595.384100448111,0.1343760760384872,2488.350100638114,0.152679443359375,7.965563636259384e-06,788.0,0.088,0.124,0.125,0.316,0.1164751809158619,0.0243545923491702,0.0125149033977474,22.3,21.3,18.1,14.3,788.0,43.0,21.2,2024-06-11,0.152679443359375,811.3150684366891
16610,16610,2024-06-11 02:00:00,12006.0,0.0091264279698898,109.57189420649804,2561.776494751222,0.1447428315210587,2475.604847072696,0.156402587890625,6.4459853324046085e-06,788.3,0.087,0.124,0.125,0.316,0.116043878978218,0.0238518348833133,0.0122565553610614,21.5,21.0,18.1,14.4,788.3,37.1,20.1,2024-06-11,0.156402587890625,811.3150684366891
16611,16611,2024-06-11 02:30:00,12162.0,0.0090677074574081,110.28145809699834,2602.288495997497,0.1323205161045232,2509.5974523344066,0.146575927734375,6.839745581424158e-06,788.4,0.087,0.124,0.125,0.315,0.1160032239609468,0.0238044443856742,0.0122322031776448,20.4,20.7,18.1,14.4,788.4,40.3,19.7,2024-06-11,0.146575927734375,811.3150684366891
16612,16612,2024-06-11 03:00:00,11886.0,0.0091723820770024,109.02293336725076,2546.2141869858247,0.1497565278176257,2452.2980151803,0.163543701171875,7.092075905958405e-06,788.9,0.086,0.124,0.125,0.315,0.1155719220233029,0.0233016869198173,0.0119738551409588,19.6,20.2,18.1,14.4,788.9,47.6,17.5,2024-06-11,0.163543701171875,811.3150684366891
16613,16613,2024-06-11 03:30:00,11970.0,0.0091401416184513,109.4074951728628,2566.916265115552,0.1431173615483421,2475.026836669481,0.156585693359375,6.8753035608473695e-06,789.2,0.086,0.123,0.124,0.315,0.115043878978218,0.0226861608578188,0.0116575595900309,19.1,19.9,18.0,14.4,789.2,46.7,17.3,2024-06-11,0.156585693359375,811.3150684366891
16614,16614,2024-06-11 04:00:00,11940.0,0.0091516170047891,109.27030703718188,2582.8122643279366,0.1381826916844556,2488.668055460623,0.152557373046875,7.005399018544281e-06,790.3,0.086,0.123,0.124,0.315,0.115043878978218,0.0226861608578188,0.0116575595900309,18.6,19.5,18.0,14.4,790.3,47.3,17.4,2024-06-11,0.152557373046875,811.3150684366891
16615,16615,2024-06-11 04:30:00,11980.0,0.0091363260717944,109.45318634009702,2611.55048096376,0.1296010944815235,2498.8232889118813,0.149627685546875,8.354094516472719e-06,790.4,0.086,0.123,0.124,0.315,0.115043878978218,0.0226861608578188,0.0116575595900309,18.3,19.1,17.9,14.5,790.4,66.4,14.7,2024-06-11,0.149627685546875,811.3150684366891
