,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,BaroPress,airRH,airT,date,CRNS,Bare
5415,5415,2023-10-21 20:30:00,11470.0,0.009337235037831,107.09808588392232,2401.0728591921934,0.099048436456793,2359.883920396707,0.090179443359375,3.232184936088384e-06,789.3,0.115,0.115,0.104651803615609,0.074,17.4,789.3,15.2,23.6,2023-10-21,0.090179443359375,983.6107066301946
5416,5416,2023-10-21 21:00:00,11704.0,0.0092434233330816,108.18502669038816,2444.3315295524867,0.088735798080125,2395.910979433492,0.083221435546875,3.742529925997077e-06,789.0,0.115,0.115,0.104651803615609,0.074,16.8,789.0,17.6,23.6,2023-10-21,0.083221435546875,983.6107066301946
5417,5417,2023-10-21 21:30:00,11504.0,0.0093234267578525,107.25670142233538,2409.956012041416,0.0968640153713869,2371.236848450355,0.087921142578125,3.0238293085365947e-06,788.9,0.115,0.115,0.104651803615609,0.074,17.1,788.9,14.8,22.9,2023-10-21,0.087921142578125,983.6107066301946
5418,5418,2023-10-21 22:00:00,11394.0,0.0093683237886557,106.74268124794318,2386.130247026073,0.1028049511203215,2346.8546716238507,0.092742919921875,3.0991500206882573e-06,788.8,0.115,0.115,0.104651803615609,0.074,17.7,788.8,15.7,22.3,2023-10-21,0.092742919921875,983.6107066301946
5419,5419,2023-10-21 22:30:00,11254.0,0.0094264147576867,106.08487168300672,2354.6349671078524,0.1110777578973119,2318.018472393788,0.098785400390625,2.925271060266344e-06,788.8,0.115,0.115,0.104651803615609,0.074,18.0,788.8,15.7,21.3,2023-10-21,0.098785400390625,983.6107066301946
5420,5420,2023-10-21 23:00:00,11552.0,0.0093040365945598,107.48023074035522,2399.988068685056,0.0993176526915609,2361.891289778553,0.089752197265625,2.9869956704998127e-06,788.7,0.115,0.115,0.104651803615609,0.074,17.8,788.7,16.6,20.7,2023-10-21,0.089752197265625,983.6107066301946
5421,5421,2023-10-21 23:30:00,11488.0,0.0093299171357759,107.1820880557941,2390.790829590632,0.1016220592877519,2352.227440603191,0.091705322265625,3.0360024748186414e-06,788.9,0.115,0.115,0.104651803615609,0.074,17.2,788.9,19.2,18.5,2023-10-21,0.091705322265625,983.6107066301946
5422,5422,2023-10-22 00:00:00,11488.0,0.0093299171357759,107.1820880557941,2398.2557112053323,0.0997487000405276,2355.653845592237,0.090972900390625,3.3490635254230654e-06,789.1,0.114,0.114,0.1032375900532359,0.073,16.0,789.1,23.3,16.9,2023-10-22,0.090972900390625,975.284625422688
5423,5423,2023-10-22 00:30:00,11438.0,0.0093502872686134,106.948585778401,2391.014439813438,0.1015655638504976,2351.058873524383,0.091888427734375,3.1471687186317324e-06,789.3,0.114,0.114,0.1032375900532359,0.073,14.9,789.3,22.7,16.3,2023-10-22,0.091888427734375,975.284625422688
5424,5424,2023-10-22 01:00:00,11270.0,0.0094197210485112,106.1602562167217,2357.035309134016,0.110429593404882,2318.2133836464177,0.098785400390625,3.101200912470772e-06,789.4,0.113,0.113,0.1018233764908628,0.072,14.1,789.4,24.8,14.6,2023-10-22,0.098785400390625,975.284625422688
5425,5425,2023-10-22 01:30:00,11426.0,0.0093551959856907,106.89246933250256,2401.0775083192,0.09904728382835,2357.154417304512,0.090667724609375,3.450730967707353e-06,789.8,0.113,0.113,0.1018233764908628,0.072,13.4,789.8,32.2,12.1,2023-10-22,0.090667724609375,975.284625422688
5426,5426,2023-10-22 02:00:00,11396.0,0.0093675016813496,106.75204916066016,2395.850959349146,0.1003493520728863,2349.3660711923644,0.092254638671875,3.664100170331198e-06,790.1,0.113,0.113,0.1018233764908628,0.072,12.8,790.1,36.4,11.1,2023-10-22,0.092254638671875,975.284625422688
5427,5427,2023-10-22 02:30:00,11404.0,0.0093642154150911,106.78951259369995,2399.198318889485,0.0995139877527664,2352.7270243827606,0.091583251953125,3.657795906552658e-06,790.2,0.112,0.112,0.1004091629284897,0.071,12.4,790.2,39.7,9.7,2023-10-22,0.091583251953125,975.284625422688
5428,5428,2023-10-22 03:00:00,11588.0,0.009289573103761,107.64757312638312,2436.910409373556,0.0904482416672715,2390.687544593776,0.084197998046875,3.5804719832125934e-06,790.2,0.112,0.112,0.1004091629284897,0.071,12.0,790.2,42.5,8.3,2023-10-22,0.084197998046875,975.284625422688
5429,5429,2023-10-22 03:30:00,11546.0,0.0093064537506762,107.45231500530828,2421.184624093464,0.0941532130646926,2375.190838337128,0.087127685546875,3.5859719544126306e-06,790.2,0.112,0.112,0.1004091629284897,0.071,11.6,790.2,45.7,7.2,2023-10-22,0.087127685546875,975.284625422688
5430,5430,2023-10-22 04:00:00,11156.0,0.0094677274481971,105.62196741208714,2340.671708833637,0.1149086443679771,2294.9618043035684,0.103851318359375,3.6884261512869246e-06,790.2,0.112,0.112,0.1004091629284897,0.071,11.3,790.2,50.5,6.1,2023-10-22,0.103851318359375,975.284625422688
5431,5431,2023-10-22 04:30:00,11586.0,0.0092903748621109,107.63828315241749,2431.225473520097,0.0917755132186116,2383.4194572123647,0.085601806640625,3.714396958589777e-06,790.2,0.112,0.112,0.1004091629284897,0.071,10.9,790.2,53.6,5.3,2023-10-22,0.085601806640625,975.284625422688
5432,5432,2023-10-22 05:00:00,11284.0,0.0094138757354764,106.226173799116,2365.651537566176,0.1081274406602498,2317.380583600389,0.098907470703125,3.857400727562737e-06,790.1,0.111,0.111,0.0989949493661166,0.07,10.7,790.1,58.3,4.6,2023-10-22,0.098907470703125,975.284625422688
5433,5433,2023-10-22 05:30:00,11384.0,0.0093724375743844,106.69582934679312,2388.9776105262563,0.102081043662265,2337.917455131764,0.094573974609375,4.044447468219291e-06,790.1,0.111,0.111,0.0989949493661166,0.07,10.4,790.1,64.9,3.7,2023-10-22,0.094573974609375,975.284625422688
5434,5434,2023-10-22 06:00:00,11334.0,0.0093930881030427,106.46126055988628,2373.5627764726705,0.1060467789897794,2321.49116190923,0.098052978515625,4.153748997214268e-06,790.0,0.111,0.111,0.0989949493661166,0.07,10.2,790.0,70.8,2.8,2023-10-22,0.098052978515625,975.284625422688
5435,5435,2023-10-22 06:30:00,11628.0,0.0092735814012442,107.83320453366856,2424.3649947224867,0.0933954188045582,2372.549409111542,0.087677001953125,4.044374705113078e-06,790.0,0.111,0.111,0.0989949493661166,0.07,9.9,790.0,71.3,2.3,2023-10-22,0.087677001953125,975.284625422688
5436,5436,2023-10-22 07:00:00,11360.0,0.00938233281301,106.58330075579384,2371.0725569728734,0.1066983340671613,2319.5548903828662,0.098480224609375,4.112991103307912e-06,790.1,0.111,0.111,0.0989949493661166,0.07,9.7,790.1,74.5,1.9,2023-10-22,0.098480224609375,975.284625422688
5437,5437,2023-10-22 07:30:00,11810.0,0.0092018479166111,108.67382389517726,2459.2522935650723,0.0853602498345943,2409.6842553841857,0.080718994140625,3.8093232792984097e-06,790.0,0.11,0.11,0.0975807358037435,0.0689999999999999,9.5,790.0,70.9,1.5,2023-10-22,0.080718994140625,975.284625422688
5438,5438,2023-10-22 08:00:00,11734.0,0.0092315995658238,108.32358930537708,2439.796707596457,0.089779525891891,2391.8664144581485,0.084014892578125,3.710901310016826e-06,790.0,0.11,0.11,0.0975807358037435,0.0689999999999999,9.3,790.0,68.6,1.6,2023-10-22,0.084014892578125,975.284625422688
5439,5439,2023-10-22 08:30:00,11466.0,0.0093388635780087,107.07940978544848,2386.041785494121,0.1028275032623289,2337.237115065377,0.094757080078125,3.8669169991321496e-06,790.0,0.11,0.11,0.0975807358037435,0.0689999999999999,9.1,790.0,71.0,1.7,2023-10-22,0.094757080078125,975.284625422688
5440,5440,2023-10-22 09:00:00,11476.0,0.0093347938242189,107.12609392673664,2381.784039269575,0.1039174001990891,2335.3150864405925,0.095123291015625,3.684882474729695e-06,789.9,0.11,0.11,0.0975807358037435,0.0689999999999999,8.9,789.9,70.0,1.2,2023-10-22,0.095123291015625,975.284625422688
5441,5441,2023-10-22 09:30:00,11272.0,0.0094188853371092,106.16967551989596,2330.8129956596667,0.117677107033127,2284.928482820518,0.106170654296875,3.71877372580208e-06,789.9,0.109,0.109,0.0961665222413704,0.068,8.8,789.9,73.1,0.7,2023-10-22,0.106170654296875,975.284625422688
5442,5442,2023-10-22 10:00:00,11636.0,0.0092703929598912,107.8702924812944,2405.923874975506,0.0978511172592705,2356.9982684406627,0.090728759765625,3.843998371898017e-06,789.8,0.109,0.109,0.0961665222413704,0.068,8.6,789.8,78.2,0.2,2023-10-22,0.090728759765625,975.284625422688
5443,5443,2023-10-22 10:30:00,11562.0,0.0093000121830239,107.5267408601228,2388.46471968332,0.1022111552861854,2340.304865529744,0.094085693359375,3.810824667025855e-06,789.7,0.109,0.109,0.0961665222413704,0.068,8.4,789.7,78.6,0.0,2023-10-22,0.094085693359375,975.284625422688
5444,5444,2023-10-22 11:00:00,11450.0,0.0093453862703199,107.00467279516349,2363.41860034656,0.1087204084566238,2317.0701779780616,0.099029541015625,3.7042646618676297e-06,789.8,0.109,0.109,0.0961665222413704,0.068,8.3,789.8,78.0,-0.3,2023-10-22,0.099029541015625,975.284625422688
5445,5445,2023-10-22 11:30:00,11540.0,0.0093088727916781,107.42439201596628,2383.826530376831,0.1033934761274203,2336.9831990092725,0.094818115234375,3.711918424432741e-06,789.9,0.109,0.109,0.0961665222413704,0.068,8.1,789.9,79.8,-0.6,2023-10-22,0.094818115234375,975.284625422688
5446,5446,2023-10-22 12:00:00,11406.0,0.0093633943887939,106.7988763985839,2369.171970564032,0.1071976932572846,2322.760291642041,0.097808837890625,3.700233462252066e-06,790.0,0.108,0.108,0.0947523086789973,0.067,8.0,790.0,79.0,-0.5,2023-10-22,0.097808837890625,975.284625422688
5447,5447,2023-10-22 12:30:00,11848.0,0.0091870795571828,108.84851859350222,2454.954258660396,0.0863235087349256,2406.3519632563325,0.081329345703125,3.740277902924475e-06,789.9,0.108,0.108,0.0947523086789973,0.067,7.8,789.9,82.1,-0.9,2023-10-22,0.081329345703125,975.284625422688
5448,5448,2023-10-22 13:00:00,11786.0,0.0092112120790579,108.56334556377672,2441.382216183688,0.0894136487562185,2393.759642044154,0.083648681640625,3.684160705246875e-06,789.9,0.108,0.108,0.0947523086789973,0.067,7.7,789.9,82.0,-1.1,2023-10-22,0.083648681640625,975.284625422688
5449,5449,2023-10-22 13:30:00,11462.0,0.0093404929706021,107.060730429042,2374.089885313136,0.1059092576485835,2327.9546086127684,0.096710205078125,3.669989839027967e-06,789.9,0.108,0.108,0.0947523086789973,0.067,7.5,789.9,80.0,-0.8,2023-10-22,0.096710205078125,975.284625422688
5450,5450,2023-10-22 14:00:00,11452.0,0.0093445701862883,107.01401777337396,2380.220246261028,0.104319895401412,2333.266301295946,0.095550537109375,3.726610626787114e-06,790.2,0.108,0.108,0.0947523086789973,0.067,7.4,790.2,81.8,-0.9,2023-10-22,0.095550537109375,975.284625422688
5451,5451,2023-10-22 14:30:00,11342.0,0.0093897748443495,106.49882628461216,2362.301334237368,0.1090180568225016,2312.5370140507234,0.100006103515625,3.985066960392677e-06,790.3,0.107,0.107,0.0933380951166242,0.066,7.3,790.3,77.8,0.8,2023-10-22,0.100006103515625,975.284625422688
5452,5452,2023-10-22 15:00:00,11368.0,0.0093790309185516,106.62082348209472,2361.8847930819024,0.1091291898191977,2309.425396809773,0.100677490234375,4.206545501221651e-06,790.2,0.107,0.107,0.0933380951166242,0.066,7.3,790.2,64.0,4.5,2023-10-22,0.100677490234375,975.284625422688
5453,5453,2023-10-22 15:30:00,11418.0,0.0093584727619683,106.85504199615475,2384.6225337093474,0.1031898353483114,2331.397688238694,0.095977783203125,4.227701226032359e-06,790.1,0.107,0.107,0.0933380951166242,0.066,7.4,790.1,52.5,7.6,2023-10-22,0.095977783203125,975.284625422688
5454,5454,2023-10-22 16:00:00,11394.0,0.0093683237886557,106.74268124794318,2373.53358889561,0.1060543979704963,2324.804606761,0.097320556640625,3.881567317201665e-06,790.0,0.107,0.107,0.0933380951166242,0.066,7.6,790.0,40.3,10.4,2023-10-22,0.097320556640625,975.284625422688
5455,5455,2023-10-22 16:30:00,11594.0,0.0092871690735882,107.67543823918248,2412.310716524313,0.0962909307512675,2362.171240373521,0.089691162109375,3.93074304579391e-06,789.8,0.107,0.107,0.0933380951166242,0.066,8.3,789.8,34.9,12.9,2023-10-22,0.089691162109375,975.284625422688
5456,5456,2023-10-22 17:00:00,11506.0,0.0093226164126458,107.26602444390302,2382.9422857856466,0.1036200488207968,2334.613504792242,0.095306396484375,3.833514301046733e-06,789.5,0.107,0.107,0.0933380951166242,0.066,9.4,789.5,32.0,13.9,2023-10-22,0.095306396484375,975.284625422688
5457,5457,2023-10-22 17:30:00,11432.0,0.0093527406610382,106.92053123698928,2367.378913965053,0.1076704598323512,2314.539507535956,0.099578857421875,4.227655320977779e-06,789.2,0.107,0.107,0.0933380951166242,0.066,10.6,789.2,32.2,15.4,2023-10-22,0.099578857421875,975.284625422688
5458,5458,2023-10-22 18:00:00,11460.0,0.0093413079867871,107.05138952858108,2383.5955630622866,0.103452621273899,2325.796186352791,0.097137451171875,4.602117907984456e-06,789.0,0.108,0.108,0.0947523086789973,0.067,11.8,789.0,32.6,16.6,2023-10-22,0.097137451171875,975.284625422688
5459,5459,2023-10-22 18:30:00,11600.0,0.0092847669088525,107.70329614269008,2401.363234510835,0.0989764645572686,2345.103997055337,0.093109130859375,4.4426077989102565e-06,788.6,0.108,0.108,0.0947523086789973,0.067,13.2,788.6,28.6,18.2,2023-10-22,0.093109130859375,975.284625422688
5460,5460,2023-10-22 19:00:00,11874.0,0.0091770157636212,108.96788517723928,2445.3711292941334,0.088497709471945,2393.518786831598,0.083709716796875,4.011786201152528e-06,788.2,0.109,0.109,0.0961665222413704,0.068,14.5,788.2,24.2,19.3,2023-10-22,0.083709716796875,975.284625422688
5461,5461,2023-10-22 19:30:00,11966.0,0.0091416691761821,109.38921336219582,2452.778683402053,0.0868138740631236,2405.05201189655,0.081573486328125,3.6748779058834367e-06,787.8,0.109,0.109,0.0961665222413704,0.068,15.6,787.8,21.4,19.9,2023-10-22,0.081573486328125,975.284625422688
5462,5462,2023-10-22 20:00:00,11832.0,0.0091932891419115,108.77499712709718,2410.5240826970007,0.0967255328548417,2363.1905774219813,0.089508056640625,3.709165068430785e-06,787.2,0.11,0.11,0.0975807358037435,0.0689999999999999,16.6,787.2,21.1,20.3,2023-10-22,0.089508056640625,975.284625422688
5463,5463,2023-10-22 20:30:00,11962.0,0.0091431975000541,109.37092849564732,2429.790769214621,0.0921126228997627,2382.2101009625667,0.085784912109375,3.6987647974170127e-06,786.8,0.11,0.11,0.0975807358037435,0.0689999999999999,17.3,786.8,20.2,21.0,2023-10-22,0.085784912109375,975.284625422688
5464,5464,2023-10-22 21:00:00,12012.0,0.0091241483575226,109.59927007056206,2447.59769794579,0.0879892575072572,2403.093756995336,0.081939697265625,3.4295251786950304e-06,786.5,0.11,0.11,0.0975807358037435,0.0689999999999999,16.7,786.5,18.3,21.4,2023-10-22,0.081939697265625,975.284625422688
5465,5465,2023-10-22 21:30:00,11772.0,0.0092166877268221,108.49884792015077,2388.168323661628,0.1022864027925785,2345.980154815408,0.092926025390625,3.3302173696460105e-06,786.1,0.11,0.11,0.0975807358037435,0.0689999999999999,16.9,786.1,18.4,20.8,2023-10-22,0.092926025390625,975.284625422688
5466,5466,2023-10-22 22:00:00,11986.0,0.0091340390361529,109.48059188732952,2431.617312014886,0.091683594829293,2392.106519781229,0.083953857421875,3.058732257990086e-06,786.3,0.11,0.11,0.0975807358037435,0.0689999999999999,17.4,786.3,16.9,20.8,2023-10-22,0.083953857421875,975.284625422688
5467,5467,2023-10-22 22:30:00,12052.0,0.0091089944716982,109.78160137290766,2440.0710991497467,0.0897161323515971,2401.779886666267,0.082183837890625,2.9523793225535496e-06,786.1,0.11,0.11,0.0975807358037435,0.0689999999999999,17.5,786.1,16.6,20.5,2023-10-22,0.082183837890625,975.284625422688
5468,5468,2023-10-22 23:00:00,11944.0,0.0091500844556692,109.288608738514,2421.389060788975,0.0941043699685844,2382.543643166536,0.085723876953125,3.0192923754574016e-06,786.1,0.11,0.11,0.0975807358037435,0.0689999999999999,17.4,786.1,18.0,19.5,2023-10-22,0.085723876953125,975.284625422688
5469,5469,2023-10-22 23:30:00,11830.0,0.0091940662256491,108.76580344942982,2399.658409721699,0.0993995723810037,2359.8033572220456,0.090179443359375,3.127618771761541e-06,786.1,0.109,0.109,0.0961665222413704,0.068,16.9,786.1,21.5,17.1,2023-10-22,0.090179443359375,975.284625422688
5470,5470,2023-10-23 00:00:00,12212.0,0.009049125308576,110.50791826833044,2480.1626276036886,0.0807756408870062,2438.3410777867707,0.075714111328125,3.176229740019431e-06,786.1,0.109,0.109,0.0961665222413704,0.068,15.8,786.1,23.9,15.6,2023-10-23,0.075714111328125,986.3783925573348
5471,5471,2023-10-23 00:30:00,11830.0,0.0091940662256491,108.76580344942982,2406.880836806665,0.0976161825601661,2364.9613952957384,0.089141845703125,3.282446620271265e-06,786.4,0.108,0.108,0.0947523086789973,0.067,14.6,786.4,27.4,13.9,2023-10-23,0.089141845703125,986.3783925573348
5472,5472,2023-10-23 01:00:00,11832.0,0.0091932891419115,108.77499712709718,2414.153447735125,0.0958441682840889,2370.531406109618,0.088043212890625,3.407740490488949e-06,786.7,0.108,0.108,0.0947523086789973,0.067,13.7,786.7,32.4,11.8,2023-10-23,0.088043212890625,986.3783925573348
5473,5473,2023-10-23 01:30:00,11594.0,0.0092871690735882,107.67543823918248,2369.4795112736624,0.1071167676228842,2326.2319125708136,0.097076416015625,3.4428272311640767e-06,786.9,0.108,0.108,0.0947523086789973,0.067,13.0,786.9,36.2,10.2,2023-10-23,0.097076416015625,986.3783925573348
5474,5474,2023-10-23 02:00:00,11980.0,0.0091363260717944,109.45318634009702,2443.5218241425323,0.0889215413482111,2399.0657558580897,0.082672119140625,3.431587991182473e-06,786.9,0.107,0.107,0.0933380951166242,0.066,12.4,786.9,39.7,8.7,2023-10-23,0.082672119140625,986.3783925573348
5475,5475,2023-10-23 02:30:00,11710.0,0.0092410549451195,108.21275340735028,2389.777593754105,0.1018783504302893,2344.9966611935088,0.093170166015625,3.536365499462439e-06,786.9,0.107,0.107,0.0933380951166242,0.066,11.9,786.9,44.2,7.5,2023-10-23,0.093170166015625,986.3783925573348
5476,5476,2023-10-23 03:00:00,12236.0,0.0090402463609184,110.61645447219868,2514.115017220104,0.0736732617674939,2468.057695851236,0.070709228515625,3.455808023112607e-06,787.1,0.107,0.107,0.0933380951166242,0.066,11.5,787.1,46.7,6.3,2023-10-23,0.070709228515625,986.3783925573348
5477,5477,2023-10-23 03:30:00,11642.0,0.0092680037859432,107.89810007595128,2385.5708637055213,0.1029476217426972,2340.346102880336,0.094085693359375,3.578511613329537e-06,786.9,0.107,0.107,0.0933380951166242,0.066,11.2,786.9,51.3,5.4,2023-10-23,0.094085693359375,986.3783925573348
5478,5478,2023-10-23 04:00:00,12124.0,0.0090819067030688,110.10903686800644,2484.589214121312,0.0798262038760547,2437.240693293351,0.075897216796875,3.597611274872596e-06,786.9,0.107,0.107,0.0933380951166242,0.066,10.8,786.9,55.1,4.4,2023-10-23,0.075897216796875,986.3783925573348
5479,5479,2023-10-23 04:30:00,11950.0,0.0091477870749269,109.31605554537722,2451.165653632794,0.0871786606217067,2404.0111558818708,0.081756591796875,3.6323934591376143e-06,787.0,0.106,0.106,0.0919238815542511,0.065,10.6,787.0,57.9,3.8,2023-10-23,0.081756591796875,986.3783925573348
5480,5480,2023-10-23 05:00:00,11832.0,0.0091932891419115,108.77499712709718,2425.563041169461,0.0931110869597499,2379.72418625354,0.086273193359375,3.5670843223414824e-06,787.1,0.106,0.106,0.0919238815542511,0.065,10.3,787.1,58.4,3.4,2023-10-23,0.086273193359375,986.3783925573348
5481,5481,2023-10-23 05:30:00,12028.0,0.0091180777325275,109.67223896684156,2461.1920436381,0.0849278946278658,2415.626149082921,0.079681396484375,3.493143433859961e-06,786.9,0.106,0.106,0.0919238815542511,0.065,10.1,786.9,53.5,4.4,2023-10-23,0.079681396484375,986.3783925573348
5482,5482,2023-10-23 06:00:00,11994.0,0.0091309923252489,109.5171219490359,2461.6333329496683,0.0848297396267135,2415.173916286833,0.079742431640625,3.5623089584911845e-06,787.0,0.105,0.105,0.090509667991878,0.064,9.9,787.0,50.4,5.6,2023-10-23,0.079742431640625,986.3783925573348
5483,5483,2023-10-23 06:30:00,11816.0,0.0091995113349364,108.70142593360954,2418.9287432891138,0.0946933834606811,2373.0494327871465,0.087554931640625,3.5802746011475764e-06,786.9,0.106,0.106,0.0919238815542511,0.065,9.8,786.9,55.2,4.3,2023-10-23,0.087554931640625,986.3783925573348
5484,5484,2023-10-23 07:00:00,12004.0,0.0091271882204614,109.5627673984187,2452.9462682670223,0.0867760342685531,2407.299516965464,0.081146240234375,3.51144593072352e-06,786.7,0.105,0.105,0.090509667991878,0.064,9.7,786.7,54.5,4.2,2023-10-23,0.081146240234375,986.3783925573348
5485,5485,2023-10-23 07:30:00,12190.0,0.0090572873682398,110.4083330188442,2488.2540632456617,0.0790455876047613,2442.821688172847,0.074920654296875,3.4441330007819385e-06,786.6,0.105,0.105,0.090509667991878,0.064,9.6,786.6,49.7,5.3,2023-10-23,0.074920654296875,986.3783925573348
5486,5486,2023-10-23 08:00:00,11972.0,0.0091393781266888,109.41663493271945,2465.3031992018155,0.0840163868398332,2417.537265475953,0.079315185546875,3.658906693554362e-06,786.6,0.105,0.105,0.090509667991878,0.064,9.5,786.6,55.3,4.6,2023-10-23,0.079315185546875,986.3783925573348
5487,5487,2023-10-23 08:30:00,12056.0,0.0091074832324557,109.79981785048643,2476.9420776042025,0.0814709626142004,2429.189902533512,0.077239990234375,3.640306331850988e-06,786.3,0.105,0.105,0.090509667991878,0.064,9.5,786.3,56.5,4.2,2023-10-23,0.077239990234375,986.3783925573348
5488,5488,2023-10-23 09:00:00,11942.0,0.0091508506339796,109.27945827098522,2465.425826480963,0.0839892988480378,2415.908136747323,0.079620361328125,3.795650341081547e-06,786.2,0.105,0.105,0.090509667991878,0.064,9.4,786.2,60.1,3.9,2023-10-23,0.079620361328125,986.3783925573348
5489,5489,2023-10-23 09:30:00,11932.0,0.0091546844146304,109.233694435371,2443.1640613713457,0.0890036959615848,2396.678690180849,0.083099365234375,3.5918048203886206e-06,786.0,0.104,0.104,0.0890954544295049,0.063,9.2,786.0,59.2,3.3,2023-10-23,0.083099365234375,986.3783925573348
5490,5490,2023-10-23 10:00:00,12100.0,0.009090909090909,110.0,2473.703450743906,0.0821740983043011,2426.888251230595,0.077667236328125,3.572262293889272e-06,785.8,0.104,0.104,0.0890954544295049,0.063,9.0,785.8,61.3,2.7,2023-10-23,0.077667236328125,986.3783925573348
5491,5491,2023-10-23 10:30:00,11916.0,0.0091608284988218,109.1604323919615,2436.083765225146,0.0906404003444964,2389.983504269733,0.084320068359375,3.572026897617525e-06,785.8,0.104,0.104,0.0890954544295049,0.063,8.7,785.8,63.4,2.2,2023-10-23,0.084320068359375,986.3783925573348
5492,5492,2023-10-23 11:00:00,11840.0,0.0091901827761725,108.81176406988357,2428.5704302567265,0.092400049668596,2382.0525749504145,0.085845947265625,3.616384348484151e-06,785.7,0.104,0.104,0.0890954544295049,0.063,8.6,785.7,66.4,1.7,2023-10-23,0.085845947265625,986.3783925573348
5493,5493,2023-10-23 11:30:00,12054.0,0.0091082387580476,109.79070998950684,2474.6290256509747,0.081972745280583,2426.8722056884385,0.077667236328125,3.644137308873675e-06,785.8,0.104,0.104,0.0890954544295049,0.063,8.4,785.8,69.7,1.1,2023-10-23,0.077667236328125,986.3783925573348
5494,5494,2023-10-23 12:00:00,11938.0,0.0091523835681782,109.26115503691145,2453.5694940378385,0.0866354111972597,2405.7979142122263,0.081451416015625,3.6771953306359167e-06,785.8,0.103,0.103,0.0876812408671318,0.0619999999999999,8.2,785.8,71.3,0.9,2023-10-23,0.081451416015625,986.3783925573348
5495,5495,2023-10-23 12:30:00,11894.0,0.0091692968491731,109.0596167240652,2442.5477497535344,0.0891453449577712,2395.186985503706,0.083404541015625,3.6617232605210393e-06,785.7,0.103,0.103,0.0876812408671318,0.0619999999999999,8.1,785.7,71.0,0.9,2023-10-23,0.083404541015625,986.3783925573348
5496,5496,2023-10-23 13:00:00,11792.0,0.0092088683585469,108.59097568398582,2425.323009238602,0.0931680043064034,2378.105516731613,0.086578369140625,3.676868007902451e-06,785.9,0.103,0.103,0.0876812408671318,0.0619999999999999,8.0,785.9,74.8,0.2,2023-10-23,0.086578369140625,986.3783925573348
5497,5497,2023-10-23 13:30:00,12030.0,0.0091173197560739,109.6813566655701,2477.867321295593,0.0812708054309761,2429.637253825157,0.077178955078125,3.676060680229156e-06,786.1,0.103,0.103,0.0876812408671318,0.0619999999999999,7.9,786.1,75.3,0.1,2023-10-23,0.077178955078125,986.3783925573348
5498,5498,2023-10-23 14:00:00,11552.0,0.0093040365945598,107.48023074035522,2392.365321903313,0.1012247622136306,2345.862090020277,0.092987060546875,3.671021261055997e-06,786.2,0.103,0.103,0.0876812408671318,0.0619999999999999,7.7,786.2,77.3,-0.3,2023-10-23,0.092987060546875,986.3783925573348
5499,5499,2023-10-23 14:30:00,11968.0,0.0091409053015891,109.39835464941876,2491.6649293996643,0.0783234534619212,2437.424649968956,0.075836181640625,4.120946340228322e-06,786.6,0.103,0.103,0.0876812408671318,0.0619999999999999,7.6,786.6,76.7,1.5,2023-10-23,0.075836181640625,986.3783925573348
5500,5500,2023-10-23 15:00:00,11970.0,0.0091401416184513,109.4074951728628,2488.4899708624166,0.0789955066561327,2433.232290637916,0.076568603515625,4.205477538930369e-06,786.6,0.103,0.103,0.0876812408671318,0.0619999999999999,7.6,786.6,61.9,5.0,2023-10-23,0.076568603515625,986.3783925573348
5501,5501,2023-10-23 15:30:00,11926.0,0.0091569869972067,109.20622692868754,2473.549090243567,0.082207709872889,2419.705303179503,0.078948974609375,4.120779363267227e-06,786.6,0.103,0.103,0.0876812408671318,0.0619999999999999,7.7,786.6,48.6,8.4,2023-10-23,0.078948974609375,986.3783925573348
5502,5502,2023-10-23 16:00:00,12262.0,0.0090306569328438,110.73391531053169,2537.2438927118264,0.069061702878085,2487.877446552664,0.067596435546875,3.674591964562592e-06,786.6,0.102,0.102,0.0862670273047587,0.0609999999999999,7.9,786.6,37.2,10.8,2023-10-23,0.067596435546875,986.3783925573348
5503,5503,2023-10-23 16:30:00,12242.0,0.0090380307047369,110.64357188738984,2533.4550323795024,0.0698051163184824,2480.206753031852,0.068756103515625,3.975794542020774e-06,786.4,0.103,0.103,0.0876812408671318,0.0619999999999999,8.6,786.4,35.3,12.9,2023-10-23,0.068756103515625,986.3783925573348
5504,5504,2023-10-23 17:00:00,11744.0,0.0092276683815695,108.36973747315253,2423.4538274029383,0.0936120787046655,2371.875304149846,0.087799072265625,4.027015401480341e-06,786.1,0.102,0.102,0.0862670273047587,0.0609999999999999,9.7,786.1,32.6,14.4,2023-10-23,0.087799072265625,986.3783925573348
5505,5505,2023-10-23 17:30:00,12018.0,0.0091218704525171,109.62663909835054,2477.7394385810426,0.0812984511541577,2421.919863712727,0.078521728515625,4.268084367209885e-06,785.8,0.103,0.103,0.0876812408671318,0.0619999999999999,10.8,785.8,30.6,16.4,2023-10-23,0.078521728515625,986.3783925573348
