,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS,Bare
18530,18530,2024-07-21 02:00:00,10056.0,0.0099721170538756,100.2796090937734,2063.814456864578,0.2628305053019979,1988.128232378352,0.237518310546875,7.049830724792976e-06,786.6,0.176,0.168,0.188,0.32,0.1789147053459684,0.0626020522708074,0.0335285122955251,18.2,19.2,18.5,15.7,786.6,47.6,17.4,2024-07-21,0.237518310546875,896.1322728963592
18531,18531,2024-07-21 02:30:00,10300.0,0.0098532927816429,101.4889156509222,2127.318931074016,0.2260977655533099,2040.819492954053,0.211029052734375,7.849010910550177e-06,786.9,0.174,0.168,0.188,0.322,0.1780318209441661,0.0615565795358825,0.0329685762522796,17.9,18.9,18.5,15.7,786.9,55.6,16.6,2024-07-21,0.211029052734375,896.1322728963592
18532,18532,2024-07-21 03:00:00,9894.0,0.0100534251067784,99.46858800646564,2050.3925118432453,0.2713739592325934,1966.5698033502429,0.249420166015625,7.893299169221474e-06,787.2,0.174,0.168,0.188,0.326,0.1781292936572218,0.0616720024198873,0.0330303946343479,17.3,18.5,18.2,15.7,787.2,61.6,15.0,2024-07-21,0.249420166015625,896.1322728963592
18533,18533,2024-07-21 03:30:00,9862.0,0.0100697224631411,99.30760293149764,2050.037287713223,0.2716041391169119,1961.625413923748,0.252288818359375,8.346430008532548e-06,787.7,0.174,0.168,0.188,0.33,0.1782267663702774,0.0617874253038921,0.0330922130164163,17.0,18.2,18.2,15.7,787.7,68.4,14.2,2024-07-21,0.252288818359375,896.1322728963592
18534,18534,2024-07-21 04:00:00,9798.0,0.0101025563712221,98.98484732523458,2044.1086693918523,0.2754775765357666,1950.3142624853983,0.258941650390625,8.90591580362621e-06,787.8,0.174,0.168,0.188,0.334,0.1783242390833331,0.0619028481878968,0.0331540313984846,16.4,17.9,18.2,15.7,787.8,74.8,13.8,2024-07-21,0.258941650390625,896.1322728963592
18535,18535,2024-07-21 04:30:00,10044.0,0.0099780723348208,100.2197585309404,2090.852387130527,0.2464836956981497,2000.7367344541312,0.230865478515625,8.340969374721484e-06,787.9,0.174,0.168,0.188,0.34,0.1784704481529166,0.062075982513904,0.0332467589715871,16.0,17.6,17.9,15.7,787.9,73.6,13.0,2024-07-21,0.230865478515625,896.1322728963592
18536,18536,2024-07-21 05:00:00,9874.0,0.0100636016708848,99.36800289831731,2052.9919404988223,0.2696960450925656,1969.7382828387483,0.247650146484375,7.827102790988837e-06,788.1,0.172,0.168,0.186,0.348,0.1773853468990446,0.0607910535093366,0.0325585745372789,15.7,17.3,17.9,15.7,788.1,70.8,12.6,2024-07-21,0.247650146484375,896.1322728963592
18537,18537,2024-07-21 05:30:00,9712.0,0.0101471869808524,98.54947995803936,2026.208816254536,0.2875481063398418,1944.4844686201304,0.262420654296875,7.783110996795747e-06,788.6,0.172,0.168,0.186,0.354,0.1775315559686281,0.0609641878353437,0.0326513021103814,15.4,17.0,17.9,15.7,788.6,74.0,11.8,2024-07-21,0.262420654296875,896.1322728963592
18538,18538,2024-07-21 06:00:00,9602.0,0.0102051442810946,97.9897953870708,2013.073729850263,0.2967829046199831,1930.8851764202984,0.270843505859375,7.882448253731659e-06,788.8,0.172,0.166,0.186,0.362,0.1770552844312506,0.0604002081051181,0.0323492448992616,15.1,16.7,17.6,15.7,788.8,78.8,11.0,2024-07-21,0.270843505859375,896.1322728963592
18539,18539,2024-07-21 06:30:00,9520.0,0.0102490007711348,97.57048734120374,1996.920317557375,0.3086067052343943,1915.7894423835105,0.280548095703125,7.842321191944764e-06,788.9,0.172,0.166,0.186,0.37,0.1772502298573619,0.0606310538731276,0.0324728816633983,14.5,16.4,17.6,15.7,788.9,80.4,10.6,2024-07-21,0.280548095703125,896.1322728963592
