,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS
16609,16609,2024-06-11 01:30:00,12418.0,0.008973754254556,111.43608033307704,2518.6790149132416,0.06535417919825,2440.0852230648484,0.075286865234375,5.964712117542201e-06,784.8,0.067,0.136,0.225,0.1244049888304822,0.027252762376634,0.0140391209663229,23.5,21.9,18.2,784.8,31.1,21.8,2024-06-11,0.075286865234375
16610,16610,2024-06-11 02:00:00,12522.0,0.0089364113251698,111.90174261377702,2565.101612046848,0.0557673094954639,2477.644066252151,0.068511962890625,6.536791153513713e-06,785.1,0.066,0.135,0.225,0.1236172125330748,0.0263336474168163,0.0135656436019182,22.9,21.6,18.2,785.1,39.2,19.4,2024-06-11,0.068511962890625
16611,16611,2024-06-11 02:30:00,12306.0,0.0090144979566997,110.93241185514718,2525.8566657684914,0.0638248219539955,2438.5698630664165,0.075592041015625,6.628566590370566e-06,785.3,0.066,0.135,0.225,0.1236172125330748,0.0263336474168163,0.0135656436019182,22.1,21.4,18.3,785.3,43.7,17.8,2024-06-11,0.075592041015625
16612,16612,2024-06-11 03:00:00,12342.0,0.0090013412997879,111.09455432198286,2527.634757695681,0.0634487021770789,2439.7828775398107,0.075347900390625,6.66816168163966e-06,785.6,0.066,0.135,0.225,0.1236172125330748,0.0263336474168163,0.0135656436019182,21.5,21.1,18.3,785.6,43.7,17.9,2024-06-11,0.075347900390625
16613,16613,2024-06-11 03:30:00,12124.0,0.0090819067030688,110.10903686800644,2492.630583643904,0.0710577432641304,2407.524902184342,0.081573486328125,6.546271387307764e-06,786.2,0.065,0.134,0.225,0.1228294362356673,0.0254145324569986,0.0130921662375134,20.9,20.8,18.3,786.2,44.2,17.4,2024-06-11,0.081573486328125
16614,16614,2024-06-11 04:00:00,12076.0,0.0090999383026274,109.89085494252924,2502.106530151781,0.0689545163380579,2412.4607832859288,0.080596923828125,6.881382010200152e-06,787.0,0.065,0.134,0.225,0.1228294362356673,0.0254145324569986,0.0130921662375134,20.5,20.5,18.3,787.0,44.3,18.2,2024-06-11,0.080596923828125
16615,16615,2024-06-11 04:30:00,11900.0,0.0091669849702821,109.08712114635716,2493.137427847329,0.0709444082257248,2380.8782831358094,0.086944580078125,8.731538545831428e-06,787.2,0.064,0.134,0.225,0.1223876547762433,0.024899096857244,0.0128266422280461,20.1,20.2,18.3,787.2,69.4,14.7,2024-06-11,0.086944580078125
16616,16616,2024-06-11 05:00:00,12128.0,0.0090804089036518,110.12719918348964,2535.917568238253,0.0617107900365437,2434.7060951668063,0.076263427734375,7.698204485875393e-06,787.4,0.064,0.134,0.225,0.1223876547762433,0.024899096857244,0.0128266422280461,19.7,20.0,18.3,787.4,56.2,16.1,2024-06-11,0.076263427734375
16617,16617,2024-06-11 05:30:00,12126.0,0.0090811577107205,110.11811840019789,2544.3230084691268,0.0599706164641593,2437.967955630605,0.075653076171875,8.078605016031594e-06,787.6,0.064,0.133,0.225,0.1220416599382599,0.0244954174971809,0.0126186888731087,19.3,19.7,18.2,787.6,65.0,14.5,2024-06-11,0.075653076171875
16618,16618,2024-06-11 06:00:00,12342.0,0.0090013412997879,111.09455432198286,2559.84418595068,0.0568178332791161,2458.161351523712,0.071990966796875,7.660259775803764e-06,787.6,0.063,0.133,0.225,0.1215998784788359,0.0239799818974263,0.0123531648636414,18.8,19.5,18.2,787.6,58.7,15.3,2024-06-11,0.071990966796875
16619,16619,2024-06-11 06:30:00,11924.0,0.0091577549109149,109.1970695577496,2466.8046014081897,0.0769619197644987,2367.317559433726,0.089813232421875,7.782448205205873e-06,787.3,0.063,0.132,0.225,0.1212538836408524,0.0235763025373633,0.0121452115087039,18.4,19.2,18.1,787.3,60.0,15.2,2024-06-11,0.089813232421875
16620,16620,2024-06-11 07:00:00,12158.0,0.0090691989793291,110.26332119068424,2511.925538074601,0.066809565663507,2415.590029481504,0.079986572265625,7.385321507785371e-06,787.4,0.063,0.132,0.225,0.1212538836408524,0.0235763025373633,0.0121452115087039,18.2,19.0,18.1,787.4,58.7,14.7,2024-06-11,0.079986572265625
16621,16621,2024-06-11 07:30:00,11976.0,0.0091378517169702,109.43491216243562,2475.244192860621,0.0750042043674918,2379.429691813661,0.087249755859375,7.457007946422195e-06,787.4,0.063,0.132,0.225,0.1212538836408524,0.0235763025373633,0.0121452115087039,17.8,18.7,18.0,787.4,65.8,13.0,2024-06-11,0.087249755859375
16622,16622,2024-06-11 08:00:00,11994.0,0.0091309923252489,109.5171219490359,2483.38234804857,0.0731426417585492,2387.05459179126,0.085662841796875,7.473006039462738e-06,787.5,0.062,0.132,0.225,0.1208121021814284,0.0230608669376087,0.0118796874992366,17.3,18.5,17.9,787.5,69.3,12.2,2024-06-11,0.085662841796875
16623,16623,2024-06-11 08:30:00,11900.0,0.0091669849702821,109.08712114635716,2463.382603966295,0.077763739741112,2368.3466435147566,0.089630126953125,7.431028723629676e-06,787.5,0.062,0.131,0.224,0.1202538836408524,0.0224095817781294,0.0115441812848156,16.9,18.3,17.9,787.5,72.9,11.3,2024-06-11,0.089630126953125
16624,16624,2024-06-11 09:00:00,11608.0,0.0092815669201623,107.74042880924505,2414.254238094425,0.0898133604363109,2320.2698509674665,0.100372314453125,7.501074121772904e-06,787.7,0.062,0.131,0.224,0.1202538836408524,0.0224095817781294,0.0115441812848156,16.5,18.0,17.8,787.7,66.6,12.9,2024-06-11,0.100372314453125
16625,16625,2024-06-11 09:30:00,12198.0,0.0090543167917847,110.4445562261898,2531.061480694764,0.0627268879768135,2433.6061977622376,0.076507568359375,7.415856613830711e-06,787.7,0.061,0.131,0.224,0.1198121021814284,0.0218941461783748,0.0112786572753483,16.2,17.7,17.7,787.7,69.2,12.1,2024-06-11,0.076507568359375
16626,16626,2024-06-11 10:00:00,11960.0,0.0091439619494931,109.36178491593851,2484.4619392339264,0.0728975967459085,2389.7139995264874,0.085113525390625,7.342265544794742e-06,787.9,0.061,0.131,0.224,0.1198121021814284,0.0218941461783748,0.0112786572753483,15.9,17.5,17.6,787.9,74.8,10.7,2024-06-11,0.085113525390625
16627,16627,2024-06-11 10:30:00,12032.0,0.0091165619686184,109.6904736064167,2497.631401236074,0.0699436764152195,2404.100237650727,0.082244873046875,7.204602194983296e-06,787.9,0.061,0.13,0.223,0.1192538836408524,0.0212428610188955,0.0109431510609272,15.6,17.3,17.5,787.9,77.7,9.8,2024-06-11,0.082244873046875
16628,16628,2024-06-11 11:00:00,12092.0,0.0090939158411454,109.9636303511302,2512.934077681451,0.0665912023588739,2418.3702507895964,0.079437255859375,7.24116573509384e-06,787.9,0.061,0.13,0.223,0.1192538836408524,0.0212428610188955,0.0109431510609272,15.3,17.0,17.4,787.9,77.6,9.9,2024-06-11,0.079437255859375
16629,16629,2024-06-11 11:30:00,11896.0,0.0091685260285379,109.06878563548784,2473.867235350745,0.0753217085953558,2380.960255840277,0.086944580078125,7.22607450646849e-06,788.0,0.061,0.13,0.223,0.1192538836408524,0.0212428610188955,0.0109431510609272,15.0,16.8,17.3,788.0,75.5,10.3,2024-06-11,0.086944580078125
16630,16630,2024-06-11 12:00:00,11872.0,0.0091777887276794,108.95870777500988,2470.9771244593635,0.0759905299655588,2378.3983618191983,0.087493896484375,7.208302687620872e-06,788.0,0.06,0.129,0.224,0.1186783310460375,0.020571351858494,0.0105972265560061,14.7,16.6,17.2,788.0,73.9,10.6,2024-06-11,0.087493896484375
16631,16631,2024-06-11 12:30:00,11904.0,0.0091654446888345,109.10545357588684,2472.6226694586494,0.0756093217166544,2378.930603255693,0.087371826171875,7.293353831520867e-06,788.3,0.06,0.129,0.223,0.118466107343445,0.0203237460590778,0.0104696736965225,14.5,16.4,17.2,788.3,72.0,11.2,2024-06-11,0.087371826171875
16632,16632,2024-06-11 13:00:00,12036.0,0.0091150469603871,109.70870521521982,2508.103956421792,0.067640274568939,2408.929602305416,0.081268310546875,7.623975858441785e-06,788.5,0.06,0.129,0.223,0.118466107343445,0.0203237460590778,0.0104696736965225,14.3,16.2,17.1,788.5,70.7,12.2,2024-06-11,0.081268310546875
16633,16633,2024-06-11 13:30:00,11930.0,0.0091554517491454,109.22453936730518,2486.2838554759123,0.0724850624051854,2391.3076187874885,0.084808349609375,7.355052039793975e-06,788.7,0.06,0.129,0.223,0.118466107343445,0.0203237460590778,0.0104696736965225,14.2,16.0,17.0,788.7,64.5,13.1,2024-06-11,0.084808349609375
16634,16634,2024-06-11 14:00:00,11570.0,0.0092967964110802,107.56393447619884,2418.4304756144484,0.0887482502423115,2325.2874599992,0.099212646484375,7.417881398380867e-06,788.8,0.06,0.129,0.222,0.1182538836408524,0.0200761402596616,0.0103421208370389,14.3,15.9,16.9,788.8,58.6,14.8,2024-06-11,0.099212646484375
16635,16635,2024-06-11 14:30:00,12080.0,0.0090984315655854,109.90905331227268,2516.46246937059,0.0658300814356407,2425.960289582232,0.077972412109375,6.908465483025749e-06,788.7,0.06,0.128,0.222,0.1179078888028689,0.0196724608995985,0.0101341674821014,14.5,15.8,16.8,788.7,52.3,15.5,2024-06-11,0.077972412109375
16636,16636,2024-06-11 15:00:00,11818.0,0.0091987328698337,108.71062505569546,2451.423255113398,0.0806030948467595,2359.8848441706773,0.091400146484375,7.183213885990494e-06,788.7,0.061,0.128,0.222,0.1183496702622929,0.0201878964993531,0.0103996914915687,14.7,15.7,16.7,788.7,51.5,16.4,2024-06-11,0.091400146484375
16637,16637,2024-06-11 15:30:00,11980.0,0.0091363260717944,109.45318634009702,2494.471730706285,0.0706465019638904,2401.7973085367107,0.082672119140625,7.145453103142371e-06,788.6,0.061,0.128,0.222,0.1183496702622929,0.0201878964993531,0.0103996914915687,15.0,15.7,16.6,788.6,46.0,18.2,2024-06-11,0.082672119140625
