,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,BaroPress,airRH,airT,date,CRNS
2367,2367,2023-08-19 08:30:00,11688.0,0.0092497479478025,108.11105401391664,2350.709985357339,0.0902822725228908,2244.48426935871,0.083648681640625,8.76434250717896e-06,785.2,0.039,0.077,0.11,0.0684913437437514,0.0293449461898408,0.0149884586225881,16.0,19.4,20.1,785.2,78.3,12.8,2023-08-19,0.083648681640625
2368,2368,2023-08-19 09:00:00,11788.0,0.0092104306400678,108.57255638511973,2360.7263831189684,0.0878607643442002,2255.9141812560674,0.081390380859375,8.603903097431329e-06,785.0,0.039,0.077,0.11,0.0684913437437514,0.0293449461898408,0.0149884586225881,15.6,19.1,19.9,785.0,78.8,12.4,2023-08-19,0.081390380859375
2369,2369,2023-08-19 09:30:00,11696.0,0.0092465840181913,108.1480466767662,2339.974343114724,0.0929284884031715,2239.9913640397363,0.084564208984375,8.265820481547053e-06,785.1,0.039,0.077,0.11,0.0684913437437514,0.0293449461898408,0.0149884586225881,15.2,18.8,19.8,785.1,78.1,11.9,2023-08-19,0.084564208984375
2370,2370,2023-08-19 10:00:00,11698.0,0.0092457935429586,108.15729286552988,2340.387850169552,0.0928255710733288,2240.3743994987035,0.084503173828125,8.266926004704672e-06,785.1,0.039,0.076,0.11,0.0681454832423809,0.0297472411958339,0.0151939380265166,14.8,18.6,19.7,785.1,78.6,11.8,2023-08-19,0.084503173828125
2371,2371,2023-08-19 10:30:00,11606.0,0.0092823666071427,107.73114684249862,2324.1904404941306,0.0969178830270276,2226.0997711690784,0.087493896484375,8.159984111744914e-06,785.3,0.039,0.076,0.11,0.0681454832423809,0.0297472411958339,0.0151939380265166,14.6,18.3,19.5,785.3,77.1,11.9,2023-08-19,0.087493896484375
2372,2372,2023-08-19 11:00:00,11976.0,0.0091378517169702,109.43491216243562,2401.835909524229,0.0783754095344295,2301.51965208658,0.072723388671875,8.071660258835274e-06,785.3,0.039,0.076,0.11,0.0681454832423809,0.0297472411958339,0.0151939380265166,14.2,18.1,19.4,785.3,86.5,9.9,2023-08-19,0.072723388671875
2373,2373,2023-08-19 11:30:00,11760.0,0.0092213889195414,108.44353369380768,2361.184541547289,0.0877510759058887,2261.709171673829,0.080230712890625,8.144886629145277e-06,785.4,0.038,0.076,0.109,0.0674913437437514,0.0305081174811536,0.015582569262902,13.8,17.9,19.2,785.4,85.1,10.3,2023-08-19,0.080230712890625
2374,2374,2023-08-19 12:00:00,11844.0,0.0091886307736661,108.83014288330232,2377.258224750168,0.0839608456744037,2280.067200664688,0.076690673828125,7.893775143276748e-06,785.4,0.038,0.075,0.109,0.0671454832423809,0.0309104124871467,0.0157880486668305,13.5,17.6,19.1,785.4,83.0,10.2,2023-08-19,0.076690673828125
2375,2375,2023-08-19 12:30:00,11836.0,0.0091917355653661,108.79338215167316,2396.866383639433,0.0794849330941384,2296.911151720115,0.073577880859375,8.058747992644331e-06,785.7,0.038,0.076,0.109,0.0674913437437514,0.0305081174811536,0.015582569262902,13.3,17.4,18.9,785.7,84.2,10.3,2023-08-19,0.073577880859375
2376,2376,2023-08-19 13:00:00,12008.0,0.0091256679092623,109.5810202544218,2438.515942722821,0.0704805188556584,2339.0666940437086,0.066192626953125,7.873451227391503e-06,786.2,0.038,0.075,0.109,0.0671454832423809,0.0309104124871467,0.0157880486668305,13.1,17.2,18.8,786.2,86.0,9.6,2023-08-19,0.066192626953125
2377,2377,2023-08-19 13:30:00,11910.0,0.009163135721752,109.1329464460664,2417.705886904173,0.0748971109189659,2319.977042476729,0.069488525390625,7.800910880527367e-06,786.2,0.038,0.075,0.109,0.0671454832423809,0.0309104124871467,0.0157880486668305,13.0,16.9,18.6,786.2,89.1,8.9,2023-08-19,0.069488525390625
2378,2378,2023-08-19 14:00:00,11934.0,0.0091539172730181,109.24284873619877,2444.727005548801,0.0691929126741389,2338.050630133333,0.066375732421875,8.449297068930976e-06,786.2,0.038,0.075,0.109,0.0671454832423809,0.0309104124871467,0.0157880486668305,12.9,16.8,18.5,786.2,85.0,10.9,2023-08-19,0.066375732421875
2379,2379,2023-08-19 14:30:00,11840.0,0.0091901827761725,108.81176406988357,2429.941871993116,0.0722808564498072,2321.379354108456,0.069244384765625,8.660441449631944e-06,786.3,0.038,0.074,0.109,0.0667996227410104,0.0313127074931399,0.015993528070759,13.1,16.6,18.4,786.3,68.0,14.9,2023-08-19,0.069244384765625
2380,2380,2023-08-19 15:00:00,11748.0,0.0092260973134758,108.38819123871384,2414.0865328335262,0.0756818105752422,2308.2052965095604,0.071563720703125,8.494754078391718e-06,786.2,0.039,0.074,0.109,0.0672234996383488,0.0308196660551052,0.015741698295867,13.6,16.5,18.3,786.2,57.7,17.3,2023-08-19,0.071563720703125
2381,2381,2023-08-19 15:30:00,11892.0,0.0091700678642553,109.05044704172468,2434.4608174654004,0.0713286585508751,2330.294672535626,0.067657470703125,8.277934574624989e-06,786.1,0.039,0.074,0.109,0.0672234996383488,0.0308196660551052,0.015741698295867,14.1,16.4,18.2,786.1,54.9,17.7,2023-08-19,0.067657470703125
2382,2382,2023-08-19 16:00:00,11830.0,0.0091940662256491,108.76580344942982,2418.8789484580016,0.0746438540015946,2316.403162504786,0.070098876953125,8.192441499787659e-06,786.0,0.04,0.074,0.108,0.0674171139343959,0.0305944594643554,0.0156266699824685,14.9,16.4,18.0,786.0,51.2,18.7,2023-08-19,0.070098876953125
2383,2383,2023-08-19 16:30:00,11876.0,0.00917624299483,108.97706180660222,2420.526582566888,0.0742890197075789,2320.1709340853854,0.069427490234375,8.009918181201798e-06,785.7,0.039,0.074,0.108,0.0669932370370576,0.0310875009023901,0.0158784997573605,15.6,16.4,17.9,785.7,45.3,20.4,2023-08-19,0.069427490234375
2384,2384,2023-08-19 17:00:00,12052.0,0.0091089944716982,109.78160137290766,2474.539606490272,0.0631989377756906,2369.425232274661,0.061248779296875,8.21533618769452e-06,785.4,0.04,0.074,0.108,0.0674171139343959,0.0305944594643554,0.0156266699824685,16.7,16.5,17.9,785.4,42.1,22.1,2023-08-19,0.061248779296875
2385,2385,2023-08-19 17:30:00,11816.0,0.0091995113349364,108.70142593360954,2427.052755093486,0.0728935619770134,2321.281611657484,0.069244384765625,8.438118273146037e-06,785.3,0.041,0.074,0.108,0.0678409908317343,0.0301014180263207,0.0153748402075765,19.2,16.7,17.8,785.3,41.3,22.9,2023-08-19,0.069244384765625
2386,2386,2023-08-19 18:00:00,11460.0,0.0093413079867871,107.05138952858108,2365.1161432066315,0.0868136138401815,2257.32501755488,0.081085205078125,8.842908934204359e-06,784.9,0.042,0.075,0.108,0.0686107282304431,0.0292060815822928,0.0149175310287561,22.0,17.1,17.8,784.9,38.2,25.1,2023-08-19,0.081085205078125
2387,2387,2023-08-19 18:30:00,11682.0,0.0092521230275561,108.08330120791094,2402.0543184023445,0.0783268718968437,2298.459594502329,0.073333740234375,8.346550087510383e-06,784.5,0.043,0.075,0.108,0.0690346051277815,0.0287130401442581,0.0146657012538641,24.7,17.8,17.8,784.5,33.9,26.2,2023-08-19,0.073333740234375
2388,2388,2023-08-19 19:00:00,11726.0,0.009234748133298,108.28665661105248,2397.696336552748,0.0792989467815795,2300.188419644432,0.072967529296875,7.850235874363503e-06,784.1,0.044,0.076,0.108,0.0698043425264903,0.0278177037002302,0.0142083920750436,27.1,18.5,17.9,784.1,29.5,27.6,2023-08-19,0.072967529296875
2390,2390,2023-08-19 20:00:00,12002.0,0.0091279486610559,109.55363982999378,2429.928261609824,0.0722837356335914,2337.129789122536,0.066497802734375,7.352994426087373e-06,783.5,0.047,0.077,0.108,0.0714218337198758,0.0259362843801329,0.0132474233464392,32.8,20.3,18.2,783.5,24.1,30.1,2023-08-19,0.066497802734375
2391,2391,2023-08-19 20:30:00,11990.0,0.0091325152995444,109.4988584415381,2417.8222798525594,0.0748719590404182,2331.284720301554,0.067535400390625,6.87409557973421e-06,783.3,0.048,0.078,0.108,0.0721915711185847,0.0250409479361051,0.0127901141676188,35.1,21.3,18.5,783.3,22.9,29.8,2023-08-19,0.067535400390625
2392,2392,2023-08-19 21:00:00,12036.0,0.0091150469603871,109.70870521521982,2442.453355273235,0.0696626627690379,2355.2205735143043,0.063507080078125,6.85889849380105e-06,783.4,0.048,0.078,0.109,0.0724218337198759,0.0247731130888202,0.0126533127061253,34.3,22.3,18.8,783.4,24.8,28.3,2023-08-19,0.063507080078125
2393,2393,2023-08-19 21:30:00,12094.0,0.0090931638739021,109.97272389097216,2432.0552605636426,0.0718346091469202,2347.534406581892,0.064788818359375,6.667425172869188e-06,782.7,0.048,0.079,0.109,0.0727676942212463,0.024370818082827,0.0124478333021968,35.9,23.1,19.1,782.7,22.7,29.4,2023-08-19,0.064788818359375
2394,2394,2023-08-19 22:00:00,11708.0,0.0092418442054827,108.20351195779185,2357.440753217239,0.0886501162856248,2270.900879462192,0.078460693359375,7.057068272846118e-06,782.6,0.049,0.079,0.109,0.0731915711185847,0.0238777766447923,0.0121960035273048,36.5,23.9,19.5,782.6,25.1,28.6,2023-08-19,0.078460693359375
2395,2395,2023-08-19 22:30:00,11988.0,0.0091332770725198,109.48972554536796,2412.2156425264693,0.0760893992895238,2321.71616193707,0.069183349609375,7.218437527750299e-06,782.4,0.049,0.081,0.109,0.0738832921213256,0.0230731866328059,0.0117850447194478,36.8,24.6,19.9,782.4,26.1,28.3,2023-08-19,0.069183349609375
2396,2396,2023-08-19 23:00:00,11902.0,0.009166214732498,109.09628774619236,2389.251061103607,0.08120446695699,2305.9191366172818,0.071929931640625,6.692271911354211e-06,782.2,0.048,0.081,0.11,0.0736896778252784,0.0232983932235558,0.0119000730328464,34.4,25.2,20.2,782.2,24.6,28.0,2023-08-19,0.071929931640625
2397,2397,2023-08-19 23:30:00,12078.0,0.0090991848405435,109.89995450408522,2422.4799392633936,0.0738696713227368,2334.7454688967377,0.066925048828125,6.958841706051457e-06,781.9,0.046,0.081,0.11,0.0728419240306017,0.0242844760996252,0.0124037325826303,32.5,25.5,20.6,781.9,25.3,28.2,2023-08-19,0.066925048828125
2398,2398,2023-08-20 00:00:00,11800.0,0.0092057461789832,108.62780491200216,2368.008391319518,0.086128304684535,2286.580160080512,0.075469970703125,6.5946964574233e-06,782.1,0.046,0.081,0.11,0.0728419240306017,0.0242844760996252,0.0124037325826303,32.5,25.5,20.9,782.1,23.2,28.8,2023-08-20,0.075469970703125
2399,2399,2023-08-20 00:30:00,11872.0,0.0091777887276794,108.95870777500988,2379.872203998272,0.0833549361393044,2295.795518860541,0.073822021484375,6.781856824389434e-06,782.2,0.046,0.081,0.11,0.0728419240306017,0.0242844760996252,0.0124037325826303,32.1,25.5,21.2,782.2,26.2,27.1,2023-08-20,0.073822021484375
2400,2400,2023-08-20 01:00:00,11892.0,0.0091700678642553,109.05044704172468,2382.9566319998617,0.0826436734016134,2292.757208918194,0.074371337890625,7.285375355926544e-06,781.8,0.045,0.081,0.11,0.0724180471332634,0.0247775175376599,0.0126555623575223,30.9,25.5,21.4,781.8,30.6,25.6,2023-08-20,0.074371337890625
2401,2401,2023-08-20 01:30:00,12504.0,0.008942841169862,111.82128598795492,2500.252046159129,0.058264614163689,2410.749759528515,0.054901123046875,6.87524595146255e-06,781.8,0.044,0.081,0.111,0.0722244328372162,0.0250027241284097,0.0127705906709208,29.3,25.4,21.6,781.8,29.7,25.1,2023-08-20,0.054901123046875
2402,2402,2023-08-20 02:00:00,12234.0,0.0090409852751672,110.60741385639572,2450.6664787345803,0.0679743926490052,2361.3559033080137,0.062530517578125,7.00402485969813e-06,782.2,0.043,0.081,0.111,0.0718005559398778,0.0254957655664444,0.0130224204458127,27.3,25.2,21.7,782.2,36.1,22.0,2023-08-20,0.062530517578125
2403,2403,2023-08-20 02:30:00,11962.0,0.0091431975000541,109.37092849564732,2400.1847548292776,0.0787429630120628,2312.330167336662,0.070831298828125,7.035919127815191e-06,782.4,0.042,0.081,0.111,0.0713766790425395,0.0259888070044791,0.0132742502207047,25.5,24.9,21.8,782.4,41.7,19.6,2023-08-20,0.070831298828125
2404,2404,2023-08-20 03:00:00,12128.0,0.0090804089036518,110.12719918348964,2438.785593522714,0.0704243312533287,2347.056279466591,0.064849853515625,7.237538425901629e-06,782.8,0.042,0.081,0.111,0.0713766790425395,0.0259888070044791,0.0132742502207047,24.1,24.5,21.8,782.8,48.0,17.7,2023-08-20,0.064849853515625
2405,2405,2023-08-20 03:30:00,11854.0,0.0091847542048003,108.87607634370372,2403.23479728999,0.0780648574679206,2316.5472941522103,0.070098876953125,6.929813763066824e-06,783.1,0.041,0.079,0.111,0.0702610811424602,0.0272864384545001,0.0139370388034537,23.0,24.0,21.8,783.1,42.8,18.9,2023-08-20,0.070098876953125
2406,2406,2023-08-20 04:00:00,11970.0,0.0091401416184513,109.4074951728628,2432.1121501323128,0.0718226194059817,2344.498775307107,0.065277099609375,6.9203273691535486e-06,783.4,0.041,0.079,0.111,0.0702610811424602,0.0272864384545001,0.0139370388034537,22.2,23.6,21.8,783.4,41.5,19.4,2023-08-20,0.065277099609375
2407,2407,2023-08-20 04:30:00,11956.0,0.0091454914237782,109.34349546269316,2430.364625781135,0.0721914597011504,2343.5180528686774,0.065460205078125,6.862630594121304e-06,783.5,0.04,0.08,0.111,0.0701830647464923,0.0273771848865417,0.0139833891744171,21.7,23.1,21.7,783.5,43.4,18.5,2023-08-20,0.065460205078125
2408,2408,2023-08-20 05:00:00,12010.0,0.0091249080384995,109.59014554237986,2435.454422714738,0.071120292721112,2349.261930741304,0.064483642578125,6.794292445132461e-06,783.6,0.04,0.079,0.111,0.0698372042451218,0.0277794798925348,0.0141888685783456,21.1,22.7,21.6,783.6,44.0,18.1,2023-08-20,0.064483642578125
2409,2409,2023-08-20 05:30:00,12072.0,0.0091014457884826,109.87265355856296,2453.327956457964,0.0674323774671052,2364.9433107505943,0.061920166015625,6.9208961197684335e-06,783.8,0.039,0.079,0.111,0.0694133273477835,0.0282725213305695,0.0144406983532376,20.6,22.4,21.5,783.8,45.9,17.7,2023-08-20,0.061920166015625
2410,2410,2023-08-20 06:00:00,12196.0,0.009055059161875,110.43550153822818,2487.6695993400485,0.0606529787849267,2397.7613835977136,0.056854248046875,6.94383923930411e-06,783.9,0.039,0.078,0.111,0.069067466846413,0.0286748163365627,0.0146461777571661,20.1,22.1,21.4,783.9,51.0,16.0,2023-08-20,0.056854248046875
2411,2411,2023-08-20 06:30:00,11686.0,0.0092505394378094,108.10180387024076,2374.657229724975,0.0845666185716951,2290.6190465871064,0.074737548828125,6.7940701576720604e-06,784.0,0.039,0.078,0.111,0.069067466846413,0.0286748163365627,0.0146461777571661,19.6,21.7,21.2,784.0,49.9,16.0,2023-08-20,0.074737548828125
2412,2412,2023-08-20 07:00:00,11532.0,0.0093121011159617,107.3871500692704,2345.841829857357,0.0914756107960827,2262.1331106378634,0.080169677734375,6.8526536291692845e-06,784.1,0.039,0.078,0.11,0.0688372042451218,0.0289426511838476,0.0147829792186596,19.0,21.4,21.1,784.1,54.8,14.6,2023-08-20,0.080169677734375
2413,2413,2023-08-20 07:30:00,11830.0,0.0091940662256491,108.76580344942982,2408.0373997308634,0.0770045462374363,2325.8295235052447,0.068450927734375,6.545484365328068e-06,784.4,0.038,0.078,0.11,0.0684133273477835,0.0294356926218823,0.0150348089935515,18.4,21.1,20.9,784.4,56.0,13.5,2023-08-20,0.068450927734375
2414,2414,2023-08-20 08:00:00,11788.0,0.0092104306400678,108.57255638511973,2402.0785199626885,0.0783214946772033,2317.137570403891,0.069976806640625,6.788464213244653e-06,784.5,0.038,0.077,0.11,0.068067466846413,0.0298379876278755,0.01524028839748,17.8,20.7,20.8,784.5,58.8,13.3,2023-08-20,0.069976806640625
2415,2415,2023-08-20 08:30:00,11658.0,0.0092616416751636,107.97221864905804,2375.227677802577,0.0844335145731268,2293.307439963678,0.074249267578125,6.615080974424993e-06,784.6,0.038,0.077,0.11,0.068067466846413,0.0298379876278755,0.01524028839748,17.3,20.4,20.6,784.6,51.0,15.2,2023-08-20,0.074249267578125
2416,2416,2023-08-20 09:00:00,12168.0,0.0090654715536736,110.3086578651014,2480.441941585841,0.0620475584481785,2396.7827935085324,0.056976318359375,6.463845981826584e-06,784.9,0.038,0.077,0.11,0.068067466846413,0.0298379876278755,0.01524028839748,16.9,20.1,20.5,784.9,59.2,12.4,2023-08-20,0.056976318359375
2417,2417,2023-08-20 09:30:00,11774.0,0.0092159048935318,108.5080642164443,2394.394225361412,0.0800405675097687,2316.552597001614,0.070037841796875,6.222658782530344e-06,785.0,0.038,0.077,0.11,0.068067466846413,0.0298379876278755,0.01524028839748,16.3,19.8,20.4,785.0,62.6,10.9,2023-08-20,0.070037841796875
2418,2418,2023-08-20 10:00:00,11706.0,0.0092426336681079,108.1942697188719,2386.3529413277206,0.0818650804538452,2304.905853058121,0.072113037109375,6.54377882896532e-06,785.1,0.037,0.076,0.11,0.0672977294477042,0.0307333240719034,0.0156975975763005,15.8,19.5,20.2,785.1,63.0,11.6,2023-08-20,0.072113037109375
2419,2419,2023-08-20 10:30:00,11886.0,0.0091723820770024,109.02293336725076,2421.7048646370904,0.0740358932739124,2342.108089432191,0.065704345703125,6.293536845277019e-06,785.2,0.037,0.076,0.11,0.0672977294477042,0.0307333240719034,0.0156975975763005,15.4,19.2,20.0,785.2,58.0,12.3,2023-08-20,0.065704345703125
2420,2420,2023-08-20 11:00:00,11972.0,0.0091393781266888,109.41663493271945,2430.872999609116,0.072084044488807,2352.8376187620675,0.063934326171875,6.141943811983258e-06,785.1,0.037,0.076,0.11,0.0672977294477042,0.0307333240719034,0.0156975975763005,15.0,19.0,19.9,785.1,53.2,13.3,2023-08-20,0.063934326171875
2421,2421,2023-08-20 11:30:00,11736.0,0.0092308129270285,108.33282051160673,2379.1711439376645,0.0835171560613306,2308.1917542203228,0.071563720703125,5.694644478780482e-06,785.2,0.037,0.076,0.11,0.0672977294477042,0.0307333240719034,0.0156975975763005,14.7,18.6,19.7,785.2,46.1,14.4,2023-08-20,0.071563720703125
2422,2422,2023-08-20 12:00:00,11756.0,0.0092229575831437,108.4250893474384,2396.8415370791067,0.0794905052873662,2326.5377517811235,0.068328857421875,5.595963138642137e-06,785.4,0.037,0.076,0.109,0.067067466846413,0.0310011589191882,0.0158343990377939,14.4,18.4,19.6,785.4,47.0,13.8,2023-08-20,0.068328857421875
2423,2423,2023-08-20 12:30:00,11976.0,0.0091378517169702,109.43491216243562,2439.805335607943,0.0702120821265648,2373.19575131984,0.060638427734375,5.197678360346207e-06,785.7,0.037,0.075,0.109,0.0667216063450426,0.0314034539251814,0.0160398784417224,14.0,18.1,19.4,785.7,45.3,13.2,2023-08-20,0.060638427734375
2424,2424,2023-08-20 13:00:00,12130.0,0.0090796602817862,110.13627921806692,2475.778386560739,0.0629563439864814,2410.952890876519,0.054840087890625,4.979243463624565e-06,786.1,0.037,0.075,0.109,0.0667216063450426,0.0314034539251814,0.0160398784417224,13.8,17.9,19.3,786.1,42.6,13.5,2023-08-20,0.054840087890625
2425,2425,2023-08-20 13:30:00,12062.0,0.0091052177832521,109.82713690158732,2466.500062877228,0.064785659202852,2402.8511007426787,0.056060791015625,4.905357987470882e-06,786.4,0.037,0.075,0.109,0.0667216063450426,0.0314034539251814,0.0160398784417224,13.7,17.6,19.1,786.4,40.2,14.2,2023-08-20,0.056060791015625
2426,2426,2023-08-20 14:00:00,11760.0,0.0092213889195414,108.44353369380768,2412.7767068760963,0.0759670254683194,2344.452263009224,0.065277099609375,5.396857504755219e-06,786.5,0.037,0.075,0.109,0.0667216063450426,0.0314034539251814,0.0160398784417224,13.7,17.4,19.0,786.5,44.5,14.1,2023-08-20,0.065277099609375
2427,2427,2023-08-20 14:30:00,11858.0,0.0091832049504746,108.89444430272832,2433.4305074961544,0.0715451008389263,2365.76746919028,0.061798095703125,5.296459792455532e-06,786.6,0.037,0.075,0.109,0.0667216063450426,0.0314034539251814,0.0160398784417224,13.9,17.2,18.9,786.6,34.3,18.1,2023-08-20,0.061798095703125
2428,2428,2023-08-20 15:00:00,12130.0,0.0090796602817862,110.13627921806692,2488.8382615042474,0.0604290515546032,2414.124081929257,0.054412841796875,5.731254364314481e-06,786.4,0.037,0.075,0.109,0.0667216063450426,0.0314034539251814,0.0160398784417224,14.6,17.1,18.7,786.4,31.3,21.0,2023-08-20,0.054412841796875
2429,2429,2023-08-20 15:30:00,11906.0,0.00916467483921,109.1146186356347,2437.074140298913,0.0707813942078274,2365.532916441297,0.061859130859375,5.600587798363119e-06,786.3,0.037,0.074,0.109,0.0663757458436721,0.0318057489311746,0.016245357845651,15.4,17.0,18.6,786.3,27.1,23.1,2023-08-20,0.061859130859375
2430,2430,2023-08-20 16:00:00,12176.0,0.0090624929199301,110.34491379306978,2477.881681949677,0.0625455992085456,2415.542496711353,0.054168701171875,4.7791722059825385e-06,786.1,0.038,0.074,0.108,0.0665693601397192,0.0315805423404248,0.0161303295322524,16.4,17.0,18.5,786.1,20.3,25.4,2023-08-20,0.054168701171875
2431,2431,2023-08-20 16:30:00,11964.0,0.0091424332423104,109.38007131100254,2429.738564639244,0.0723238718322133,2371.700855134112,0.060882568359375,4.531652446456649e-06,786.0,0.038,0.074,0.108,0.0665693601397192,0.0315805423404248,0.0161303295322524,17.5,17.1,18.3,786.0,17.9,26.7,2023-08-20,0.060882568359375
2432,2432,2023-08-20 17:00:00,12226.0,0.0090439427450779,110.57124400132253,2490.159336412357,0.0601764414520719,2423.638804318761,0.053009033203125,5.082695091537047e-06,786.0,0.039,0.075,0.108,0.0673390975384281,0.0306852058963969,0.015673020353432,18.9,17.3,18.2,786.0,19.1,27.6,2023-08-20,0.053009033203125
2433,2433,2023-08-20 17:30:00,12076.0,0.0090999383026274,109.89085494252924,2452.029791884271,0.0676964436366031,2390.3061878872786,0.057952880859375,4.781938437176923e-06,785.8,0.039,0.075,0.108,0.0673390975384281,0.0306852058963969,0.015673020353432,21.2,17.5,18.2,785.8,19.1,26.5,2023-08-20,0.057952880859375
2434,2434,2023-08-20 18:00:00,12008.0,0.0091256679092623,109.5810202544218,2448.189462567239,0.0684810613778076,2387.1371293615434,0.058441162109375,4.736212047318881e-06,785.5,0.041,0.075,0.108,0.0681868513331048,0.0296991230203275,0.015169360803648,23.9,18.0,18.2,785.5,17.7,27.7,2023-08-20,0.058441162109375
2435,2435,2023-08-20 18:30:00,11940.0,0.0091516170047891,109.27030703718188,2418.443004754964,0.0747379106629548,2361.618590244512,0.062469482421875,4.455859116127811e-06,785.2,0.042,0.075,0.108,0.0686107282304431,0.0292060815822928,0.0149175310287561,26.8,18.6,18.2,785.2,16.2,28.2,2023-08-20,0.062469482421875
2438,2438,2023-08-20 20:00:00,12056.0,0.0091074832324557,109.79981785048643,2425.884097189536,0.0731422813982229,2368.036509585601,0.061431884765625,4.523796900760453e-06,784.4,0.045,0.077,0.108,0.0705740799251991,0.0269223672562024,0.0137510828962232,36.4,21.4,18.7,784.4,14.2,30.9,2023-08-20,0.061431884765625
2439,2439,2023-08-20 20:30:00,12256.0,0.009032867169124,110.70682002478438,2456.0936398888007,0.0668717403727688,2403.703149342533,0.055938720703125,4.036248276500766e-06,784.2,0.045,0.078,0.109,0.0711502030278608,0.0262522374029243,0.0134088020308012,38.9,22.5,19.0,784.2,12.4,31.3,2023-08-20,0.055938720703125
2445,2445,2023-08-20 23:30:00,12406.0,0.0089780932446981,111.3822247937255,2460.816271023578,0.0659204792619539,2410.8133311638044,0.054901123046875,3.840945940541052e-06,783.1,0.044,0.082,0.11,0.0723400307372955,0.0248682639697014,0.0127019127284857,37.0,27.7,21.6,783.1,11.8,31.3,2023-08-20,0.054901123046875
2446,2446,2023-08-21 00:00:00,12470.0,0.008955024394639,111.66915420114904,2490.261141907705,0.0601569975480566,2443.7669207237864,0.050140380859375,3.5232660230276657e-06,783.1,0.044,0.082,0.111,0.0725702933385867,0.0246004291224165,0.0125651112669923,37.0,27.7,22.0,783.1,11.0,31.0,2023-08-21,0.050140380859375
2447,2447,2023-08-21 00:30:00,12392.0,0.0089831633635091,111.31936040060596,2472.1747815852864,0.0636634483136055,2429.866944362708,0.052093505859375,3.224367774138674e-06,783.3,0.043,0.082,0.111,0.0721464164412483,0.0250934705604512,0.0128169410418842,36.4,27.7,22.3,783.3,10.8,29.7,2023-08-21,0.052093505859375
2448,2448,2023-08-21 01:00:00,12566.0,0.008920752129614,112.0981712607302,2512.358306771218,0.0560126865476398,2469.549611302306,0.046661376953125,3.210114168860963e-06,783.6,0.042,0.082,0.111,0.07172253954391,0.0255865119984859,0.0130687708167762,34.5,27.7,22.5,783.6,11.8,28.0,2023-08-21,0.046661376953125
2449,2449,2023-08-21 01:30:00,12410.0,0.0089766462153963,111.40017953306898,2487.556474102403,0.0606746777137628,2442.5617718758067,0.050323486328125,3.411316905113753e-06,783.8,0.041,0.082,0.112,0.0715289252478628,0.0258117185892357,0.0131837991301747,31.8,27.6,22.8,783.8,13.4,26.8,2023-08-21,0.050323486328125
2450,2450,2023-08-21 02:00:00,12492.0,0.0089471354515836,111.76761606118296,2526.003175601692,0.0535270257305164,2466.106901701636,0.047149658203125,4.497737939272171e-06,784.2,0.039,0.082,0.112,0.0706811714531861,0.0267978014653051,0.0136874586799586,29.4,27.2,23.0,784.2,24.0,21.4,2023-08-21,0.047149658203125
2451,2451,2023-08-21 02:30:00,12276.0,0.009025506017898,110.79711187571633,2486.9676749103905,0.060787682947204,2427.112333957946,0.052520751953125,4.566876548530124e-06,784.4,0.038,0.081,0.112,0.0699114340544772,0.027693137909333,0.0141447678587791,27.2,26.8,23.1,784.4,29.4,18.2,2023-08-21,0.052520751953125
2452,2452,2023-08-21 03:00:00,12212.0,0.009049125308576,110.50791826833044,2464.1584424696684,0.0652518648408079,2408.1641058384657,0.055267333984375,4.305903228617602e-06,784.8,0.037,0.081,0.112,0.0694875571571389,0.0281861793473677,0.0143965976336711,25.4,26.2,23.1,784.8,28.9,17.5,2023-08-21,0.055267333984375
2453,2453,2023-08-21 03:30:00,12156.0,0.0090699450163459,110.25425161870176,2459.990246756514,0.0660863125167939,2411.1141311138726,0.054840087890625,3.75392123069415e-06,785.2,0.037,0.081,0.112,0.0694875571571389,0.0281861793473677,0.0143965976336711,24.0,25.6,23.1,785.2,23.6,18.6,2023-08-21,0.054840087890625
2454,2454,2023-08-21 04:00:00,12202.0,0.0090528325992016,110.46266337545912,2477.118544647972,0.0626944625889107,2425.703468726645,0.052703857421875,3.925174894027518e-06,785.5,0.036,0.08,0.112,0.0687178197584301,0.0290815157913956,0.0148539068124916,22.8,25.0,23.0,785.5,24.1,19.0,2023-08-21,0.052703857421875
2455,2455,2023-08-21 04:30:00,11894.0,0.0091692968491731,109.0596167240652,2415.5543066227256,0.0753629844930906,2364.474435095453,0.062042236328125,4.000565761089148e-06,785.5,0.035,0.08,0.112,0.0682939428610917,0.0295745572294303,0.0151057365873835,21.8,24.5,22.9,785.5,25.3,18.5,2023-08-21,0.062042236328125
2456,2456,2023-08-21 05:00:00,11762.0,0.0092206048878332,108.45275469069468,2391.9740456446016,0.0805869132814265,2339.992152017539,0.066009521484375,4.113807214825216e-06,785.6,0.036,0.08,0.112,0.0687178197584301,0.0290815157913956,0.0148539068124916,20.9,24.0,22.7,785.6,26.8,18.0,2023-08-21,0.066009521484375
