,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
46,46,2023-07-02 00:00:00,15104.000000000002,0.0081368069363014,122.89833196589774,1805.0217401354653,0.1320372252667107,1752.3268555013424,0.134063720703125,5.568773849836468e-06,716.7,0.081,0.076,0.128,0.209,0.0993554166213183,0.0015456594683385,0.0007537406068041,24.6,17.9,13.1,11.2,716.7,37.6,17.4,2023-07-02,0.134063720703125
47,47,2023-07-02 00:30:00,15236.0,0.0081014828691044,123.43419299367578,1823.8884336745648,0.1233347453272032,1765.971992029497,0.128021240234375,6.073293925224309e-06,716.7,0.082,0.076,0.128,0.209,0.0997391933423545,0.0019852464602916,0.0009681051371842,24.8,18.5,13.4,11.2,716.7,41.5,17.2,2023-07-02,0.128021240234375
48,48,2023-07-02 01:00:00,15192.0,0.0081132063918539,123.25583150504482,1812.773321603434,0.1284033953969517,1762.196508460454,0.129669189453125,5.315001172112194e-06,716.8,0.081,0.076,0.129,0.209,0.0995774846111502,0.0018000214301472,0.0008777801791478,24.8,18.9,13.6,11.2,716.8,37.2,16.8,2023-07-02,0.129669189453125
49,49,2023-07-02 01:30:00,15512.000000000002,0.008029085857112,124.54717981552211,1853.6397326838096,0.1105353511749487,1800.6682954122375,0.113677978515625,5.447713743644113e-06,716.9,0.081,0.076,0.129,0.209,0.0995774846111502,0.0018000214301472,0.0008777801791478,24.6,19.3,13.8,11.2,716.9,42.0,15.2,2023-07-02,0.113677978515625
50,50,2023-07-02 02:00:00,15238.0,0.0081009511885218,123.44229421069588,1825.2828819551703,0.1227103204022113,1771.865372161407,0.125457763671875,5.582891115041471e-06,717.0,0.081,0.076,0.129,0.209,0.0995774846111502,0.0018000214301472,0.0008777801791478,24.0,19.5,14.1,11.2,717.0,50.5,12.6,2023-07-02,0.125457763671875
51,51,2023-07-02 02:30:00,15228.000000000002,0.0081036106387719,123.4017828072188,1830.9597847996824,0.1201939347959193,1773.3672919294231,0.124847412109375,6.014138473170793e-06,717.2,0.08,0.076,0.129,0.209,0.099193707890114,0.0013604344381941,0.0006634156487677,23.2,19.6,14.4,11.2,717.2,59.0,11.3,2023-07-02,0.124847412109375
52,52,2023-07-02 03:00:00,15358.0,0.0080692406628898,123.92739810066216,1841.612736863913,0.1155803986602042,1784.7812074084316,0.120086669921875,5.89672126918707e-06,717.3,0.079,0.076,0.129,0.209,0.0988099311690779,0.0009208474462411,0.0004490511183876,22.2,19.5,14.6,11.2,717.3,69.1,8.5,2023-07-02,0.120086669921875
53,53,2023-07-02 03:30:00,15348.000000000002,0.0080718689945001,123.88704532758864,1834.5970452628817,0.1186030103306266,1779.8897494631435,0.122100830078125,5.691914741747867e-06,717.4,0.079,0.076,0.13,0.209,0.0990319991589097,0.0011752094080497,0.0005730906907312,21.1,19.4,14.8,11.2,717.4,66.7,8.5,2023-07-02,0.122100830078125
54,54,2023-07-02 04:00:00,14932.0,0.0081835362284436,122.19656296312102,1786.246202910698,0.1411954553587379,1734.2526510888306,0.142547607421875,5.551922043494047e-06,717.6,0.077,0.076,0.13,0.208,0.0981900923518383,0.0002108693099163,0.0001028303872026,20.2,19.0,14.9,11.2,717.6,68.5,7.7,2023-07-02,0.142547607421875
55,55,2023-07-02 04:30:00,15211.999999999998,0.008107871212483,123.33693688429268,1820.016265035411,0.1250819380463828,1768.101692000051,0.127105712890625,5.437362491570297e-06,717.7,0.077,0.075,0.13,0.208,0.0978702904277054,0.0001554394267647,7.58000130370863e-05,19.2,18.7,15.1,11.2,717.7,65.8,8.0,2023-07-02,0.127105712890625
56,56,2023-07-02 05:00:00,15269.999999999998,0.0080924585103244,123.57184145265455,1830.737430560241,0.1202917284596045,1778.56183925696,0.122650146484375,5.432561479943431e-06,717.6,0.076,0.075,0.13,0.209,0.0975608670716683,0.0005098603044905,0.0002486333006487,18.4,18.4,15.1,11.2,717.6,67.9,7.5,2023-07-02,0.122650146484375
57,57,2023-07-02 05:30:00,15453.999999999998,0.0080441386220384,124.31411826498228,1849.3034115003231,0.1123348526636566,1797.2883793516726,0.115020751953125,5.359414477678801e-06,717.4,0.076,0.075,0.13,0.209,0.0975608670716683,0.0005098603044905,0.0002486333006487,17.6,17.9,15.2,11.2,717.4,70.1,6.8,2023-07-02,0.115020751953125
58,58,2023-07-02 06:00:00,15207.999999999998,0.0081089374063482,123.32072007574396,1823.6946797775563,0.1234217061007948,1772.3703127405463,0.125274658203125,5.362599647454374e-06,717.3,0.075,0.075,0.13,0.209,0.0971770903506322,0.0009494472964436,0.0004629978310288,16.9,17.5,15.2,11.2,717.3,70.6,6.7,2023-07-02,0.125274658203125
59,59,2023-07-02 06:30:00,15495.999999999998,0.0080332299017013,124.48293055676348,1847.4882722815075,0.1130945757825136,1795.7024777748286,0.115692138671875,5.340507163282862e-06,717.3,0.075,0.074,0.13,0.209,0.0968572884264993,0.0013157560331247,0.0006416282312686,16.3,17.1,15.2,11.1,717.3,73.6,6.0,2023-07-02,0.115692138671875
60,60,2023-07-02 07:00:00,15358.0,0.0080692406628898,123.92739810066216,1826.393420524218,0.1222148207251956,1775.7009450737376,0.123870849609375,5.286642145365785e-06,717.0,0.074,0.074,0.13,0.209,0.0964735117054631,0.0017553430250777,0.0008559927616487,15.6,16.8,15.2,11.2,717.0,69.6,6.7,2023-07-02,0.123870849609375
61,61,2023-07-02 07:30:00,15271.999999999998,0.0080919286043873,123.57993364620324,1813.102035015134,0.1282511257040523,1763.1042956583003,0.129241943359375,5.251442381733265e-06,716.8,0.074,0.074,0.13,0.209,0.0964735117054631,0.0017553430250777,0.0008559927616487,15.0,16.4,15.1,11.2,716.8,71.9,6.1,2023-07-02,0.129241943359375
62,62,2023-07-02 08:00:00,15268.000000000002,0.008092988520379,123.5637487291479,1804.146277145584,0.1324528923177902,1754.6270456752866,0.133026123046875,5.226311809485321e-06,716.7,0.073,0.074,0.13,0.209,0.096089734984427,0.0021949300170308,0.0010703572920288,14.5,16.0,15.1,11.2,716.7,72.5,5.9,2023-07-02,0.133026123046875
