,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
1300,1300,2023-07-28 03:00:00,10532.0,0.0097441637756684,102.62553288534,2217.21029033396,0.1659854941391773,2098.944283185809,0.170867919921875,1.0434346738161578e-05,786.7,0.053,0.092,0.114,0.061,0.0769106668245675,0.0581866273215046,0.0311636915854586,17.0,20.0,20.2,17.4,786.7,87.1,13.9,2023-07-28,0.170867919921875
1301,1301,2023-07-28 03:30:00,10556.0,0.0097330803630476,102.74239631233058,2209.420155349039,0.1691971479271875,2094.567111403784,0.172515869140625,1.0154404743722724e-05,787.0,0.053,0.092,0.114,0.061,0.0769106668245675,0.0581866273215046,0.0311636915854586,16.4,19.6,20.1,17.4,787.0,88.5,13.2,2023-07-28,0.172515869140625
1302,1302,2023-07-28 04:00:00,10034.0,0.0099830432275392,100.16985574512924,2103.4874217823963,0.2187717380864913,1995.485639703011,0.215545654296875,1.002278824601196e-05,787.3,0.053,0.091,0.114,0.061,0.0765750583428231,0.0585840400706221,0.0313765385730869,15.9,19.2,20.0,17.4,787.3,90.1,12.7,2023-07-28,0.215545654296875
1303,1303,2023-07-28 04:30:00,10278.0,0.0098638326028697,101.3804714922948,2154.140075664029,0.1935985694159009,2045.547932682112,0.192535400390625,9.830938589346516e-06,787.4,0.052,0.091,0.114,0.061,0.076109247963658,0.0591356321590858,0.0316719611902267,15.5,18.9,19.9,17.4,787.4,90.6,12.3,2023-07-28,0.192535400390625
1304,1304,2023-07-28 05:00:00,10456.0,0.0097795126481746,102.25458424931374,2188.279443585848,0.1781850615416842,2078.999487020113,0.178619384765625,9.734023081776164e-06,787.4,0.052,0.09,0.113,0.061,0.075599426521087,0.0597393402060282,0.0319952961599376,15.1,18.6,19.8,17.4,787.4,91.4,12.0,2023-07-28,0.178619384765625
1305,1305,2023-07-28 05:30:00,10416.0,0.0097982725208702,102.0588065773846,2177.8480783496657,0.1827727934980129,2071.046160749953,0.181854248046875,9.549827166418076e-06,787.4,0.052,0.09,0.113,0.061,0.075599426521087,0.0597393402060282,0.0319952961599376,14.7,18.3,19.7,17.4,787.4,93.1,11.4,2023-07-28,0.181854248046875
1306,1306,2023-07-28 06:00:00,10302.0,0.0098523362905683,101.49876846543508,2166.056974681685,0.188085996547766,2061.600349986332,0.185699462890625,9.382914291878547e-06,787.5,0.052,0.09,0.113,0.061,0.075599426521087,0.0597393402060282,0.0319952961599376,14.3,18.0,19.6,17.4,787.5,93.8,11.0,2023-07-28,0.185699462890625
1307,1307,2023-07-28 06:30:00,10212.0,0.0098956561665959,101.05444077327824,2137.8253152550114,0.2013887682293091,2036.2690520335905,0.196563720703125,9.235869588349523e-06,787.4,0.052,0.09,0.113,0.061,0.075599426521087,0.0597393402060282,0.0319952961599376,13.9,17.7,19.4,17.4,787.4,93.5,10.8,2023-07-28,0.196563720703125
1308,1308,2023-07-28 07:00:00,10438.0,0.009787941245749,102.1665307231287,2181.2387382227785,0.1812701551798909,2079.7690449458887,0.178314208984375,9.034985872988418e-06,787.3,0.052,0.09,0.113,0.061,0.075599426521087,0.0597393402060282,0.0319952961599376,13.6,17.4,19.3,17.5,787.3,94.4,10.3,2023-07-28,0.178314208984375
1309,1309,2023-07-28 07:30:00,10142.0,0.0099297473119985,100.70749723828906,2119.689542941929,0.2103962807045584,2020.7911145661244,0.203582763671875,9.063046467932108e-06,787.3,0.052,0.09,0.113,0.061,0.075599426521087,0.0597393402060282,0.0319952961599376,13.3,17.2,19.1,17.5,787.3,95.9,10.1,2023-07-28,0.203582763671875
1310,1310,2023-07-28 08:00:00,10246.0,0.0098792238080223,101.22252713699652,2132.750103743348,0.2038716743801066,2035.713337008072,0.196807861328125,8.827260347006562e-06,787.3,0.052,0.089,0.113,0.061,0.0752638180393426,0.0601367529551459,0.0322081431475658,13.0,16.9,19.0,17.5,787.3,95.2,9.8,2023-07-28,0.196807861328125
1311,1311,2023-07-28 08:30:00,10300.0,0.0098532927816429,101.4889156509222,2147.9352585391343,0.196527525779428,2049.5219293224463,0.190826416015625,8.892166673087492e-06,787.5,0.052,0.089,0.113,0.061,0.0752638180393426,0.0601367529551459,0.0322081431475658,12.8,16.7,18.9,17.5,787.5,95.9,9.8,2023-07-28,0.190826416015625
1312,1312,2023-07-28 09:00:00,10458.0,0.0097785774808142,102.26436329435587,2188.0643177235274,0.1782786306131338,2087.229148436076,0.175384521484375,8.946396475761996e-06,787.9,0.052,0.088,0.113,0.061,0.0749282095575982,0.0605341657042634,0.032420990135194,12.8,16.5,18.8,17.5,787.9,92.3,10.5,2023-07-28,0.175384521484375
1313,1313,2023-07-28 09:30:00,10338.0,0.0098351669432946,101.67595585978034,2156.9229088186594,0.1922981365477269,2058.2224724266025,0.187164306640625,8.880409594193387e-06,787.7,0.052,0.088,0.113,0.061,0.0749282095575982,0.0605341657042634,0.032420990135194,12.9,16.3,18.6,17.5,787.7,92.2,10.4,2023-07-28,0.187164306640625
1314,1314,2023-07-28 10:00:00,10028.0,0.0099860293315676,100.13990213696036,2090.2749970002305,0.2258442379731123,1995.0031048742808,0.215789794921875,8.843566680764086e-06,787.6,0.052,0.089,0.113,0.061,0.0752638180393426,0.0601367529551459,0.0322081431475658,12.8,16.1,18.5,17.5,787.6,92.4,10.3,2023-07-28,0.215789794921875
1315,1315,2023-07-28 10:30:00,10306.0,0.009850424143769,101.51847122568384,2143.51163970099,0.1986408494833372,2050.3093337489368,0.190460205078125,8.418088921176813e-06,787.6,0.051,0.089,0.113,0.061,0.0747980076601775,0.0606883450436094,0.0325035657647056,12.7,16.0,18.3,17.5,787.6,87.4,10.4,2023-07-28,0.190460205078125
1316,1316,2023-07-28 11:00:00,10194.0,0.0099043889138462,100.96534058774824,2116.444992903709,0.2120480730030437,2019.4955429578308,0.204132080078125,8.890141849748205e-06,787.8,0.052,0.089,0.112,0.061,0.075089605078516,0.0603430482529707,0.0323186311296484,12.7,15.9,18.2,17.5,787.8,90.0,10.8,2023-07-28,0.204132080078125
1317,1317,2023-07-28 11:30:00,10050.0,0.0099750933610763,100.2496882788171,2085.28179686112,0.2285761541418678,1993.9644262849,0.216278076171875,8.480905656019597e-06,788.0,0.051,0.089,0.112,0.061,0.0746237946993509,0.0608946403414344,0.0326140537467882,12.6,15.7,18.1,17.5,788.0,86.4,10.7,2023-07-28,0.216278076171875
1318,1318,2023-07-28 12:00:00,10492.0,0.0097627205698069,102.43046421841504,2169.6427868136507,0.1864555838964794,2073.266871848611,0.180938720703125,8.608342660816738e-06,788.1,0.051,0.088,0.112,0.061,0.0742881862176065,0.0612920530905519,0.0328269007344165,12.6,15.6,18.0,17.5,788.1,86.6,10.9,2023-07-28,0.180938720703125
1319,1319,2023-07-28 12:30:00,10314.0,0.0098466031877898,101.55786527886454,2149.9069201650263,0.1955923749251218,2049.42271596347,0.190887451171875,9.079720751754782e-06,788.2,0.052,0.088,0.112,0.061,0.0747539965967716,0.0607404610020883,0.0325314781172767,12.6,15.5,17.9,17.4,788.2,90.2,11.1,2023-07-28,0.190887451171875
1320,1320,2023-07-28 13:00:00,10378.0,0.0098161947671729,101.87246929372036,2165.40625127264,0.1883832576468619,2060.5898095601274,0.186126708984375,9.419852548493056e-06,788.1,0.052,0.088,0.112,0.061,0.0747539965967716,0.0607404610020883,0.0325314781172767,13.2,15.5,17.7,17.4,788.1,87.9,12.1,2023-07-28,0.186126708984375
1321,1321,2023-07-28 13:30:00,10476.0,0.0097701730293424,102.35233265539188,2190.867834680502,0.1770626374994675,2083.1783123506457,0.176971435546875,9.573114320999004e-06,788.3,0.052,0.088,0.111,0.061,0.0745797836359449,0.0609467562999133,0.0326419660993593,13.8,15.5,17.6,17.4,788.3,80.9,13.7,2023-07-28,0.176971435546875
1322,1322,2023-07-28 14:00:00,10136.0,0.0099326858316126,100.67770358922576,2117.36216581638,0.2115798722357927,2010.8823698139183,0.208160400390625,9.8058847385594e-06,788.5,0.052,0.088,0.111,0.061,0.0745797836359449,0.0609467562999133,0.0326419660993593,14.7,15.6,17.5,17.4,788.5,75.6,15.2,2023-07-28,0.208160400390625
1328,1328,2023-07-28 17:00:00,10342.0,0.0098332647738651,101.69562429131354,2145.248008242959,0.1978087995223235,2063.9816416682543,0.184722900390625,7.291405523985083e-06,788.4,0.063,0.094,0.111,0.06,0.081692980518963,0.0525236225531093,0.0281306899805688,35.3,23.2,17.5,17.2,788.4,27.4,27.6,2023-07-28,0.184722900390625
1329,1329,2023-07-28 17:30:00,10314.0,0.0098466031877898,101.55786527886454,2140.2248292322784,0.2002248628096697,2056.846521280199,0.187713623046875,7.5068446958905746e-06,788.3,0.064,0.095,0.112,0.06,0.0826686123406991,0.0513683224177032,0.0275119323937181,37.4,24.9,17.7,17.2,788.3,27.9,27.8,2023-07-28,0.187713623046875
1330,1330,2023-07-28 18:00:00,10176.0,0.0099131448214768,100.87616170334792,2136.1994607099628,0.2021810342773987,2044.4044846433728,0.193023681640625,8.314924844692097e-06,788.4,0.065,0.097,0.113,0.06,0.0839798526441795,0.0498156095331796,0.0266803278192392,39.3,26.4,18.0,17.2,788.4,29.9,28.4,2023-07-28,0.193023681640625
1331,1331,2023-07-28 18:30:00,10248.0,0.0098782597461699,101.23240587875011,2136.699662554879,0.2019369762391663,2059.270392019844,0.186676025390625,6.963026253546108e-06,788.3,0.066,0.098,0.113,0.06,0.084781271505089,0.0488666046955984,0.0261720582144711,40.0,27.8,18.3,17.2,788.3,27.2,26.9,2023-07-28,0.186676025390625
1335,1335,2023-07-28 20:30:00,10312.0,0.0098475580099193,101.54801819828884,2189.550860807235,0.1776329443398522,2084.2710181019443,0.176544189453125,9.353998111723947e-06,788.7,0.06,0.097,0.115,0.06,0.0819992266700076,0.0521609793798477,0.0279364649407731,26.8,25.6,19.8,17.1,788.7,43.0,24.0,2023-07-28,0.176544189453125
1336,1336,2023-07-28 21:00:00,10368.0,0.0098209275164798,101.82337649086284,2195.591407833551,0.1750303588395624,2097.5667616165715,0.171356201171875,8.65417616000627e-06,788.7,0.06,0.097,0.114,0.06,0.0818250137091809,0.0523672746776726,0.0280469529228557,26.3,25.0,20.0,17.1,788.7,41.4,23.3,2023-07-28,0.171356201171875
1337,1337,2023-07-28 21:30:00,10138.0,0.0099317060352273,100.687635785135,2104.080361886185,0.2184595451167385,2034.499625409239,0.197357177734375,6.333410637622081e-06,788.0,0.06,0.096,0.114,0.06,0.0814894052274365,0.0527646874267902,0.0282597999104839,26.4,24.6,20.2,17.1,788.0,23.8,27.6,2023-07-28,0.197357177734375
1338,1338,2023-07-28 22:00:00,10522.0,0.0097487930522731,102.5768004960186,2179.4730309387364,0.1820512776964136,2105.219945399785,0.168487548828125,6.531655481485003e-06,787.6,0.059,0.095,0.115,0.06,0.0808621993273537,0.0535073969665465,0.0286575815331694,25.5,24.3,20.3,17.1,787.6,25.8,26.7,2023-07-28,0.168487548828125
1339,1339,2023-07-28 22:30:00,10434.0,0.0097898172287554,102.14695296483396,2155.0857882059445,0.1931557238866371,2081.343984191069,0.177703857421875,6.561092128984024e-06,787.2,0.059,0.095,0.115,0.06,0.0808621993273537,0.0535073969665465,0.0286575815331694,24.8,23.9,20.5,17.0,787.2,26.5,26.3,2023-07-28,0.177703857421875
1340,1340,2023-07-28 23:00:00,10444.0,0.0097851292922567,102.19589032832974,2163.281642751187,0.1893568018956063,2070.3774172885733,0.182098388671875,8.309830880647787e-06,787.0,0.058,0.095,0.115,0.06,0.0803963889481887,0.0540589890550101,0.0289530041503092,24.4,23.6,20.5,17.1,787.0,38.2,24.0,2023-07-28,0.182098388671875
1341,1341,2023-07-28 23:30:00,10720.0,0.0096583426160781,103.53743284435828,2211.274850963316,0.1684277285538747,2123.493358096465,0.161773681640625,7.655230919559745e-06,786.9,0.058,0.095,0.115,0.06,0.0803963889481887,0.0540589890550101,0.0289530041503092,23.5,23.3,20.6,17.0,786.9,37.9,22.7,2023-07-28,0.161773681640625
1342,1342,2023-07-29 00:00:00,10886.0,0.009584419961986,104.33599570617994,2238.3928320888185,0.1575116356042727,2142.911762041238,0.154876708984375,8.251240182469372e-06,786.7,0.058,0.095,0.116,0.06,0.0805706019090153,0.0538526937571852,0.0288425161682266,22.7,23.0,20.6,17.1,786.7,41.8,22.3,2023-07-29,0.154876708984375
1343,1343,2023-07-29 00:30:00,10670.0,0.0096809458358888,103.29569206893385,2189.753046034896,0.1775452841671931,2102.818829784525,0.169403076171875,7.655880148697077e-06,786.6,0.057,0.094,0.115,0.06,0.0795949700872792,0.0550079938925913,0.0294612737550773,22.2,22.6,20.6,17.1,786.6,42.3,20.8,2023-07-29,0.169403076171875
1344,1344,2023-07-29 01:00:00,10740.0,0.0096493455553308,103.63397126425292,2198.533414684057,0.173774943817881,2116.6142672807687,0.164276123046875,7.167206947716414e-06,786.6,0.057,0.094,0.115,0.06,0.0795949700872792,0.0550079938925913,0.0294612737550773,21.4,22.3,20.6,17.1,786.6,39.6,20.8,2023-07-29,0.164276123046875
1345,1345,2023-07-29 01:30:00,10658.0,0.0096863942628294,103.23759005323592,2187.4296271596136,0.1785549429787406,2102.033780153521,0.169708251953125,7.52321199172829e-06,786.7,0.056,0.094,0.115,0.06,0.0791291597081142,0.0555595859810549,0.0297566963722171,20.6,21.9,20.6,17.1,786.7,43.3,20.1,2023-07-29,0.169708251953125
1346,1346,2023-07-29 02:00:00,10696.0,0.0096691723813372,103.42146779078315,2209.06365895041,0.169345385506873,2112.702974276568,0.165679931640625,8.446322769061837e-06,786.9,0.056,0.093,0.115,0.06,0.0787935512263697,0.0559569987301725,0.0299695433598454,20.0,21.5,20.5,17.1,786.9,53.1,18.6,2023-07-29,0.165679931640625
1347,1347,2023-07-29 02:30:00,10940.0,0.0095607362815304,104.59445491994306,2258.238893469,0.1498993540618229,2165.7782256135524,0.147186279296875,7.905862981102865e-06,787.2,0.056,0.093,0.115,0.06,0.0787935512263697,0.0559569987301725,0.0299695433598454,19.3,21.2,20.5,17.2,787.2,53.7,17.3,2023-07-29,0.147186279296875
1348,1348,2023-07-29 03:00:00,10622.0,0.0097027949044986,103.06308747558458,2194.196076425308,0.175628545607307,2109.5799382125447,0.166839599609375,7.427855631705869e-06,787.5,0.055,0.093,0.116,0.06,0.0785019538080313,0.0563022955208111,0.0301544779949026,18.6,20.8,20.4,17.2,787.5,53.9,16.2,2023-07-29,0.166839599609375
1349,1349,2023-07-29 03:30:00,10608.0,0.0097091954672577,102.99514551666988,2194.510497904342,0.1754935950443501,2106.68620966198,0.167938232421875,7.720066238307247e-06,788.0,0.055,0.092,0.115,0.06,0.0779921323654603,0.0569060035677537,0.0304778129646134,17.9,20.4,20.4,17.2,788.0,58.8,15.4,2023-07-29,0.167938232421875
1350,1350,2023-07-29 04:00:00,10224.0,0.0098898471516154,101.11379727811632,2118.5603644210723,0.2109697231415677,2035.0111530124243,0.197174072265625,7.602944172508988e-06,788.3,0.055,0.092,0.114,0.06,0.0778179194046337,0.0571122988655786,0.0305883009466961,17.3,20.1,20.3,17.2,788.3,60.8,14.6,2023-07-29,0.197174072265625
1351,1351,2023-07-29 04:30:00,10328.0,0.0098399272005518,101.6267681273,2144.4233597005787,0.1982035543927977,2057.25780847188,0.187530517578125,7.846254698649294e-06,788.4,0.055,0.092,0.114,0.06,0.0778179194046337,0.0571122988655786,0.0305883009466961,16.8,19.7,20.2,17.2,788.4,65.9,13.8,2023-07-29,0.187530517578125
1352,1352,2023-07-29 05:00:00,10482.0,0.0097673763574576,102.3816389788716,2181.8748577143774,0.1809894801138714,2093.072736916168,0.173126220703125,7.856792023903953e-06,788.6,0.054,0.092,0.114,0.06,0.0773521090254686,0.0576638909540422,0.0308837235638359,16.3,19.4,20.1,17.3,788.6,68.9,13.1,2023-07-29,0.173126220703125
1353,1353,2023-07-29 05:30:00,10448.0,0.0097832560024354,102.2154587134451,2171.164746520852,0.1857674599947065,2087.8527535049207,0.175140380859375,7.389480330402845e-06,788.7,0.054,0.092,0.114,0.06,0.0773521090254686,0.0576638909540422,0.0308837235638359,15.8,19.0,19.9,17.3,788.7,68.1,12.3,2023-07-29,0.175140380859375
1354,1354,2023-07-29 06:00:00,10480.0,0.009768308314557,102.3718711365578,2179.346759528926,0.1821072534780721,2094.2474020608315,0.172637939453125,7.52496589293208e-06,788.7,0.054,0.091,0.114,0.06,0.0770165005437242,0.0580613037031598,0.0310965705514641,15.4,18.7,19.8,17.3,788.7,71.1,11.9,2023-07-29,0.172637939453125
1355,1355,2023-07-29 06:30:00,10304.0,0.0098513800779887,101.50862032359616,2151.72176681562,0.1947352636570336,2068.4905784304287,0.182891845703125,7.45141563370822e-06,788.8,0.053,0.091,0.113,0.061,0.0764008453819965,0.0587903353684471,0.0314870265551695,15.0,18.4,19.7,17.3,788.8,73.1,11.3,2023-07-29,0.182891845703125
1356,1356,2023-07-29 07:00:00,10516.0,0.0097515737872151,102.54754994635417,2194.272259702438,0.1755958391804249,2109.4621503186218,0.166900634765625,7.445298703010884e-06,788.7,0.053,0.09,0.113,0.061,0.076065236900252,0.0591877481175647,0.0316998735427977,14.6,18.1,19.6,17.3,788.7,73.5,11.2,2023-07-29,0.166900634765625
1357,1357,2023-07-29 07:30:00,10466.0,0.009774839492344,102.30347012687302,2184.287298459304,0.179928556705729,2099.432375925703,0.170684814453125,7.484820527420243e-06,788.7,0.053,0.09,0.113,0.061,0.076065236900252,0.0591877481175647,0.0316998735427977,14.3,17.9,19.5,17.4,788.7,78.7,10.2,2023-07-29,0.170684814453125
1358,1358,2023-07-29 08:00:00,10384.0,0.0098133583997357,101.90191362285596,2163.130263257849,0.1894263426213154,2084.963568303371,0.176300048828125,6.942717897098828e-06,788.7,0.053,0.09,0.113,0.061,0.076065236900252,0.0591877481175647,0.0316998735427977,13.9,17.6,19.3,17.4,788.7,73.0,10.2,2023-07-29,0.176300048828125
1359,1359,2023-07-29 08:30:00,10264.0,0.0098705573982181,101.31140113531151,2140.231504810252,0.2002216336323244,2060.869228145782,0.186004638671875,7.13131997902206e-06,788.7,0.053,0.09,0.113,0.061,0.076065236900252,0.0591877481175647,0.0316998735427977,13.5,17.3,19.2,17.4,788.7,77.4,9.7,2023-07-29,0.186004638671875
1360,1360,2023-07-29 09:00:00,10560.0,0.009731236802019,102.76186062932103,2197.3043198320847,0.1742984635218296,2118.2883517843898,0.163665771484375,6.9077407063929776e-06,788.7,0.053,0.09,0.113,0.061,0.076065236900252,0.0591877481175647,0.0316998735427977,13.2,17.0,19.1,17.4,788.7,77.4,9.2,2023-07-29,0.163665771484375
1361,1361,2023-07-29 09:30:00,10388.0,0.0098114688534777,101.92153844992724,2164.7050330338893,0.188704065298179,2087.335548337965,0.175323486328125,6.864101156378739e-06,788.8,0.052,0.09,0.113,0.061,0.075599426521087,0.0597393402060282,0.0319952961599376,12.9,16.8,18.9,17.4,788.8,78.4,8.9,2023-07-29,0.175323486328125
1362,1362,2023-07-29 10:00:00,10238.0,0.0098830828799694,101.1830025251277,2135.207429129176,0.2026658925130513,2058.742314339806,0.186920166015625,6.878085879833255e-06,788.9,0.052,0.089,0.112,0.061,0.075089605078516,0.0603430482529707,0.0323186311296484,12.6,16.5,18.8,17.4,788.9,80.6,8.5,2023-07-29,0.186920166015625
1363,1363,2023-07-29 10:30:00,10604.0,0.0097110265272395,102.975725294848,2212.743961228198,0.1678203994829667,2130.7379817650926,0.159149169921875,7.1272454065831855e-06,788.8,0.052,0.089,0.112,0.061,0.075089605078516,0.0603430482529707,0.0323186311296484,12.4,16.3,18.6,17.4,788.8,84.6,8.3,2023-07-29,0.159149169921875
1364,1364,2023-07-29 11:00:00,10446.0,0.0097841925128479,102.20567498920988,2183.8891757744086,0.1801032573221355,2103.312812660549,0.169219970703125,7.094307910345539e-06,789.2,0.052,0.089,0.112,0.061,0.075089605078516,0.0603430482529707,0.0323186311296484,12.1,16.1,18.5,17.4,789.2,85.3,8.1,2023-07-29,0.169219970703125
1365,1365,2023-07-29 11:30:00,10398.0,0.0098067497589556,101.97058399362044,2175.3355376615505,0.1838934718744078,2095.2227267784124,0.172271728515625,7.080729666344742e-06,789.3,0.051,0.089,0.112,0.061,0.0746237946993509,0.0608946403414344,0.0326140537467882,11.9,15.9,18.4,17.4,789.3,86.8,7.8,2023-07-29,0.172271728515625
1366,1366,2023-07-29 12:00:00,10378.0,0.0098161947671729,101.87246929372036,2147.686554858487,0.1966457805772022,2068.893742982942,0.182708740234375,7.0526877022676056e-06,789.4,0.051,0.089,0.112,0.061,0.0746237946993509,0.0608946403414344,0.0326140537467882,11.7,15.7,18.2,17.4,789.4,85.9,7.9,2023-07-29,0.182708740234375
1367,1367,2023-07-29 12:30:00,10332.0,0.0098380222683492,101.6464460765845,2146.355620696704,0.1972797496729026,2066.359680400132,0.183746337890625,7.169159928156922e-06,789.7,0.051,0.089,0.112,0.061,0.0746237946993509,0.0608946403414344,0.0326140537467882,11.5,15.4,18.1,17.4,789.7,86.2,8.1,2023-07-29,0.183746337890625
1368,1368,2023-07-29 13:00:00,10262.0,0.0098715192064931,101.3015300970326,2137.285316811972,0.2016515787919763,2056.994561958972,0.187652587890625,7.228341086109187e-06,790.0,0.051,0.088,0.112,0.061,0.0742881862176065,0.0612920530905519,0.0328269007344165,11.5,15.3,18.0,17.4,790.0,85.8,8.3,2023-07-29,0.187652587890625
1369,1369,2023-07-29 13:30:00,10428.0,0.0097926332268659,102.11757928975794,2182.7038427315147,0.1806242889599431,2094.989098207092,0.172393798828125,7.753487224409767e-06,790.3,0.051,0.088,0.111,0.061,0.0741139732567799,0.0614983483883768,0.0329373887164991,11.7,15.1,17.8,17.4,790.3,89.7,8.7,2023-07-29,0.172393798828125
1370,1370,2023-07-29 14:00:00,10464.0,0.0097757735875721,102.29369482035536,2211.323270521329,0.1684076819929653,2116.3574872474137,0.164337158203125,8.309681265006588e-06,790.3,0.052,0.088,0.111,0.061,0.0745797836359449,0.0609467562999133,0.0326419660993593,12.6,15.0,17.7,17.4,790.3,74.7,12.7,2023-07-29,0.164337158203125
1377,1377,2023-07-29 17:30:00,10336.0,0.0098361184420579,101.66612021711067,2180.155877110665,0.1817488405225997,2097.7604154616693,0.171295166015625,7.2736708689062254e-06,789.5,0.063,0.096,0.111,0.06,0.0823641974824518,0.0517287970548742,0.0277049960053123,38.0,24.8,17.7,17.2,789.5,28.1,27.1,2023-07-29,0.171295166015625
1378,1378,2023-07-29 18:00:00,10462.0,0.0097767079506412,102.2839185796086,2215.502830173567,0.1666849418366071,2134.972253014934,0.157684326171875,6.985135204043775e-06,789.6,0.062,0.097,0.113,0.06,0.0825824215066844,0.0514703857985703,0.0275665956706586,36.3,25.6,18.0,17.2,789.6,27.9,26.5,2023-07-29,0.157684326171875
1379,1379,2023-07-29 18:30:00,10246.0,0.0098792238080223,101.22252713699652,2172.2449077711112,0.1852804824663932,2095.99502523468,0.171966552734375,6.736823536247077e-06,789.3,0.061,0.097,0.112,0.06,0.0819423981666927,0.0522282731848588,0.0279725062698811,35.3,25.8,18.3,17.2,789.3,23.7,28.8,2023-07-29,0.171966552734375
1380,1380,2023-07-29 19:00:00,10634.0,0.009697318771109,103.12128781197411,2263.08293727407,0.1480871621179963,2173.7320800674765,0.144561767578125,7.61200296484762e-06,789.2,0.06,0.097,0.112,0.06,0.0814765877875277,0.0527798652733224,0.0282679288870209,33.9,25.9,18.6,17.1,789.2,26.2,29.2,2023-07-29,0.144561767578125
1381,1381,2023-07-29 19:30:00,10494.0,0.009761790210957,102.44022647378324,2223.202919561452,0.1635503238068499,2143.501942638556,0.154693603515625,6.885666804079716e-06,789.1,0.06,0.097,0.113,0.06,0.0816508007483543,0.0525735699754975,0.0281574409049383,33.1,25.7,18.9,17.1,789.1,23.7,29.2,2023-07-29,0.154693603515625
1382,1382,2023-07-29 20:00:00,10710.0,0.0096628505942074,103.48912986396203,2262.033536569805,0.1484782610037634,2175.332039711099,0.144073486328125,7.380865292520871e-06,789.1,0.06,0.096,0.113,0.06,0.0813151922666099,0.0529709827246151,0.0283702878925665,33.0,25.6,19.2,17.1,789.1,28.2,27.3,2023-07-29,0.144073486328125
1383,1383,2023-07-29 20:30:00,10260.0,0.0098724812959848,101.2916580968048,2161.834309008788,0.1900226356624718,2087.067622841406,0.175445556640625,6.634036421272822e-06,789.3,0.059,0.096,0.114,0.06,0.0810235948482715,0.0533162795152538,0.0285552225276238,32.3,25.6,19.5,17.0,789.3,27.4,25.9,2023-07-29,0.175445556640625
1384,1384,2023-07-29 21:00:00,10146.0,0.0099277897472063,100.72735477515528,2156.429712826337,0.1925280197631575,2075.9202688663963,0.179901123046875,7.181950343892325e-06,789.2,0.059,0.096,0.113,0.06,0.0808493818874448,0.0535225748130787,0.0286657105097064,31.5,25.5,19.7,17.0,789.2,26.4,28.0,2023-07-29,0.179901123046875
1385,1385,2023-07-29 21:30:00,10252.0,0.0098763324688623,101.25216047077711,2193.385128068084,0.1759770273797395,2099.1861195505035,0.170745849609375,8.31001152023826e-06,789.3,0.059,0.096,0.114,0.06,0.0810235948482715,0.0533162795152538,0.0285552225276238,31.8,25.4,19.9,17.0,789.3,35.1,25.5,2023-07-29,0.170745849609375
1386,1386,2023-07-29 22:00:00,10504.0,0.009757142403137,102.48902380255166,2233.795033746535,0.1593195512010709,2141.1043724071856,0.155487060546875,8.016861534763317e-06,788.7,0.058,0.096,0.114,0.06,0.0805577844691064,0.0538678716037174,0.0288506451447636,30.8,25.4,20.1,17.0,788.7,30.8,27.2,2023-07-29,0.155487060546875
1387,1387,2023-07-29 22:30:00,10536.0,0.009742313910673,102.64501936285072,2226.441395646399,0.1622469283123374,2139.568528986488,0.156036376953125,7.5190711033706545e-06,788.2,0.058,0.096,0.114,0.06,0.0805577844691064,0.0538678716037174,0.0288506451447636,30.0,25.2,20.3,17.0,788.2,28.1,27.7,2023-07-29,0.156036376953125
1388,1388,2023-07-29 23:00:00,10658.0,0.0096863942628294,103.23759005323592,2255.9143463587025,0.1507752555665782,2164.739742477401,0.147491455078125,7.799637791387304e-06,788.1,0.058,0.097,0.115,0.06,0.0810676059116775,0.0532641635567749,0.0285273101750527,28.9,25.1,20.4,17.0,788.1,29.8,27.3,2023-07-29,0.147491455078125
1389,1389,2023-07-29 23:30:00,10484.0,0.0097664446670509,102.39140588936164,2217.221103154,0.1659810727188807,2124.6009688745594,0.161346435546875,8.072987337241358e-06,787.8,0.057,0.097,0.115,0.06,0.0806017955325124,0.0538157556452385,0.0288227327921925,27.5,24.8,20.5,17.0,787.8,38.4,23.4,2023-07-29,0.161346435546875
1390,1390,2023-07-30 00:00:00,10598.0,0.0097137750606764,102.9465880930495,2234.692665049325,0.1589652480674467,2130.8482232921824,0.159088134765625,9.02478739078725e-06,787.5,0.057,0.096,0.115,0.06,0.080266187050768,0.0542131683943561,0.0290355797798208,26.4,24.4,20.6,17.0,787.5,42.2,23.7,2023-07-30,0.159088134765625
1391,1391,2023-07-30 00:30:00,10312.0,0.0098475580099193,101.54801819828884,2153.37196629672,0.193958940794333,2063.997685844621,0.184722900390625,8.018803891992662e-06,787.4,0.056,0.095,0.115,0.06,0.0794647681898585,0.0551621732319373,0.0295438493845889,25.8,24.1,20.7,17.0,787.4,39.7,22.7,2023-07-30,0.184722900390625
