,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,BaroPress,airRH,airT,date,CRNS
16437,16437,2024-06-07 11:30:00,11014.0,0.00952856418881,104.94760597555334,2448.860644127797,0.0826316613724787,2374.068438756557,0.083221435546875,5.834039228176471e-06,793.0,0.061,0.061,0.0282842712474618,0.0199999999999999,14.9,793.0,82.0,5.7,2024-06-07,0.083221435546875
16438,16438,2024-06-07 12:00:00,10890.0,0.0095826595762678,104.35516278555652,2410.133298757989,0.0914724156577577,2336.592335611323,0.090484619140625,5.828443700449437e-06,793.0,0.061,0.061,0.0282842712474618,0.0199999999999999,14.6,793.0,79.8,6.1,2024-06-07,0.090484619140625
16439,16439,2024-06-07 12:30:00,11122.0,0.0094821878462396,105.4608932258778,2474.725529260598,0.0770537255127675,2399.151040985931,0.078643798828125,5.833428311653246e-06,793.1,0.06,0.06,0.0268700576850888,0.019,14.4,793.1,76.3,6.8,2024-06-07,0.078643798828125
16440,16440,2024-06-07 13:00:00,11308.0,0.0094038804655524,106.33908030446756,2517.321467949824,0.0683871480272864,2437.440158476408,0.072052001953125,6.069004416878251e-06,793.0,0.06,0.06,0.0268700576850888,0.019,14.3,793.0,79.9,6.7,2024-06-07,0.072052001953125
16441,16441,2024-06-07 13:30:00,11390.0,0.0093699686528223,106.72394295564608,2542.3034927420404,0.0635823177659379,2456.961909443424,0.068878173828125,6.432332893077432e-06,793.1,0.06,0.06,0.0268700576850888,0.019,14.2,793.1,63.5,11.2,2024-06-07,0.068878173828125
16442,16442,2024-06-07 14:00:00,11134.0,0.0094770766135372,105.51777101512332,2480.2572834257057,0.0758926843441478,2390.742611202289,0.080169677734375,6.933741455400027e-06,793.1,0.06,0.06,0.0268700576850888,0.019,14.4,793.1,63.9,12.3,2024-06-07,0.080169677734375
16443,16443,2024-06-07 14:30:00,10896.0,0.0095800208154918,104.38390680559912,2432.604276133803,0.0862686242778469,2343.1590791304884,0.089202880859375,7.06905711972867e-06,793.3,0.06,0.06,0.0268700576850888,0.019,14.7,793.3,54.5,15.2,2024-06-07,0.089202880859375
16444,16444,2024-06-07 15:00:00,11050.0,0.0095130298830898,105.11898020814318,2478.90000533534,0.076176544252235,2391.1901483560505,0.080108642578125,6.792670218402661e-06,793.4,0.061,0.061,0.0282842712474618,0.0199999999999999,15.3,793.4,48.7,16.4,2024-06-07,0.080108642578125
16445,16445,2024-06-07 15:30:00,11168.0,0.0094626395513058,105.67875850898324,2489.0617582569976,0.0740671514131672,2408.678045904242,0.076995849609375,6.180100608809017e-06,793.2,0.061,0.061,0.0282842712474618,0.0199999999999999,16.0,793.2,37.5,19.2,2024-06-07,0.076995849609375
16446,16446,2024-06-07 16:00:00,10934.0,0.0095633591345672,104.56576877735849,2443.802765821738,0.0837520922346199,2352.896408973088,0.087249755859375,7.154803102817045e-06,792.9,0.061,0.061,0.0282842712474618,0.0199999999999999,16.8,792.9,38.4,21.3,2024-06-07,0.087249755859375
16447,16447,2024-06-07 16:30:00,11120.0,0.009483040522636,105.45141061171256,2490.4992668158784,0.0737716751956594,2389.326226598992,0.080413818359375,7.841435790449247e-06,792.7,0.062,0.062,0.0296984848098349,0.0209999999999999,18.1,792.7,38.6,22.8,2024-06-07,0.080413818359375
16448,16448,2024-06-07 17:00:00,11000.0,0.0095346258924559,104.88088481701516,2473.3543402851187,0.0773432227291444,2380.3702834313626,0.082061767578125,7.233861852329408e-06,793.4,0.062,0.062,0.0296984848098349,0.0209999999999999,19.5,793.4,38.6,21.4,2024-06-07,0.082061767578125
16449,16449,2024-06-07 17:30:00,11016.0,0.0095276991745838,104.9571341072154,2456.6813610098607,0.0809186048290621,2385.625669562556,0.081085205078125,5.515727612682593e-06,793.5,0.062,0.062,0.0296984848098349,0.0209999999999999,20.0,793.5,25.5,23.9,2024-06-07,0.081085205078125
16450,16450,2024-06-07 18:00:00,11176.0,0.0094592521735164,105.71660229122008,2482.840935417544,0.0753541524215631,2402.369451958799,0.078094482421875,6.203095262589017e-06,793.0,0.063,0.063,0.031112698372208,0.0219999999999999,20.8,793.0,27.1,24.9,2024-06-07,0.078094482421875
16451,16451,2024-06-07 18:30:00,11116.0,0.009484746565741,105.4324428247776,2473.657447624074,0.0772791695214496,2391.2692492186206,0.080047607421875,6.380324500795142e-06,793.1,0.063,0.063,0.031112698372208,0.0219999999999999,21.9,793.1,26.5,25.8,2024-06-07,0.080047607421875
16452,16452,2024-06-07 19:00:00,11104.0,0.009489870225014,105.37551897855592,2475.334957889024,0.0769252757845299,2388.687814260846,0.080535888671875,6.717398248006959e-06,793.1,0.064,0.064,0.0325269119345811,0.0229999999999999,22.7,793.1,27.9,25.8,2024-06-07,0.080535888671875
16453,16453,2024-06-07 19:30:00,11232.0,0.0094356419512049,105.98113039593416,2497.8196744637594,0.0722780485973521,2416.223120477109,0.075653076171875,6.253757292706895e-06,793.1,0.064,0.064,0.0325269119345811,0.0229999999999999,23.0,793.1,25.4,26.2,2024-06-07,0.075653076171875
16454,16454,2024-06-07 20:00:00,11248.0,0.0094289285800589,106.0565886685028,2488.868920844917,0.0741068433206699,2410.58562591426,0.076629638671875,6.013852531432925e-06,792.6,0.064,0.064,0.0325269119345811,0.0229999999999999,24.6,792.6,24.7,26.0,2024-06-07,0.076629638671875
16455,16455,2024-06-07 20:30:00,11314.0,0.0094013866187553,106.36728820459794,2503.179985061508,0.0711959447743289,2422.907822612015,0.074493408203125,6.1352789114359295e-06,792.5,0.065,0.065,0.0339411254969542,0.0239999999999999,25.7,792.5,24.1,26.8,2024-06-07,0.074493408203125
16456,16456,2024-06-07 21:00:00,11384.0,0.0093724375743844,106.69582934679312,2519.536213929364,0.0679531856997675,2411.739637727817,0.076446533203125,8.277149246930956e-06,791.8,0.065,0.065,0.0339411254969542,0.0239999999999999,26.9,791.8,31.8,27.2,2024-06-07,0.076446533203125
16457,16457,2024-06-07 21:30:00,11022.0,0.0095251055447073,104.98571331376476,2441.758475491836,0.0842077811631222,2338.392539024668,0.090118408203125,8.185896835993368e-06,791.5,0.066,0.066,0.0353553390593273,0.025,27.8,791.5,31.8,27.0,2024-06-07,0.090118408203125
16458,16458,2024-06-07 22:00:00,11108.0,0.0094881614161003,105.39449701004318,2439.4647581440054,0.0847210276067315,2347.795117055728,0.088287353515625,7.23055403662355e-06,791.0,0.066,0.066,0.0353553390593273,0.025,27.8,791.0,30.2,25.7,2024-06-07,0.088287353515625
16459,16459,2024-06-07 22:30:00,11254.0,0.0094264147576867,106.08487168300672,2464.37120154559,0.0792567852467109,2371.5106862366574,0.083709716796875,7.251239399289923e-06,790.6,0.065,0.065,0.0339411254969542,0.0239999999999999,26.9,790.6,27.4,27.5,2024-06-07,0.083709716796875
16460,16460,2024-06-07 23:00:00,11046.0,0.0095147521660555,105.09995242624994,2423.559342577494,0.0883380525718348,2321.6506553299405,0.093536376953125,8.12869028188708e-06,790.5,0.065,0.065,0.0339411254969542,0.0239999999999999,26.2,790.5,33.2,26.1,2024-06-07,0.093536376953125
16461,16461,2024-06-07 23:30:00,11302.0,0.0094063762979843,106.310864919819,2452.5104929949507,0.0818292849252934,2371.887359361228,0.083648681640625,6.294653864250848e-06,790.3,0.065,0.065,0.0339411254969542,0.0239999999999999,25.5,790.3,27.5,24.9,2024-06-07,0.083648681640625
16462,16462,2024-06-08 00:00:00,11228.0,0.0094373225357674,105.96225743159684,2494.300044544412,0.0729938812531096,2357.3251607912894,0.086395263671875,1.076038199372824e-05,790.6,0.064,0.064,0.0325269119345811,0.0229999999999999,24.4,790.6,59.8,20.7,2024-06-08,0.086395263671875
16463,16463,2024-06-08 00:30:00,11094.0,0.0094941462898572,105.32805893967664,2491.896061695589,0.0734852542297735,2361.48051553854,0.085601806640625,1.02270702244658e-05,792.8,0.064,0.064,0.0325269119345811,0.0229999999999999,23.3,792.8,83.3,14.3,2024-06-08,0.085601806640625
16464,16464,2024-06-08 01:00:00,10788.0,0.0096278547813116,103.86529738079028,2417.9973448730684,0.0896273334849547,2282.57389028583,0.101959228515625,1.0986902821802963e-05,792.0,0.063,0.063,0.031112698372208,0.0219999999999999,22.0,792.0,88.4,14.5,2024-06-08,0.101959228515625
16465,16465,2024-06-08 01:30:00,10582.0,0.0097211159081709,102.86884854026508,2362.948512247642,0.1031200586124847,2233.942821382505,0.113372802734375,1.0694070825867675e-05,791.7,0.063,0.063,0.031112698372208,0.0219999999999999,21.1,791.7,79.5,15.8,2024-06-08,0.113372802734375
16466,16466,2024-06-08 02:00:00,10478.0,0.0097692405384761,102.36210236215356,2341.055107219496,0.1088854482548928,2219.035448288783,0.117095947265625,1.0182907692052618e-05,792.0,0.062,0.062,0.0296984848098349,0.0209999999999999,20.5,792.0,75.7,15.8,2024-06-08,0.117095947265625
16467,16467,2024-06-08 02:30:00,10904.0,0.0095765058563511,104.4222198576529,2437.902593287343,0.0850717721307875,2309.2539156462003,0.096160888671875,1.0316678054062127e-05,792.0,0.062,0.062,0.0296984848098349,0.0209999999999999,20.1,792.0,81.5,14.8,2024-06-08,0.096160888671875
16468,16468,2024-06-08 03:00:00,10792.0,0.0096260703582064,103.88455130576442,2417.8737960704448,0.0896561188669154,2291.0914455554494,0.100067138671875,1.024761063286173e-05,792.2,0.062,0.062,0.0296984848098349,0.0209999999999999,19.5,792.2,86.6,13.7,2024-06-08,0.100067138671875
16469,16469,2024-06-08 03:30:00,10658.0,0.0096863942628294,103.23759005323592,2385.5360482333444,0.0974171484539928,2263.561556009641,0.106292724609375,9.97890641425044e-06,792.5,0.062,0.062,0.0296984848098349,0.0209999999999999,19.0,792.5,88.6,12.9,2024-06-08,0.106292724609375
16470,16470,2024-06-08 04:00:00,10430.0,0.0097916942908431,102.12737145349428,2336.9362489805508,0.1099974939054942,2221.810683217416,0.116424560546875,9.59557417579904e-06,792.9,0.061,0.061,0.0282842712474618,0.0199999999999999,18.4,792.9,90.1,12.0,2024-06-08,0.116424560546875
16471,16471,2024-06-08 04:30:00,10544.0,0.0097386173391452,102.68398122394748,2357.0348368249,0.1046536654305654,2244.4069367079824,0.110809326171875,9.292886329589736e-06,792.8,0.061,0.061,0.0282842712474618,0.0199999999999999,17.9,792.8,92.9,11.0,2024-06-08,0.110809326171875
16472,16472,2024-06-08 05:00:00,10738.0,0.0096502441301388,103.62432146943112,2417.510290793816,0.0897408483537735,2303.978741946224,0.097259521484375,9.125240834445456e-06,793.0,0.061,0.061,0.0282842712474618,0.0199999999999999,17.4,793.0,91.8,10.9,2024-06-08,0.097259521484375
16473,16473,2024-06-08 05:30:00,10638.0,0.0096954954527191,103.14068062602652,2391.550986803371,0.0959385382290111,2282.522430324449,0.101959228515625,8.84568456098483e-06,793.0,0.061,0.061,0.0282842712474618,0.0199999999999999,17.0,793.0,93.6,10.1,2024-06-08,0.101959228515625
16474,16474,2024-06-08 06:00:00,10990.0,0.0095389627705025,104.833200847823,2458.9606368698505,0.0804237268538575,2351.540693284893,0.087554931640625,8.459382481522965e-06,793.0,0.06,0.06,0.0268700576850888,0.019,16.6,793.0,92.4,9.6,2024-06-08,0.087554931640625
16475,16475,2024-06-08 06:30:00,10772.0,0.0096350024101961,103.78824596263296,2402.092836819761,0.0933862822527332,2297.580378727939,0.098663330078125,8.423713522748851e-06,792.7,0.06,0.06,0.0268700576850888,0.019,16.3,792.7,95.6,9.0,2024-06-08,0.098663330078125
16476,16476,2024-06-08 07:00:00,10838.0,0.0096056205481748,104.10571550111936,2415.520187628198,0.0902057064561075,2315.1364362097675,0.094879150390625,8.029584479452806e-06,792.9,0.06,0.06,0.0268700576850888,0.019,16.0,792.9,94.7,8.4,2024-06-08,0.094879150390625
16477,16477,2024-06-08 07:30:00,10868.0,0.0095923537209585,104.2497002393772,2419.5320053813566,0.0892703089244365,2321.5448227281563,0.093597412109375,7.816249933130105e-06,792.9,0.06,0.06,0.0268700576850888,0.019,15.6,792.9,95.2,7.9,2024-06-08,0.093597412109375
16478,16478,2024-06-08 08:00:00,10790.0,0.0096269624457259,103.87492478938312,2395.248330599942,0.0950377562591505,2297.289599210508,0.098724365234375,7.896481932052662e-06,793.2,0.06,0.06,0.0268700576850888,0.019,15.4,793.2,96.8,7.8,2024-06-08,0.098724365234375
16479,16479,2024-06-08 08:30:00,10706.0,0.0096646555537065,103.46980235798269,2375.8159157934715,0.0998417514027928,2279.405231617024,0.102630615234375,7.832670626266932e-06,793.2,0.06,0.06,0.0268700576850888,0.019,15.1,793.2,95.4,7.9,2024-06-08,0.102630615234375
16480,16480,2024-06-08 09:00:00,10572.0,0.0097257123980529,102.82023147221562,2345.1058443333086,0.1078003997067991,2252.0596877252656,0.108978271484375,7.651115925632671e-06,792.9,0.059,0.059,0.0254558441227157,0.0179999999999999,14.9,792.9,94.4,7.7,2024-06-08,0.108978271484375
16481,16481,2024-06-08 09:30:00,10582.0,0.0097211159081709,102.86884854026508,2344.3421851033186,0.1080043088099181,2253.796633473541,0.108551025390625,7.439754988191986e-06,793.0,0.059,0.059,0.0254558441227157,0.0179999999999999,14.8,793.0,94.2,7.3,2024-06-08,0.108551025390625
16482,16482,2024-06-08 10:00:00,10896.0,0.0095800208154918,104.38390680559912,2410.0148402619043,0.0915004097894948,2317.1864956529093,0.094451904296875,7.418666654194866e-06,792.8,0.059,0.059,0.0254558441227157,0.0179999999999999,14.6,792.8,89.2,8.1,2024-06-08,0.094451904296875
16483,16483,2024-06-08 10:30:00,11026.0,0.0095233776343902,105.00476179678712,2426.5394626597263,0.0876525253657469,2332.524004992889,0.091339111328125,7.464133231227466e-06,792.1,0.059,0.059,0.0254558441227157,0.0179999999999999,14.5,792.1,91.5,7.8,2024-06-08,0.091339111328125
16484,16484,2024-06-08 11:00:00,10804.0,0.0096207230360505,103.94229168149026,2378.7118493630137,0.0991147869320974,2286.8785441945147,0.100982666015625,7.436410502415192e-06,792.3,0.059,0.059,0.0254558441227157,0.0179999999999999,14.4,792.3,80.2,9.8,2024-06-08,0.100982666015625
16485,16485,2024-06-08 11:30:00,10888.0,0.0095835396478659,104.34557968596464,2396.0282807197195,0.0948485184949717,2304.6587920390484,0.097137451171875,7.341770391371277e-06,792.3,0.059,0.059,0.0254558441227157,0.0179999999999999,14.3,792.3,90.0,7.8,2024-06-08,0.097137451171875
16486,16486,2024-06-08 12:00:00,10946.0,0.0095581155853466,104.62313319720452,2409.459752021629,0.0916316684654352,2318.678341773768,0.094146728515625,7.250411566471052e-06,792.4,0.059,0.059,0.0254558441227157,0.0179999999999999,14.2,792.4,92.4,7.2,2024-06-08,0.094146728515625
16487,16487,2024-06-08 12:30:00,10862.0,0.00959500268876,104.22091920531118,2400.030938166424,0.093881610188926,2309.8193679937485,0.096038818359375,7.232533660319751e-06,792.3,0.059,0.059,0.0254558441227157,0.0179999999999999,13.9,792.3,94.6,6.8,2024-06-08,0.096038818359375
16488,16488,2024-06-08 13:00:00,11042.0,0.0095164753847903,105.08092119885512,2441.2986940063743,0.0843104964090992,2348.096617693516,0.088226318359375,7.350482783197502e-06,792.3,0.059,0.059,0.0254558441227157,0.0179999999999999,13.7,792.3,94.9,7.0,2024-06-08,0.088226318359375
16489,16489,2024-06-08 13:30:00,10700.0,0.0096673648904566,103.440804327886,2375.7474376253585,0.0998589891082745,2278.794025979036,0.102813720703125,7.878875969207506e-06,792.5,0.059,0.059,0.0254558441227157,0.0179999999999999,13.6,792.5,83.9,10.0,2024-06-08,0.102813720703125
16490,16490,2024-06-08 14:00:00,10978.0,0.0095441748441655,104.77595143924964,2433.51012374988,0.0860632020129913,2334.085646669568,0.091033935546875,7.888288172428121e-06,792.4,0.059,0.059,0.0254558441227157,0.0179999999999999,13.7,792.4,75.0,11.8,2024-06-08,0.091033935546875
16491,16491,2024-06-08 14:30:00,10994.0,0.0095372273092363,104.85227703774488,2440.511638403755,0.0844865181117165,2337.487484012136,0.090301513671875,8.161988990337667e-06,792.4,0.059,0.059,0.0254558441227157,0.0179999999999999,13.9,792.4,67.3,14.1,2024-06-08,0.090301513671875
16492,16492,2024-06-08 15:00:00,10546.0,0.0097376938535484,102.69371937952194,2346.189738001043,0.1075114973929069,2244.692278966775,0.110748291015625,8.373453200337309e-06,792.3,0.059,0.059,0.0254558441227157,0.0179999999999999,14.3,792.3,61.5,16.0,2024-06-08,0.110748291015625
16493,16493,2024-06-08 15:30:00,11072.0,0.0095035740158713,105.22357150372724,2456.2862307396226,0.0810045953945227,2340.494763059009,0.089691162109375,9.161680138635749e-06,792.0,0.059,0.059,0.0254558441227157,0.0179999999999999,14.9,792.0,60.4,17.8,2024-06-08,0.089691162109375
16494,16494,2024-06-08 16:00:00,11012.0,0.0095294294386813,104.93807697875924,2429.9879674357057,0.0868637943956232,2324.313608335033,0.092987060546875,8.41939989905315e-06,791.8,0.06,0.06,0.0268700576850888,0.019,15.9,791.8,52.0,18.9,2024-06-08,0.092987060546875
16495,16495,2024-06-08 16:30:00,10686.0,0.0096736955477825,103.37311062360465,2358.943966714571,0.1041566820560735,2250.422599069403,0.109344482421875,8.930122534421038e-06,791.5,0.06,0.06,0.0268700576850888,0.019,17.2,791.5,50.8,20.3,2024-06-08,0.109344482421875
16496,16496,2024-06-08 17:00:00,10884.0,0.0095853005187394,104.3264108459598,2405.709521925705,0.0925219391650097,2289.075635683216,0.100494384765625,9.43562872540756e-06,791.2,0.061,0.061,0.0282842712474618,0.0199999999999999,18.6,791.2,47.8,22.3,2024-06-08,0.100494384765625
16497,16497,2024-06-08 17:30:00,10914.0,0.0095721175933446,104.470091413763,2406.862653552203,0.0922475498727353,2295.385105461836,0.099090576171875,8.993693623777088e-06,791.2,0.062,0.062,0.0296984848098349,0.0209999999999999,20.2,791.2,45.3,22.4,2024-06-08,0.099090576171875
16498,16498,2024-06-08 18:00:00,10886.0,0.009584419961986,104.33599570617994,2398.8403633830007,0.0941684726731937,2282.222682102351,0.102020263671875,9.462646687890334e-06,790.9,0.062,0.062,0.0296984848098349,0.0209999999999999,21.8,790.9,44.5,23.6,2024-06-08,0.102020263671875
16499,16499,2024-06-08 18:30:00,10880.0,0.0095870623605921,104.3072384832424,2374.665901665816,0.1001315325538854,2285.192720731574,0.101348876953125,7.250639051182891e-06,790.9,0.063,0.063,0.031112698372208,0.0219999999999999,23.4,790.9,32.4,24.5,2024-06-08,0.101348876953125
16500,16500,2024-06-08 19:00:00,10958.0,0.009552880651726,104.68046618161384,2411.161346645623,0.0912297194299539,2303.306694844619,0.097381591796875,8.671482487137883e-06,791.0,0.064,0.064,0.0325269119345811,0.0229999999999999,24.4,791.0,42.2,23.0,2024-06-08,0.097381591796875
16501,16501,2024-06-08 19:30:00,10882.0,0.0095861813182375,104.31682510506155,2375.845727080456,0.0998342478297244,2280.463085469038,0.102447509765625,7.745554954523422e-06,790.6,0.064,0.064,0.0325269119345811,0.0229999999999999,24.0,790.6,32.9,25.4,2024-06-08,0.102447509765625
16502,16502,2024-06-08 20:00:00,11174.0,0.0094600986769119,105.7071426158138,2445.369216349128,0.0834040250267216,2343.416746992638,0.089141845703125,8.056649310071578e-06,790.7,0.064,0.064,0.0325269119345811,0.0229999999999999,24.4,790.7,35.0,25.0,2024-06-08,0.089141845703125
16503,16503,2024-06-08 20:30:00,11300.0,0.0094072086838359,106.30145812734648,2434.4485817151112,0.0858507326566693,2364.502045669129,0.085052490234375,5.478135345436679e-06,790.4,0.064,0.064,0.0325269119345811,0.0229999999999999,25.0,790.4,23.4,25.3,2024-06-08,0.085052490234375
16504,16504,2024-06-08 21:00:00,11288.0,0.0094122076437231,106.2449998823474,2448.472743937544,0.082717238273071,2362.399167758086,0.085418701171875,6.747187927377577e-06,790.3,0.064,0.064,0.0325269119345811,0.0229999999999999,24.8,790.3,26.8,26.6,2024-06-08,0.085418701171875
16505,16505,2024-06-08 21:30:00,11148.0,0.0094711239424582,105.5840897105241,2399.425552280268,0.094027396485279,2324.8818496251383,0.092864990234375,5.937673513518676e-06,790.2,0.064,0.064,0.0325269119345811,0.0229999999999999,24.8,790.2,24.8,25.7,2024-06-08,0.092864990234375
16506,16506,2024-06-08 22:00:00,11068.0,0.0095052911672117,105.20456263869929,2456.782454486478,0.08089661376756,2315.150489026855,0.094879150390625,1.132891441662036e-05,790.6,0.064,0.064,0.0325269119345811,0.0229999999999999,24.5,790.6,72.5,18.3,2024-06-08,0.094879150390625
16507,16507,2024-06-08 22:30:00,11274.0,0.0094180498480991,106.17909398747004,2448.57131172335,0.0826954871542171,2352.9272237207824,0.087249755859375,7.52758860115321e-06,790.3,0.063,0.063,0.031112698372208,0.0219999999999999,23.3,790.3,35.4,23.6,2024-06-08,0.087249755859375
16508,16508,2024-06-08 23:00:00,11292.0,0.0094105404383884,106.26382263028184,2466.523613074675,0.0787955841276246,2376.115617288978,0.082855224609375,7.04604663172817e-06,790.9,0.063,0.063,0.031112698372208,0.0219999999999999,22.5,790.9,33.9,23.2,2024-06-08,0.082855224609375
16509,16509,2024-06-08 23:30:00,10872.0,0.0095905889608072,104.2688831818966,2373.9925433341514,0.1003014956333916,2287.737246826582,0.100799560546875,6.982096864102043e-06,790.9,0.063,0.063,0.031112698372208,0.0219999999999999,21.9,790.9,31.2,24.5,2024-06-08,0.100799560546875
16510,16510,2024-06-09 00:00:00,11228.0,0.0094373225357674,105.96225743159684,2439.52893363167,0.084706639315741,2347.883357452782,0.088226318359375,7.228384213474147e-06,791.3,0.063,0.063,0.031112698372208,0.0219999999999999,22.1,791.3,33.8,23.7,2024-06-09,0.088226318359375
16511,16511,2024-06-09 00:30:00,11112.0,0.0094864535299528,105.41347162483552,2441.610152090472,0.0842409075366485,2343.116514497986,0.089202880859375,7.784317341570557e-06,791.3,0.063,0.063,0.031112698372208,0.0219999999999999,22.1,791.3,38.1,22.9,2024-06-09,0.089202880859375
16512,16512,2024-06-09 01:00:00,11230.0,0.0094364821312476,105.97169433391164,2463.429759692367,0.0794590492931298,2369.779540780127,0.084014892578125,7.318247471318458e-06,791.4,0.062,0.062,0.0296984848098349,0.0209999999999999,21.5,791.4,40.2,20.9,2024-06-09,0.084014892578125
16513,16513,2024-06-09 01:30:00,11022.0,0.0095251055447073,104.98571331376476,2424.428628491597,0.0881377100913745,2325.8869188315725,0.092681884765625,7.845809099362262e-06,791.4,0.062,0.062,0.0296984848098349,0.0209999999999999,20.7,791.4,46.5,19.6,2024-06-09,0.092681884765625
16514,16514,2024-06-09 02:00:00,11048.0,0.0095138909076545,105.1094667477673,2435.7562643706065,0.085555258900857,2328.8144487837994,0.092071533203125,8.503914914228245e-06,791.5,0.062,0.062,0.0296984848098349,0.0209999999999999,19.9,791.5,55.4,18.0,2024-06-09,0.092071533203125
16515,16515,2024-06-09 02:30:00,10644.0,0.009692762402502,103.16976301223144,2352.034947893251,0.105963836523161,2247.031505461669,0.110198974609375,8.653675698142551e-06,791.7,0.061,0.061,0.0282842712474618,0.0199999999999999,19.3,791.7,61.3,16.6,2024-06-09,0.110198974609375
16516,16516,2024-06-09 03:00:00,10770.0,0.0096358969835614,103.77861051295686,2380.170744206007,0.0987500472783402,2273.234431689821,0.104034423828125,8.711385222865073e-06,791.8,0.061,0.061,0.0282842712474618,0.0199999999999999,18.7,791.8,68.4,14.9,2024-06-09,0.104034423828125
16517,16517,2024-06-09 03:30:00,10934.0,0.0095633591345672,104.56576877735849,2417.960742775943,0.0896358606651474,2308.3654592757084,0.096343994140625,8.792118591473747e-06,792.2,0.061,0.061,0.0282842712474618,0.0199999999999999,18.2,792.2,74.3,13.7,2024-06-09,0.096343994140625
16518,16518,2024-06-09 04:00:00,11002.0,0.0095337592264638,104.89041900955492,2436.88019096636,0.0853018516687688,2331.469960901928,0.091522216796875,8.372577516436607e-06,792.7,0.061,0.061,0.0282842712474618,0.0199999999999999,17.7,792.7,74.8,12.8,2024-06-09,0.091522216796875
16519,16519,2024-06-09 04:30:00,10968.0,0.0095485247713975,104.72821969268836,2430.1172593644496,0.0868343173456707,2327.7626736547704,0.092315673828125,8.14282019542814e-06,792.9,0.06,0.06,0.0268700576850888,0.019,17.2,792.9,73.2,12.7,2024-06-09,0.092315673828125
16520,16520,2024-06-09 05:00:00,11188.0,0.009454177920756,105.77334257741882,2476.297329982126,0.0767227085163714,2370.96881294682,0.083831787109375,8.226713411814757e-06,793.2,0.06,0.06,0.0268700576850888,0.019,16.9,793.2,79.7,11.5,2024-06-09,0.083831787109375
16521,16521,2024-06-09 05:30:00,10706.0,0.0096646555537065,103.46980235798269,2370.260805737455,0.1012473291456772,2270.5295580778543,0.104644775390625,8.134115453765633e-06,793.3,0.06,0.06,0.0268700576850888,0.019,16.6,793.3,80.3,11.2,2024-06-09,0.104644775390625
16522,16522,2024-06-09 06:00:00,11058.0,0.0095095881210803,105.15702544290608,2442.940647587486,0.0839440654346565,2341.657814662821,0.089508056640625,8.009744230685172e-06,793.1,0.06,0.06,0.0268700576850888,0.019,16.3,793.1,81.6,10.7,2024-06-09,0.089508056640625
16523,16523,2024-06-09 06:30:00,10772.0,0.0096350024101961,103.78824596263296,2377.8658683309286,0.0993267465853525,2278.96616146882,0.102752685546875,8.036433730203438e-06,793.1,0.06,0.06,0.0268700576850888,0.019,16.1,793.1,84.5,10.2,2024-06-09,0.102752685546875
16524,16524,2024-06-09 07:00:00,11004.0,0.0095328927967599,104.89995233554684,2422.070595835262,0.0886818863200854,2324.550787964852,0.092926025390625,7.768909061142256e-06,792.9,0.06,0.06,0.0268700576850888,0.019,15.9,792.9,85.4,9.5,2024-06-09,0.092926025390625
16525,16525,2024-06-09 07:30:00,11048.0,0.0095138909076545,105.1094667477673,2429.886738218637,0.0868868782121914,2333.8456111809965,0.091033935546875,7.620638576370706e-06,792.9,0.06,0.06,0.0268700576850888,0.019,15.6,792.9,87.6,8.8,2024-06-09,0.091033935546875
16526,16526,2024-06-09 08:00:00,10804.0,0.0096207230360505,103.94229168149026,2375.789793420042,0.0998483268114291,2284.845018047751,0.101409912109375,7.371014198298946e-06,792.8,0.059,0.059,0.0254558441227157,0.0179999999999999,15.3,792.8,89.2,8.0,2024-06-09,0.101409912109375
16527,16527,2024-06-09 08:30:00,11350.0,0.0093864650892786,106.53637876331258,2494.20682469193,0.0730128982669459,2400.313861055348,0.078460693359375,7.243880119486326e-06,792.8,0.059,0.059,0.0254558441227157,0.0179999999999999,15.0,792.8,88.8,7.8,2024-06-09,0.078460693359375
16528,16528,2024-06-09 09:00:00,11042.0,0.0095164753847903,105.08092119885512,2431.5749439360725,0.0865024511901407,2341.2899117035267,0.089569091796875,7.141127773138198e-06,792.9,0.059,0.059,0.0254558441227157,0.0179999999999999,14.8,792.9,91.6,7.1,2024-06-09,0.089569091796875
16529,16529,2024-06-09 09:30:00,11108.0,0.0094881614161003,105.39449701004318,2439.738411115313,0.0846596853294279,2350.477944602541,0.087738037109375,7.032491438109938e-06,793.0,0.059,0.059,0.0254558441227157,0.0179999999999999,14.5,793.0,93.8,6.5,2024-06-09,0.087738037109375
16530,16530,2024-06-09 10:00:00,11118.0,0.0094838934291019,105.44192714475584,2443.68555425727,0.0837781753572676,2356.13436381326,0.086639404296875,6.88126435595867e-06,793.2,0.059,0.059,0.0254558441227157,0.0179999999999999,14.3,793.2,93.6,6.2,2024-06-09,0.086639404296875
16531,16531,2024-06-09 10:30:00,11174.0,0.0094600986769119,105.7071426158138,2459.8634514866526,0.0802282480671972,2371.565506982493,0.083709716796875,6.894800567950211e-06,793.4,0.059,0.059,0.0254558441227157,0.0179999999999999,14.0,793.4,94.4,6.1,2024-06-09,0.083709716796875
