,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS
17193,17193,2024-06-23 05:30:00,10002.0,0.009999000149975,100.00999950005,2208.5859487484804,0.1812986829475672,2112.9648100052104,0.143463134765625,8.38046057461178e-06,797.7,0.183,0.097,0.1439029684262397,0.1246386942478217,0.0721582096980573,15.8,18.0,797.7,81.7,11.4,2024-06-23,0.143463134765625
17195,17195,2024-06-23 06:30:00,10224.0,0.0098898471516154,101.11379727811632,2254.5060742261176,0.1618826439937488,2160.327174759267,0.128204345703125,8.073099825839617e-06,797.6,0.181,0.097,0.1428122017186527,0.1233009388392546,0.0713837308263181,15.1,17.3,797.6,80.2,11.1,2024-06-23,0.128204345703125
17196,17196,2024-06-23 07:00:00,10142.0,0.0099297473119985,100.70749723828906,2235.831225246837,0.1695519071617025,2143.000607043084,0.133636474609375,8.021862040737998e-06,797.6,0.181,0.097,0.1428122017186527,0.1233009388392546,0.0713837308263181,14.7,17.0,797.6,80.7,10.9,2024-06-23,0.133636474609375
17197,17197,2024-06-23 07:30:00,10082.0,0.0099592504392471,100.40916292848976,2219.6798395046626,0.176432680168016,2128.7214863359304,0.138214111328125,7.912796288200308e-06,797.5,0.18,0.096,0.1418122017186527,0.1220745029760566,0.0706736991886158,14.4,16.7,797.5,83.2,10.2,2024-06-23,0.138214111328125
17198,17198,2024-06-23 08:00:00,10154.0,0.0099238780883676,100.7670581092849,2223.715280526611,0.174691261214903,2134.032789057537,0.136505126953125,7.782386885397247e-06,797.4,0.18,0.096,0.1418122017186527,0.1220745029760566,0.0706736991886158,14.1,16.5,797.4,83.4,9.9,2024-06-23,0.136505126953125
17199,17199,2024-06-23 08:30:00,10118.0,0.0099415170679814,100.58826969383657,2213.416407852323,0.1791656131486585,2124.8685411529727,0.139495849609375,7.717067091395113e-06,797.3,0.179,0.096,0.1412668183648593,0.1214056252717731,0.0702864597527462,13.8,16.2,797.3,82.7,9.9,2024-06-23,0.139495849609375
17205,17205,2024-06-23 11:30:00,10514.0,0.009752501227779,102.53779790886873,2212.5940057541857,0.1795272019621863,2128.79128462918,0.138214111328125,7.290062930363759e-06,797.3,0.176,0.096,0.1396306683034788,0.1193989921589225,0.0691247414451375,12.3,14.8,797.3,83.8,8.8,2024-06-23,0.138214111328125
17210,17210,2024-06-23 14:00:00,10248.0,0.0098782597461699,101.23240587875011,2212.461704660152,0.1795854313575206,2125.152176869016,0.139373779296875,7.608128607643246e-06,797.7,0.174,0.095,0.1380852849496853,0.1175036785914409,0.0680274703715656,12.0,14.0,797.7,63.9,13.8,2024-06-23,0.139373779296875
17211,17211,2024-06-23 14:30:00,10320.0,0.0098437403869769,101.58740079360236,2233.676627000734,0.1704562240834134,2143.303579213445,0.133514404296875,7.808389699223226e-06,797.9,0.174,0.095,0.1380852849496853,0.1175036785914409,0.0680274703715656,12.2,13.9,797.9,60.2,15.2,2024-06-23,0.133514404296875
17212,17212,2024-06-23 15:00:00,10264.0,0.0098705573982181,101.31140113531151,2220.434582755852,0.1761058394392171,2125.8739058486967,0.139129638671875,8.237194320938366e-06,797.8,0.174,0.095,0.1380852849496853,0.1175036785914409,0.0680274703715656,12.8,13.9,797.8,58.0,16.7,2024-06-23,0.139129638671875
17214,17214,2024-06-23 16:00:00,10298.0,0.0098542495513477,101.47906187977893,2215.893859508941,0.1780802141081083,2125.506224567118,0.139251708984375,7.875042059009453e-06,797.6,0.173,0.095,0.1375399015958918,0.1168348008871573,0.067640230935696,14.8,14.1,797.6,46.4,19.7,2024-06-23,0.139251708984375
17215,17215,2024-06-23 16:30:00,10464.0,0.0097757735875721,102.29369482035536,2252.7669630952764,0.1625843186866051,2154.9024405502537,0.129852294921875,8.410153234562233e-06,797.3,0.173,0.095,0.1375399015958918,0.1168348008871573,0.067640230935696,16.5,14.4,797.3,45.4,21.2,2024-06-23,0.129852294921875
17217,17217,2024-06-23 17:30:00,10306.0,0.009850424143769,101.51847122568384,2215.7116048254784,0.178159864447621,2112.8117182962865,0.143524169921875,9.01904054082433e-06,796.7,0.173,0.095,0.1375399015958918,0.1168348008871573,0.067640230935696,20.1,15.5,796.7,42.9,23.4,2024-06-23,0.143524169921875
17218,17218,2024-06-23 18:00:00,10580.0,0.0097220346847816,102.85912696499032,2278.713343958473,0.1523714814130826,2170.0090339929584,0.125274658203125,9.276656205596704e-06,796.5,0.173,0.095,0.1375399015958918,0.1168348008871573,0.067640230935696,21.8,16.3,796.5,40.3,25.0,2024-06-23,0.125274658203125
17219,17219,2024-06-23 18:30:00,10486.0,0.0097655132432094,102.40117186829455,2227.46574455193,0.1730862257868098,2135.8035282311275,0.135894775390625,7.947587069448571e-06,796.1,0.173,0.095,0.1375399015958918,0.1168348008871573,0.067640230935696,23.6,17.1,796.1,32.1,26.3,2024-06-23,0.135894775390625
17221,17221,2024-06-23 19:30:00,10460.0,0.0097776425816792,102.27414140436476,2204.429863212341,0.1831519464867303,2119.3240686315776,0.141326904296875,7.436490040877624e-06,795.4,0.171,0.096,0.1369037515345114,0.1160546036375048,0.0671885442657897,27.6,19.2,795.4,28.1,27.5,2024-06-23,0.141326904296875
17224,17224,2024-06-23 21:00:00,10936.0,0.0095624846103887,104.57533169921098,2259.8670994505133,0.1597354403227331,2184.4759147166283,0.121002197265625,6.391157903009461e-06,794.7,0.164,0.097,0.1335406847041635,0.1119300178664345,0.0648006604165354,29.4,22.3,794.7,27.3,25.3,2024-06-23,0.121002197265625
17225,17225,2024-06-23 21:30:00,11012.0,0.0095294294386813,104.93807697875924,2374.0386858315346,0.1190383554110713,2310.91262087398,0.088531494140625,5.058612741816135e-06,794.9,0.161,0.098,0.1323591512889896,0.1104809429124983,0.0639617343107594,27.0,22.7,794.9,22.1,24.9,2024-06-23,0.088531494140625
17226,17226,2024-06-23 22:00:00,10966.0,0.0095493954707812,104.71867073258711,2352.082657198682,0.126186719901999,2292.624226010263,0.092742919921875,4.802714926209054e-06,794.4,0.158,0.098,0.1307230012276091,0.1084743097996477,0.0628000160031507,25.6,22.7,794.4,20.4,25.4,2024-06-23,0.092742919921875
17227,17227,2024-06-23 22:30:00,10940.0,0.0095607362815304,104.59445491994306,2349.980910236324,0.1268864944520862,2287.188494670096,0.094024658203125,5.084069429325353e-06,794.4,0.155,0.098,0.1290868511662286,0.1064676766867971,0.061638297695542,25.2,22.5,794.4,19.0,27.7,2024-06-23,0.094024658203125
17228,17228,2024-06-23 23:00:00,10822.0,0.0096127187353975,104.02884215447176,2334.428416697086,0.132152007813181,2270.332808325498,0.098052978515625,5.22811328027463e-06,794.1,0.152,0.097,0.1269960844586417,0.103903485415032,0.0601537871861005,25.8,22.4,794.1,18.8,28.4,2024-06-23,0.098052978515625
17229,17229,2024-06-23 23:30:00,11060.0,0.009508728264112,105.16653460107923,2378.715378505741,0.1175528993565133,2316.776013390001,0.087188720703125,4.950954573475345e-06,793.9,0.149,0.097,0.1253599343972612,0.1018968523021814,0.0589920688784918,26.3,22.5,793.9,18.0,28.2,2024-06-23,0.087188720703125
17230,17230,2024-06-24 00:00:00,11306.0,0.0094047121889402,106.3296760081587,2432.928429840685,0.1012186061996031,2362.970450103117,0.077301025390625,5.48258292113543e-06,793.6,0.146,0.096,0.1232691676896742,0.0993326610304163,0.0575075583690503,26.0,22.6,793.6,19.5,28.6,2024-06-24,0.077301025390625
17231,17231,2024-06-24 00:30:00,10794.0,0.0096251785186383,103.89417693018218,2322.37331494461,0.1363423204743284,2241.445659967929,0.105377197265625,6.68613254433025e-06,793.5,0.143,0.096,0.1216330176282938,0.0973260279175657,0.0563458400614416,25.3,22.7,793.5,28.4,25.4,2024-06-24,0.105377197265625
17232,17232,2024-06-24 01:00:00,10910.0,0.009573872174533,104.45094542415592,2358.1000813187707,0.12419841976568,2263.831060327064,0.099700927734375,7.711364339639941e-06,793.4,0.141,0.096,0.1205422509207068,0.0959882725089986,0.0555713611897025,24.3,22.7,793.4,33.5,25.0,2024-06-24,0.099700927734375
17233,17233,2024-06-24 01:30:00,11024.0,0.0095242414719932,104.9952379872535,2403.9476654183723,0.109753098408699,2287.4861236522047,0.093963623046875,9.428233009119256e-06,793.4,0.139,0.096,0.1194514842131198,0.0946505171004316,0.0547968823179633,23.6,22.5,793.4,40.5,25.2,2024-06-24,0.093963623046875
17234,17234,2024-06-24 02:00:00,10992.0,0.0095380949214564,104.84273937664923,2395.0444975972614,0.1124646649621211,2289.5433264901744,0.093475341796875,8.533253633016005e-06,793.4,0.138,0.096,0.1189061008593264,0.093981639396148,0.0544096428820938,22.9,22.2,793.4,47.7,20.6,2024-06-24,0.093475341796875
17235,17235,2024-06-24 02:30:00,10748.0,0.009645753764566,103.67256146155547,2349.3133134030845,0.1271093499192151,2238.720130378129,0.106048583984375,9.148181945921131e-06,793.4,0.137,0.096,0.1183607175055329,0.0933127616918645,0.0540224034462242,21.8,21.9,793.4,61.4,17.5,2024-06-24,0.106048583984375
17236,17236,2024-06-24 03:00:00,10834.0,0.0096073936207415,104.08650248711405,2359.1518792700526,0.1238531734343748,2248.0610181103034,0.103668212890625,9.15116695255128e-06,793.4,0.135,0.096,0.1172699507979459,0.0919750062832974,0.053247924574485,20.8,21.6,793.4,69.7,15.4,2024-06-24,0.103668212890625
17237,17237,2024-06-24 03:30:00,10618.0,0.0097046223449338,103.04368005850722,2308.867654210595,0.1411543373392698,2207.770509631908,0.114349365234375,8.479909192925623e-06,793.8,0.134,0.096,0.1167245674441524,0.0913061285790139,0.0528606851386155,19.9,21.1,793.8,67.4,14.7,2024-06-24,0.114349365234375
17238,17238,2024-06-24 04:00:00,10806.0,0.0096198326817812,103.95191195932858,2355.531326014685,0.1250444567363174,2253.628462326051,0.102203369140625,8.373563343978661e-06,794.2,0.133,0.095,0.1157245674441524,0.0900796927158159,0.0521506535009131,19.1,20.7,794.2,71.2,13.6,2024-06-24,0.102203369140625
17239,17239,2024-06-24 04:30:00,10584.0,0.0097201973919967,102.87856919689348,2308.5026832312888,0.1412861418943671,2210.6513884479987,0.113555908203125,8.196955087421266e-06,794.4,0.132,0.095,0.1151791840903589,0.0894108150115323,0.0517634140650436,18.4,20.2,794.4,71.0,13.3,2024-06-24,0.113555908203125
17240,17240,2024-06-24 05:00:00,10558.0,0.0097321584515737,102.75212893171606,2300.761425414907,0.1441041646333799,2204.324685114515,0.115325927734375,8.1016447947894e-06,794.6,0.131,0.095,0.1146338007365654,0.0887419373072488,0.051376174629174,17.7,19.7,794.6,74.2,12.4,2024-06-24,0.115325927734375
17241,17241,2024-06-24 05:30:00,10714.0,0.009661046645607,103.50845376103344,2332.685867850712,0.1327517351189862,2238.5772492672418,0.106109619140625,7.785088482252052e-06,794.7,0.13,0.095,0.114088417382772,0.0880730596029653,0.0509889351933044,17.2,19.3,794.7,73.1,12.0,2024-06-24,0.106109619140625
17242,17242,2024-06-24 06:00:00,10886.0,0.009584419961986,104.33599570617994,2365.487472248437,0.1217878058983159,2274.978169635121,0.096954345703125,7.36753529732419e-06,794.6,0.13,0.094,0.1136338007365654,0.0875155014440508,0.0506661429914717,16.7,18.9,794.6,61.5,13.9,2024-06-24,0.096954345703125
17243,17243,2024-06-24 06:30:00,10852.0,0.0095994225161116,104.17293314484334,2349.6314252748,0.1270031236838865,2259.674935861574,0.100738525390625,7.3721263559732765e-06,794.5,0.129,0.094,0.1130884173827719,0.0868466237397673,0.0502789035556021,16.3,18.5,794.5,62.3,13.7,2024-06-24,0.100738525390625
17244,17244,2024-06-24 07:00:00,10966.0,0.0095493954707812,104.71867073258711,2374.818899634364,0.1187896482637533,2286.84905335927,0.094085693359375,7.123650006210568e-06,794.7,0.128,0.093,0.1120884173827719,0.0856201878765692,0.0495688719178998,16.0,18.2,794.7,59.1,14.0,2024-06-24,0.094085693359375
17245,17245,2024-06-24 07:30:00,10792.0,0.0096260703582064,103.88455130576442,2336.6762949805143,0.131381305644972,2248.871585947088,0.103424072265625,7.230351169935201e-06,794.6,0.127,0.093,0.1115430340289785,0.0849513101722857,0.0491816324820302,15.7,17.9,794.6,63.8,13.0,2024-06-24,0.103424072265625
17246,17246,2024-06-24 08:00:00,10876.0,0.0095888251743168,104.28806259586952,2352.335139505718,0.1261028420402045,2264.204917437177,0.099578857421875,7.208009914865425e-06,794.6,0.127,0.093,0.1115430340289785,0.0849513101722857,0.0491816324820302,15.4,17.6,794.6,65.2,12.6,2024-06-24,0.099578857421875
17247,17247,2024-06-24 08:30:00,10938.0,0.0095616103260796,104.58489374665922,2364.649994322146,0.1220594253198634,2277.1123011151017,0.096405029296875,7.11896550701171e-06,794.6,0.126,0.093,0.110997650675185,0.0842824324680022,0.0487943930461606,15.1,17.3,794.6,65.2,12.4,2024-06-24,0.096405029296875
17248,17248,2024-06-24 09:00:00,10610.0,0.0097082803255932,103.00485425454472,2291.7090111912885,0.1474545961408153,2207.623609958602,0.114410400390625,7.053453554493196e-06,794.4,0.126,0.093,0.110997650675185,0.0842824324680022,0.0487943930461606,14.8,17.0,794.4,64.6,12.4,2024-06-24,0.114410400390625
17249,17249,2024-06-24 09:30:00,10666.0,0.0096827609565264,103.27632836231156,2297.528052226777,0.1452939883690909,2212.8983062132343,0.112945556640625,7.082194036522045e-06,794.4,0.125,0.092,0.109997650675185,0.0830559966048042,0.0480843614084583,14.6,16.8,794.4,66.5,12.0,2024-06-24,0.112945556640625
17250,17250,2024-06-24 10:00:00,10548.0,0.0097367706306164,102.70345661174214,2271.3937391041054,0.1551980256903523,2188.4165885933994,0.119842529296875,7.021578552985008e-06,794.4,0.125,0.092,0.109997650675185,0.0830559966048042,0.0480843614084583,14.3,16.6,794.4,67.6,11.6,2024-06-24,0.119842529296875
17251,17251,2024-06-24 10:30:00,10824.0,0.0096118306013599,104.03845442911962,2330.701290830162,0.1334372009586087,2245.678911161828,0.104278564453125,7.011191602462842e-06,794.4,0.124,0.092,0.1094522673213915,0.0823871189005207,0.0476971219725887,14.1,16.3,794.4,67.5,11.6,2024-06-24,0.104278564453125
17252,17252,2024-06-24 11:00:00,10902.0,0.0095773842334092,104.41264291262816,2357.295141878945,0.1244630948903248,2271.793738880203,0.097747802734375,6.969643800374172e-06,794.6,0.123,0.092,0.108906883967598,0.0817182411962371,0.0473098825367192,13.8,16.1,794.6,67.1,11.6,2024-06-24,0.097747802734375
17253,17253,2024-06-24 11:30:00,10474.0,0.0097711057872833,102.34256201600584,2270.9364072932112,0.1553760259824933,2187.534453084681,0.120086669921875,7.060371695236174e-06,794.9,0.123,0.092,0.108906883967598,0.0817182411962371,0.0473098825367192,13.6,15.9,794.9,69.7,11.2,2024-06-24,0.120086669921875
17254,17254,2024-06-24 12:00:00,10994.0,0.0095372273092363,104.85227703774488,2382.6133909417595,0.116324470415151,2295.18850170236,0.092132568359375,7.053797233466593e-06,795.1,0.123,0.092,0.108906883967598,0.0817182411962371,0.0473098825367192,13.4,15.7,795.1,73.7,10.3,2024-06-24,0.092132568359375
17255,17255,2024-06-24 12:30:00,10790.0,0.0096269624457259,103.87492478938312,2343.220276240573,0.1291563381407191,2256.457708827205,0.101531982421875,7.120515510099101e-06,795.2,0.122,0.092,0.1083615006138045,0.0810493634919536,0.0469226431008496,13.2,15.5,795.2,73.0,10.6,2024-06-24,0.101531982421875
17256,17256,2024-06-24 13:00:00,10808.0,0.009618942574661,103.9615313469362,2352.30663916635,0.1261123082268206,2263.623343893696,0.099700927734375,7.255108276825711e-06,795.4,0.122,0.092,0.1083615006138045,0.0810493634919536,0.0469226431008496,13.0,15.3,795.4,67.7,12.1,2024-06-24,0.099700927734375
17257,17257,2024-06-24 13:30:00,10724.0,0.0096565411906002,103.55674772799696,2340.163324686617,0.1301922648829311,2247.719796049991,0.103729248046875,7.616239355025343e-06,795.5,0.121,0.092,0.107816117260011,0.08038048578767,0.04653540366498,13.0,15.1,795.5,62.8,14.1,2024-06-24,0.103729248046875
17258,17258,2024-06-24 14:00:00,10490.0,0.0097636511947144,102.42070103255492,2293.1304962722206,0.1469244910461269,2201.9828277914653,0.115997314453125,7.665453905349439e-06,795.7,0.121,0.091,0.1073615006138045,0.0798229276287555,0.0462126114631473,13.2,15.0,795.7,56.3,16.0,2024-06-24,0.115997314453125
17259,17259,2024-06-24 14:30:00,10456.0,0.0097795126481746,102.25458424931374,2288.2523010154227,0.1487499685843764,2196.496681067989,0.117523193359375,7.735855746199059e-06,795.8,0.12,0.091,0.106816117260011,0.079154049924472,0.0458253720272777,13.5,14.9,795.8,51.0,17.8,2024-06-24,0.117523193359375
17260,17260,2024-06-24 15:00:00,10678.0,0.0096773186548563,103.33440859655606,2344.4616790976725,0.1287373677432655,2246.9717938492904,0.103912353515625,8.034672488022752e-06,795.9,0.12,0.09,0.1063615006138045,0.0785964917655575,0.0455025798254449,14.0,14.9,795.9,47.9,19.5,2024-06-24,0.103912353515625
17261,17261,2024-06-24 15:30:00,10812.0,0.0096171631014102,103.98076745244768,2368.7724122887585,0.120726462726334,2273.4594062796145,0.097320556640625,7.763743931211948e-06,795.8,0.119,0.091,0.1062707339062175,0.0784851722201885,0.0454381325914081,14.8,14.9,795.8,42.4,21.0,2024-06-24,0.097320556640625
17262,17262,2024-06-24 16:00:00,10692.0,0.0096709808864276,103.40212763768452,2343.123230487633,0.129189132373773,2244.848530979765,0.104461669921875,8.107013981669315e-06,795.6,0.119,0.09,0.105816117260011,0.077927614061274,0.0451153403895754,16.0,15.1,795.6,40.6,22.5,2024-06-24,0.104461669921875
17263,17263,2024-06-24 16:30:00,10620.0,0.0097037084956597,103.053384223906,2321.22238538102,0.136747490962437,2224.7079039142063,0.109771728515625,8.033887096835365e-06,795.3,0.119,0.09,0.105816117260011,0.077927614061274,0.0451153403895754,17.5,15.4,795.3,35.9,24.5,2024-06-24,0.109771728515625
17264,17264,2024-06-24 17:00:00,10954.0,0.0095546246737673,104.66135867644752,2392.353498696362,0.1132928421143125,2292.9505057471188,0.092681884765625,8.028067597241603e-06,795.2,0.119,0.09,0.105816117260011,0.077927614061274,0.0451153403895754,19.3,15.9,795.2,34.1,25.4,2024-06-24,0.092681884765625
17265,17265,2024-06-24 17:30:00,10944.0,0.0095589889112734,104.61357464497615,2382.6240407709065,0.1163211261823204,2285.695727950997,0.094390869140625,7.853052066266636e-06,794.9,0.118,0.09,0.1052707339062175,0.0772587363569905,0.0447281009537058,21.2,16.5,794.9,32.8,25.7,2024-06-24,0.094390869140625
17266,17266,2024-06-24 18:00:00,10908.0,0.0095747498270237,104.44137111317526,2379.741313251224,0.1172287336006228,2280.825764290234,0.095550537109375,8.031167719527789e-06,794.8,0.118,0.09,0.1052707339062175,0.0772587363569905,0.0447281009537058,22.9,17.2,794.8,31.9,26.6,2024-06-24,0.095550537109375
17267,17267,2024-06-24 18:30:00,10856.0,0.0095976538523442,104.19213022104884,2365.536676534927,0.1217718605867822,2277.829741388696,0.096282958984375,7.130482464057115e-06,794.5,0.118,0.09,0.1052707339062175,0.0772587363569905,0.0447281009537058,24.7,18.1,794.5,27.7,27.0,2024-06-24,0.096282958984375
17268,17268,2024-06-24 19:00:00,11060.0,0.009508728264112,105.16653460107923,2413.953961225142,0.1067567229405871,2313.664604995806,0.087921142578125,8.027137107656186e-06,794.1,0.117,0.09,0.1047253505524241,0.0765898586527069,0.0443408615178362,26.7,19.0,794.1,30.5,27.4,2024-06-24,0.087921142578125
17269,17269,2024-06-24 19:30:00,10900.0,0.0095782628522115,104.4030650891055,2368.4429375832874,0.1208326228254,2269.930448395514,0.098175048828125,8.036833712762595e-06,793.5,0.116,0.091,0.1046345838448371,0.0764785391073379,0.0442764142837994,28.8,20.0,793.5,28.9,28.4,2024-06-24,0.098175048828125
17270,17270,2024-06-24 20:00:00,11384.0,0.0093724375743844,106.69582934679312,2449.01925267294,0.0966639374470287,2359.9344777506167,0.077972412109375,6.990524820373562e-06,793.4,0.115,0.091,0.1040892004910436,0.0758096614030543,0.0438891748479298,30.6,21.1,793.4,25.0,28.5,2024-06-24,0.077972412109375
17271,17271,2024-06-24 20:30:00,11042.0,0.0095164753847903,105.08092119885512,2380.331550755426,0.1170425114225198,2285.597364084152,0.094390869140625,7.675616089589603e-06,793.2,0.114,0.091,0.1035438171372501,0.0751407836987708,0.0435019354120603,31.1,22.2,793.2,27.3,28.6,2024-06-24,0.094390869140625
17272,17272,2024-06-24 21:00:00,11044.0,0.0095156136583988,105.0904372433572,2394.1501377311142,0.1127394647077585,2293.466473101463,0.092559814453125,8.129668908720104e-06,793.0,0.111,0.092,0.1023622837220762,0.0736917087448347,0.0426630093062843,31.2,23.1,793.0,28.6,28.8,2024-06-24,0.092559814453125
17273,17273,2024-06-24 21:30:00,10990.0,0.0095389627705025,104.833200847823,2370.2011604014806,0.1202668532039467,2277.110357232687,0.096405029296875,7.570576265263114e-06,792.7,0.109,0.092,0.1012715170144892,0.0723539533362676,0.0418885304345451,31.9,23.8,792.7,26.2,29.1,2024-06-24,0.096405029296875
17274,17274,2024-06-24 22:00:00,11060.0,0.009508728264112,105.16653460107923,2380.213265227701,0.1170798148366764,2288.1707981065333,0.093780517578125,7.449138557680863e-06,792.5,0.107,0.092,0.1001807503069022,0.0710161979277005,0.041114051562806,31.8,24.5,792.5,25.5,29.3,2024-06-24,0.093780517578125
17275,17275,2024-06-24 22:30:00,11390.0,0.0093699686528223,106.72394295564608,2443.721602868304,0.0981494912092424,2356.443525355643,0.078643798828125,6.85889849380105e-06,792.5,0.104,0.092,0.0985446002455218,0.0690095648148499,0.0399523332551973,31.3,24.9,792.5,24.8,28.3,2024-06-24,0.078643798828125
17276,17276,2024-06-24 23:00:00,11260.0,0.0094239029448542,106.11314715905849,2417.091633922272,0.1058280836423757,2337.026051570421,0.082794189453125,6.344370737683394e-06,792.8,0.102,0.092,0.0974538335379348,0.0676718094062828,0.0391778543834581,30.6,25.3,792.8,25.2,26.6,2024-06-24,0.082794189453125
17277,17277,2024-06-24 23:30:00,11226.0,0.0094381631648641,105.95281968876525,2409.7855513330564,0.1079984557096778,2326.468231960213,0.085052490234375,6.631998238889812e-06,792.6,0.099,0.092,0.0958176834765544,0.0656651762934322,0.0380161360758494,29.1,25.4,792.6,27.7,25.7,2024-06-24,0.085052490234375
17278,17278,2024-06-25 00:00:00,11348.0,0.0093872921999194,106.5269918846862,2426.0444645525336,0.1032065049642372,2345.0576352972785,0.081024169921875,6.395391203804766e-06,792.6,0.097,0.092,0.0947269167689674,0.0643274208848651,0.0372416572041103,27.9,25.2,792.6,24.3,27.4,2024-06-25,0.081024169921875
17279,17279,2024-06-25 00:30:00,11308.0,0.0094038804655524,106.33908030446756,2436.5511330600625,0.1001820360498579,2355.439081353261,0.078887939453125,6.377048948107183e-06,792.9,0.095,0.092,0.0936361500613804,0.0629896654762981,0.0364671783323711,27.3,25.0,792.9,24.5,27.2,2024-06-25,0.078887939453125
17280,17280,2024-06-25 01:00:00,11292.0,0.0094105404383884,106.26382263028184,2446.788287559959,0.0972878840929012,2350.338469559437,0.079925537109375,7.599363937931932e-06,792.8,0.093,0.092,0.0925453833537934,0.061651910067731,0.035692699460632,26.5,24.7,792.8,33.2,24.9,2024-06-25,0.079925537109375
