,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
17013,17013,2024-06-19 11:30:00,12728.0,0.0088637993564867,112.81843820936363,2659.6125147359444,0.1049496557811709,2605.515391434467,0.112396240234375,3.84491522464374e-06,787.6,0.06,0.089,0.099,0.275,0.0860169505703934,0.0111497756270705,0.0057294477722638,11.7,15.1,17.1,15.9,787.6,49.0,7.2,2024-06-19,0.112396240234375
17014,17014,2024-06-19 12:00:00,12870.0,0.008814764755799,113.44602240713422,2697.761273697748,0.0955183062806536,2642.51932531602,0.104400634765625,3.871302034787268e-06,788.0,0.06,0.089,0.098,0.275,0.0858206632154321,0.0113785826982819,0.0058470230677924,11.3,14.8,16.9,15.9,788.0,51.3,6.6,2024-06-19,0.104400634765625
17015,17015,2024-06-19 12:30:00,12656.0,0.0088889766816847,112.49888888340186,2592.933897770196,0.1229032151611088,2532.2360190482573,0.129730224609375,4.438902150872475e-06,788.3,0.06,0.089,0.098,0.275,0.0858206632154321,0.0113785826982819,0.0058470230677924,11.1,14.5,16.7,15.9,788.3,50.7,8.9,2024-06-19,0.129730224609375
17016,17016,2024-06-19 13:00:00,12802.0,0.0088381443117772,113.14592347937244,2633.994054314768,0.111614922426178,2565.302669598519,0.121612548828125,4.958723565081776e-06,788.5,0.06,0.088,0.098,0.274,0.0854482525080373,0.0118126921867081,0.0060700955066084,11.6,14.3,16.6,15.9,788.5,50.2,10.8,2024-06-19,0.121612548828125
17017,17017,2024-06-19 13:30:00,12474.0,0.0089535884891708,111.6870628139177,2567.641816700396,0.1302573317037819,2505.2215656498697,0.136749267578125,4.614085200523475e-06,788.8,0.06,0.088,0.098,0.274,0.0854482525080373,0.0118126921867081,0.0060700955066084,12.5,14.2,16.4,15.9,788.8,51.7,9.2,2024-06-19,0.136749267578125
17018,17018,2024-06-19 14:00:00,12602.0,0.0089080011075852,112.25862995778988,2600.9584629782944,0.1206355636519616,2534.737275461511,0.129119873046875,4.838048894533088e-06,789.0,0.061,0.088,0.098,0.274,0.0858795544456811,0.0113099347208512,0.0058117474699224,13.2,14.2,16.3,15.9,789.0,49.6,10.6,2024-06-19,0.129119873046875
17019,17019,2024-06-19 14:30:00,12456.0,0.0089600555095078,111.60645142642964,2572.8551261130983,0.1287151490089324,2507.255617565031,0.136199951171875,4.845161001305817e-06,789.1,0.061,0.088,0.098,0.274,0.0858795544456811,0.0113099347208512,0.0058117474699224,14.1,14.3,16.2,15.9,789.1,44.1,12.5,2024-06-19,0.136199951171875
17020,17020,2024-06-19 15:00:00,12682.0,0.0088798601397522,112.61438629233834,2616.1800392717623,0.1164174678687138,2550.8282913349376,0.125152587890625,4.744410113752875e-06,789.0,0.062,0.088,0.098,0.274,0.086310856383325,0.0108071772549943,0.0055533994332365,15.4,14.5,16.0,15.8,789.0,35.7,15.6,2024-06-19,0.125152587890625
17021,17021,2024-06-19 15:30:00,12666.0,0.008885466997542,112.5433249908674,2614.7694148106884,0.1168038646733078,2547.6100881602524,0.125946044921875,4.881795844847907e-06,789.0,0.062,0.088,0.097,0.274,0.0861145690283636,0.0110359843262058,0.0056709747287651,17.6,14.9,15.9,15.8,789.0,35.0,16.4,2024-06-19,0.125946044921875
17022,17022,2024-06-19 16:00:00,12464.0,0.0089571795487502,111.6422858956229,2577.149811682224,0.1274551178551677,2505.096033955446,0.136810302734375,5.326459341583396e-06,788.9,0.063,0.088,0.097,0.274,0.0865458709660075,0.0105332268603489,0.0054126266920791,19.5,15.5,15.9,15.8,788.9,34.7,18.0,2024-06-19,0.136810302734375
17023,17023,2024-06-19 16:30:00,12544.0,0.0089285714285714,112.0,2601.285272041461,0.1205438620875739,2519.280048060924,0.133087158203125,6.02797319046649e-06,788.8,0.064,0.088,0.097,0.273,0.0869365178863801,0.0100778598921311,0.0051786308388098,22.0,16.3,15.8,15.8,788.8,33.5,20.7,2024-06-19,0.133087158203125
17025,17025,2024-06-19 17:30:00,12328.0,0.0090064509291252,111.03152705425607,2545.1996701581843,0.1370587528462129,2470.3211459780146,0.146331787109375,5.613194620170845e-06,788.5,0.066,0.089,0.097,0.273,0.0881308774517914,0.0086856259696303,0.0044632145100385,27.5,18.6,15.9,15.7,788.5,28.6,22.2,2024-06-19,0.146331787109375
17026,17026,2024-06-19 18:00:00,12578.0,0.0089164957068844,112.15168300119264,2596.826388858613,0.1217993903171315,2514.738142418959,0.134246826171875,6.044974171279698e-06,788.2,0.067,0.09,0.097,0.272,0.0888532800622875,0.0078435400106255,0.0040304984013698,29.5,19.9,16.0,15.7,788.2,30.1,22.6,2024-06-19,0.134246826171875
17027,17027,2024-06-19 18:30:00,12520.0,0.0089371250675395,111.89280584559492,2578.5612568173096,0.1270430430179971,2497.502294506393,0.138824462890625,6.01037243468587e-06,787.9,0.068,0.09,0.097,0.272,0.0892845819999314,0.0073407825447686,0.0037721503646839,30.4,21.0,16.1,15.7,787.9,30.1,22.5,2024-06-19,0.138824462890625
17028,17028,2024-06-19 19:00:00,12506.0,0.0089421260572168,111.83022847155416,2566.864557528964,0.130488455116525,2489.088737546485,0.141143798828125,5.786426738880397e-06,787.6,0.068,0.091,0.097,0.272,0.0896163376900549,0.0069540635539816,0.0035734301092845,29.7,22.0,16.3,15.6,787.6,26.6,24.0,2024-06-19,0.141143798828125
17029,17029,2024-06-19 19:30:00,12570.0,0.0089193326448203,112.1160113453917,2567.3912907949048,0.1303317932265985,2498.067439396355,0.138702392578125,5.1390727313962496e-06,787.4,0.068,0.091,0.097,0.272,0.0896163376900549,0.0069540635539816,0.0035734301092845,29.3,22.5,16.6,15.6,787.4,22.2,25.1,2024-06-19,0.138702392578125
17030,17030,2024-06-19 20:00:00,12306.0,0.0090144979566997,110.93241185514718,2521.298506941365,0.1446062031864058,2441.9272278348253,0.154632568359375,6.019174057353907e-06,787.2,0.068,0.091,0.097,0.272,0.0896163376900549,0.0069540635539816,0.0035734301092845,29.8,22.9,16.8,15.6,787.2,25.0,25.8,2024-06-19,0.154632568359375
17031,17031,2024-06-19 20:30:00,12424.0,0.0089715871172522,111.4629983447422,2540.2761632898323,0.1385872300041573,2463.4894804832907,0.148284912109375,5.772200850841799e-06,787.1,0.068,0.091,0.098,0.271,0.089771970027745,0.0067726469804092,0.0034802069971725,30.4,23.3,17.1,15.6,787.1,27.3,23.5,2024-06-19,0.148284912109375
17032,17032,2024-06-19 21:00:00,12516.0,0.0089385530654822,111.87493016757595,2555.214641703627,0.1339904447150754,2483.5983409378086,0.142608642578125,5.339944749112774e-06,787.2,0.067,0.092,0.098,0.271,0.0896724237802248,0.0068886854554791,0.0035398347784592,29.0,23.7,17.3,15.6,787.2,25.4,23.4,2024-06-19,0.142608642578125
17033,17033,2024-06-19 21:30:00,12838.0,0.0088257437602173,113.30489839367053,2617.5518923770405,0.1160425618451752,2543.6661084500297,0.126861572265625,5.379067847632542e-06,787.0,0.067,0.092,0.098,0.271,0.0896724237802248,0.0068886854554791,0.0035398347784592,28.1,23.7,17.6,15.5,787.0,23.5,24.9,2024-06-19,0.126861572265625
17034,17034,2024-06-19 22:00:00,12678.0,0.0088812608590826,112.59662517144996,2583.590937688421,0.1255827197435283,2511.9643965516025,0.134979248046875,5.280398998809431e-06,787.0,0.067,0.092,0.098,0.27,0.0896317687629535,0.0069360759531182,0.0035641869618758,28.0,23.7,17.9,15.5,787.0,24.0,24.2,2024-06-19,0.134979248046875
17035,17035,2024-06-19 22:30:00,12704.0,0.0088721680123459,112.71202242884296,2589.0132548141546,0.1240224319563488,2520.9039088585746,0.132659912109375,5.003301315573276e-06,787.2,0.067,0.092,0.098,0.27,0.0896317687629535,0.0069360759531182,0.0035641869618758,27.8,23.6,18.1,15.5,787.2,23.0,24.0,2024-06-19,0.132659912109375
17036,17036,2024-06-19 23:00:00,12428.0,0.0089701432310085,111.48094007497426,2529.6139343869845,0.1419436110047659,2466.136160208939,0.147552490234375,4.766623820685048e-06,787.2,0.067,0.092,0.098,0.27,0.0896317687629535,0.0069360759531182,0.0035641869618758,27.4,23.5,18.2,15.5,787.2,21.3,24.5,2024-06-19,0.147552490234375
17037,17037,2024-06-19 23:30:00,12818.0,0.0088326265061438,113.21660655575224,2612.2244187604083,0.117503293581526,2541.613663943562,0.127410888671875,5.144788876581123e-06,787.1,0.066,0.092,0.098,0.27,0.0892004668253096,0.0074388334189751,0.0038225349985618,27.3,23.5,18.4,15.5,787.1,22.1,25.2,2024-06-19,0.127410888671875
17038,17038,2024-06-20 00:00:00,12656.0,0.0088889766816847,112.49888888340186,2576.4415104932245,0.1276622860135488,2509.491537749237,0.135650634765625,4.940500063155519e-06,787.1,0.066,0.092,0.098,0.27,0.0892004668253096,0.0074388334189751,0.0038225349985618,26.9,23.4,18.6,15.5,787.1,23.5,23.4,2024-06-20,0.135650634765625
17039,17039,2024-06-20 00:30:00,12366.0,0.008992602131417,111.20251795710384,2524.3878957796087,0.1436123174170018,2455.678941341768,0.150543212890625,5.181410418619242e-06,787.3,0.066,0.092,0.099,0.27,0.089396754180271,0.0072100263477637,0.0037049597030332,25.9,23.3,18.7,15.5,787.3,26.4,22.2,2024-06-20,0.150543212890625
17040,17040,2024-06-20 01:00:00,12656.0,0.0088889766816847,112.49888888340186,2596.7704901652774,0.1218151904289129,2520.838126771615,0.132659912109375,5.578124444909288e-06,787.7,0.065,0.092,0.099,0.27,0.0889654522426271,0.0077127838136205,0.0039633077397191,24.7,23.0,18.8,15.5,787.7,31.0,20.7,2024-06-20,0.132659912109375
17041,17041,2024-06-20 01:30:00,12456.0,0.0089600555095078,111.60645142642964,2579.748923284996,0.1266970756601996,2494.094201055757,0.139739990234375,6.359818162157912e-06,788.4,0.065,0.092,0.099,0.27,0.0889654522426271,0.0077127838136205,0.0039633077397191,23.6,22.7,18.8,15.5,788.4,40.7,18.3,2024-06-20,0.139739990234375
17042,17042,2024-06-20 02:00:00,12396.0,0.0089817138817146,111.33732527773424,2563.4768062631224,0.1314994845861855,2480.214735471097,0.143585205078125,6.216760903000793e-06,788.3,0.064,0.092,0.099,0.27,0.0885341503049833,0.0082155412794774,0.0042216557764051,22.6,22.3,18.9,15.5,788.3,40.5,18.0,2024-06-20,0.143585205078125
17043,17043,2024-06-20 02:30:00,12412.0,0.0089759229630715,111.40915581764364,2573.325155197375,0.128576789778046,2483.4160452296915,0.142669677734375,6.704408313372516e-06,788.3,0.064,0.091,0.099,0.269,0.0881617395975885,0.0086496507679036,0.0044447282152211,21.6,21.9,18.9,15.5,788.3,44.2,17.8,2024-06-20,0.142669677734375
17044,17044,2024-06-20 03:00:00,12282.0,0.0090233011794584,110.82418508610834,2523.7825878464664,0.1438066138652784,2453.7128340335794,0.151153564453125,5.288263628791968e-06,788.1,0.064,0.091,0.099,0.269,0.0881617395975885,0.0086496507679036,0.0044447282152211,20.8,21.5,18.9,15.6,788.1,31.9,19.3,2024-06-20,0.151153564453125
17045,17045,2024-06-20 03:30:00,12698.0,0.0088742638826092,112.68540278137182,2625.544825049468,0.1138751374508873,2540.6394571645683,0.127655029296875,6.1886845969592455e-06,788.3,0.063,0.091,0.099,0.269,0.0877304376599446,0.0091524082337605,0.0047030762519071,19.9,21.0,18.9,15.6,788.3,40.8,17.8,2024-06-20,0.127655029296875
17046,17046,2024-06-20 04:00:00,12244.0,0.0090372925146181,110.65260954898444,2544.373478512144,0.1373143079845992,2462.7299794279274,0.148529052734375,6.139189689236303e-06,789.0,0.063,0.091,0.099,0.269,0.0877304376599446,0.0091524082337605,0.0047030762519071,19.3,20.6,18.9,15.6,789.0,41.7,17.3,2024-06-20,0.148529052734375
17047,17047,2024-06-20 04:30:00,12382.0,0.0089867901404196,111.27443551867609,2575.221406932057,0.1280197431006769,2492.3602325538072,0.140228271484375,6.15667900710127e-06,789.1,0.063,0.091,0.099,0.269,0.0877304376599446,0.0091524082337605,0.0047030762519071,19.0,20.2,18.8,15.6,789.1,39.4,18.3,2024-06-20,0.140228271484375
17048,17048,2024-06-20 05:00:00,12418.0,0.008973754254556,111.43608033307704,2585.000162077919,0.1251758185662016,2501.486746278326,0.137786865234375,6.182502223249558e-06,789.2,0.062,0.091,0.099,0.269,0.0872991357223008,0.0096551656996173,0.004961424288593,18.7,19.8,18.7,15.6,789.2,42.5,17.1,2024-06-20,0.137786865234375
17049,17049,2024-06-20 05:30:00,12484.0,0.0089500017452505,111.73182178770736,2594.81064239358,0.1223701012162868,2512.8917091909,0.134735107421875,6.036938543681062e-06,789.1,0.062,0.09,0.099,0.269,0.0869673800321772,0.0100418846904044,0.0051601445439924,18.2,19.5,18.6,15.6,789.1,42.0,16.9,2024-06-20,0.134735107421875
17050,17050,2024-06-20 06:00:00,12058.0,0.0091067278948444,109.80892495603445,2510.16569464521,0.1482343101190603,2428.9682063636697,0.158599853515625,6.190518206287993e-06,789.2,0.062,0.09,0.099,0.269,0.0869673800321772,0.0100418846904044,0.0051601445439924,17.6,19.2,18.6,15.7,789.2,46.3,15.7,2024-06-20,0.158599853515625
17051,17051,2024-06-20 06:30:00,12284.0,0.0090225665923135,110.83320801997928,2556.872248783791,0.1334877983431359,2474.493734198981,0.145172119140625,6.1650107526365015e-06,789.2,0.062,0.09,0.099,0.269,0.0869673800321772,0.0100418846904044,0.0051601445439924,17.1,18.9,18.4,15.7,789.2,44.2,16.4,2024-06-20,0.145172119140625
17052,17052,2024-06-20 07:00:00,12256.0,0.009032867169124,110.70682002478438,2554.63455254446,0.1341666945625647,2470.710382095943,0.146270751953125,6.290301428546077e-06,789.3,0.061,0.09,0.099,0.269,0.0865360780945334,0.0105446421562613,0.0054184925806784,16.7,18.6,18.3,15.7,789.3,46.2,16.0,2024-06-20,0.146270751953125
17053,17053,2024-06-20 07:30:00,12046.0,0.0091112627417824,109.754270987511,2510.171518099944,0.1482323929865876,2426.550921699848,0.159332275390625,6.381607528268818e-06,789.2,0.061,0.09,0.098,0.269,0.086339790739572,0.0107734492274727,0.005536067876207,16.5,18.3,18.2,15.7,789.2,49.2,15.2,2024-06-20,0.159332275390625
17054,17054,2024-06-20 08:00:00,12420.0,0.0089730317009694,111.44505372604026,2584.429066218064,0.1253405991487446,2500.009214046057,0.138153076171875,6.253299335836431e-06,789.1,0.061,0.09,0.098,0.269,0.086339790739572,0.0107734492274727,0.005536067876207,16.1,18.0,18.1,15.7,789.1,49.4,14.8,2024-06-20,0.138153076171875
17055,17055,2024-06-20 08:30:00,12298.0,0.0090174295008282,110.89634800118532,2559.168444208132,0.1327939181986195,2475.451957676201,0.144927978515625,6.262716193459072e-06,789.1,0.061,0.089,0.098,0.269,0.0860080350494485,0.0111601682182597,0.0057347881316063,15.7,17.7,18.0,15.7,789.1,52.6,13.8,2024-06-20,0.144927978515625
17056,17056,2024-06-20 09:00:00,12314.0,0.0090115692698269,110.9684639886486,2563.9394921537346,0.1313610501085392,2480.5369458585365,0.143463134765625,6.22644061253706e-06,789.2,0.061,0.089,0.098,0.269,0.0860080350494485,0.0111601682182597,0.0057347881316063,15.2,17.4,17.8,15.7,789.2,53.6,13.4,2024-06-20,0.143463134765625
17057,17057,2024-06-20 09:30:00,12664.0,0.008886168601791,112.5344391730816,2638.3761571793048,0.110454996128159,2552.9598791500503,0.124603271484375,6.195878514919273e-06,789.3,0.06,0.089,0.098,0.268,0.0855360780945333,0.0117103161817558,0.006017488351709,14.7,17.1,17.7,15.8,789.3,57.1,12.3,2024-06-20,0.124603271484375
17058,17058,2024-06-20 10:00:00,12412.0,0.0089759229630715,111.40915581764364,2592.4739130425382,0.1230341395021146,2505.924194370166,0.136566162109375,6.395933969621663e-06,789.5,0.06,0.089,0.098,0.268,0.0855360780945333,0.0117103161817558,0.006017488351709,14.3,16.8,17.6,15.8,789.5,55.4,13.3,2024-06-20,0.136566162109375
17059,17059,2024-06-20 10:30:00,12462.0,0.0089578982793069,111.63332835672328,2606.7722799668604,0.1190117457872672,2519.8052915945777,0.132965087890625,6.3913659918252704e-06,789.7,0.06,0.089,0.098,0.268,0.0855360780945333,0.0117103161817558,0.006017488351709,14.2,16.6,17.5,15.8,789.7,57.1,12.8,2024-06-20,0.132965087890625
17060,17060,2024-06-20 11:00:00,12216.0,0.009047643667091,110.5260150371848,2557.453625650455,0.1333118498269629,2475.6421729650947,0.144866943359375,6.119732965148917e-06,790.0,0.06,0.088,0.098,0.268,0.0852043224044098,0.0120970351725428,0.0062162086071083,14.1,16.3,17.4,15.8,790.0,54.0,13.0,2024-06-20,0.144866943359375
17061,17061,2024-06-20 11:30:00,12218.0,0.0090469031192145,110.5350623105628,2564.875954086595,0.1310812043828122,2481.638857591266,0.143157958984375,6.211329695137861e-06,790.3,0.06,0.088,0.098,0.268,0.0852043224044098,0.0120970351725428,0.0062162086071083,13.7,16.1,17.2,15.8,790.3,57.6,12.2,2024-06-20,0.143157958984375
17062,17062,2024-06-20 12:00:00,12450.0,0.0089622142989644,111.57956802210698,2620.260646347454,0.1153048111207424,2534.471564209093,0.129180908203125,6.268315370749535e-06,790.6,0.059,0.088,0.098,0.268,0.0847730204667659,0.0125997926383997,0.0064745566437943,13.3,15.9,17.1,15.8,790.6,56.7,12.6,2024-06-20,0.129180908203125
17063,17063,2024-06-20 12:30:00,12068.0,0.0091029540237716,109.85444915887568,2550.7059192246634,0.1353650854857064,2462.2547541071863,0.148651123046875,6.652376389893359e-06,790.9,0.059,0.088,0.098,0.268,0.0847730204667659,0.0125997926383997,0.0064745566437943,13.0,15.7,17.0,15.8,790.9,58.7,13.0,2024-06-20,0.148651123046875
17064,17064,2024-06-20 13:00:00,12514.0,0.008939267321192,111.8659912573969,2652.851822158226,0.1066817854321021,2560.94341461996,0.122650146484375,6.646017781136763e-06,791.3,0.059,0.088,0.097,0.268,0.0845767331118046,0.0128285997096111,0.0065921319393229,13.4,15.4,16.9,15.7,791.3,54.8,14.1,2024-06-20,0.122650146484375
17065,17065,2024-06-20 13:30:00,12138.0,0.0090766676448289,110.17259187293362,2574.6543772028417,0.1281861237028835,2487.734560232884,0.141510009765625,6.470249141185349e-06,791.5,0.06,0.088,0.097,0.268,0.0850080350494484,0.0123258422437543,0.0063337839026369,14.3,15.3,16.7,15.7,791.5,48.1,15.8,2024-06-20,0.141510009765625
17066,17066,2024-06-20 14:00:00,12248.0,0.0090358166768497,110.67068265805538,2613.501876578709,0.1171518442819291,2514.057222680685,0.134429931640625,7.325082532586949e-06,791.7,0.06,0.087,0.097,0.268,0.0846762793593249,0.0127125612345413,0.0065325041580363,15.4,15.4,16.6,15.7,791.7,46.6,18.4,2024-06-20,0.134429931640625
17067,17067,2024-06-20 14:30:00,11996.0,0.0091302311237699,109.52625256074454,2560.949107436232,0.1322577419874838,2462.33102900698,0.148651123046875,7.416796077127438e-06,791.7,0.061,0.087,0.097,0.268,0.0851075812969687,0.0122098037686844,0.0062741561213503,16.9,15.6,16.5,15.7,791.7,43.7,19.7,2024-06-20,0.148651123046875
17068,17068,2024-06-20 15:00:00,12138.0,0.0090766676448289,110.17259187293362,2588.209820869278,0.124252711086375,2491.478328616766,0.140472412109375,7.1898033790909525e-06,791.7,0.061,0.087,0.097,0.267,0.0850669262796975,0.0122571942663235,0.006298508304767,18.6,16.0,16.4,15.7,791.7,40.9,20.3,2024-06-20,0.140472412109375
17069,17069,2024-06-20 15:30:00,12006.0,0.0091264279698898,109.57189420649804,2558.424721515854,0.1330183558959337,2460.6806006060315,0.149139404296875,7.355998631838135e-06,791.5,0.062,0.088,0.097,0.267,0.0858299839074649,0.0113677178096796,0.0058414400126816,20.6,16.6,16.3,15.7,791.5,38.8,21.6,2024-06-20,0.149139404296875
17070,17070,2024-06-20 16:00:00,11948.0,0.0091485526762234,109.30690737551768,2549.634120399672,0.1356934699513902,2448.793254709384,0.152618408203125,7.625892611055316e-06,791.5,0.063,0.088,0.097,0.267,0.0862612858451088,0.0108649603438227,0.0055830919759957,22.2,17.3,16.3,15.7,791.5,36.9,23.1,2024-06-20,0.152618408203125
17071,17071,2024-06-20 16:30:00,11976.0,0.0091378517169702,109.43491216243562,2555.3229417229263,0.1339575595571088,2454.5319734181103,0.150909423828125,7.604298633164333e-06,791.5,0.064,0.088,0.097,0.267,0.0866925877827526,0.0103622028779658,0.0053247439393097,24.1,18.2,16.3,15.7,791.5,32.3,25.4,2024-06-20,0.150909423828125
17072,17072,2024-06-20 17:00:00,11850.0,0.0091863042434925,108.8577052853862,2525.6361387491606,0.1432123162752973,2423.235624972809,0.160369873046875,7.825511440698063e-06,791.2,0.065,0.089,0.097,0.266,0.0874149903932488,0.0095201169189611,0.004892027830641,26.9,19.3,16.3,15.7,791.2,30.4,27.0,2024-06-20,0.160369873046875
17073,17073,2024-06-20 17:30:00,12076.0,0.0090999383026274,109.89085494252924,2556.5695800206013,0.1335794693713506,2465.740251081894,0.147674560546875,6.821580696661141e-06,791.0,0.066,0.089,0.096,0.266,0.0876500049759313,0.0092461665243156,0.0047512550894837,29.7,20.4,16.4,15.6,791.0,26.5,27.0,2024-06-20,0.147674560546875
17074,17074,2024-06-20 18:00:00,12042.0,0.0091127758635634,109.73604694903128,2550.22297167438,0.1355129771388058,2455.103293016696,0.150726318359375,7.174751203781141e-06,790.8,0.067,0.089,0.097,0.266,0.0882775942685365,0.0085146019872473,0.0043753317572691,31.5,21.7,16.6,15.6,790.8,25.8,28.4,2024-06-20,0.150726318359375
17075,17075,2024-06-20 18:30:00,12144.0,0.0090744251080078,110.19981851164728,2564.997003265786,0.1310450642019746,2468.463760235223,0.146881103515625,7.241964324174548e-06,790.4,0.068,0.09,0.097,0.266,0.0890406518963039,0.0076251255306034,0.0039182634651838,33.6,22.8,16.8,15.6,790.4,25.2,29.0,2024-06-20,0.146881103515625
17076,17076,2024-06-20 19:00:00,11832.0,0.0091932891419115,108.77499712709718,2490.879470132543,0.1546975150947654,2403.2371061564786,0.166717529296875,6.753419111829439e-06,790.3,0.069,0.09,0.097,0.265,0.0894312988166765,0.0071697585623856,0.0036842676119145,36.1,24.0,17.0,15.6,790.3,23.5,29.0,2024-06-20,0.166717529296875
17077,17077,2024-06-20 19:30:00,12404.0,0.008978817021816,111.37324633860683,2611.79813517124,0.1176207382545605,2527.006542412907,0.131072998046875,6.213734133076512e-06,790.7,0.069,0.091,0.097,0.265,0.0897630545068001,0.0067830395715985,0.0034855473565151,36.5,25.2,17.3,15.6,790.7,27.3,24.8,2024-06-20,0.131072998046875
17078,17078,2024-06-20 20:00:00,11844.0,0.0091886307736661,108.83014288330232,2513.5480987951223,0.1471242202599051,2420.188295512596,0.161285400390625,7.143598079448346e-06,791.1,0.068,0.092,0.097,0.265,0.0896635082592798,0.0068990780466684,0.0035451751378017,34.7,26.0,17.6,15.6,791.1,39.7,20.7,2024-06-20,0.161285400390625
17079,17079,2024-06-20 20:30:00,12114.0,0.0090856544466786,110.06361796706484,2558.065887414264,0.1331267480225222,2462.3657766378046,0.148651123046875,7.1972421418964935e-06,790.4,0.068,0.092,0.097,0.265,0.0896635082592798,0.0068990780466684,0.0035451751378017,32.3,26.3,17.9,15.5,790.4,31.8,24.7,2024-06-20,0.148651123046875
17080,17080,2024-06-20 21:00:00,12124.0,0.0090819067030688,110.10903686800644,2553.780910480125,0.1344263856048334,2464.398437836944,0.148040771484375,6.7165720829078e-06,790.4,0.067,0.092,0.097,0.265,0.0892322063216359,0.0074018355125253,0.0038035231744877,31.2,26.2,18.3,15.5,790.4,32.5,23.1,2024-06-20,0.148040771484375
17081,17081,2024-06-20 21:30:00,12236.0,0.0090402463609184,110.61645447219868,2586.1328258947383,0.1248494825850698,2487.1642432673084,0.141632080078125,7.368839975481345e-06,790.4,0.067,0.092,0.097,0.265,0.0892322063216359,0.0074018355125253,0.0038035231744877,30.0,26.0,18.6,15.5,790.4,38.2,21.9,2024-06-20,0.141632080078125
17082,17082,2024-06-20 22:00:00,12342.0,0.0090013412997879,111.09455432198286,2570.7778177013874,0.1293279814845885,2488.04728588676,0.141387939453125,6.157627687168479e-06,789.3,0.066,0.092,0.098,0.264,0.0889565367216822,0.0077231764048098,0.0039686480990617,28.6,25.7,18.9,15.5,789.3,26.6,25.1,2024-06-20,0.141387939453125
17083,17083,2024-06-20 22:30:00,12334.0,0.0090042600227245,111.05854312028409,2584.536903189589,0.1253094721735579,2490.176362662071,0.140838623046875,7.017243611244519e-06,789.5,0.066,0.092,0.098,0.264,0.0889565367216822,0.0077231764048098,0.0039686480990617,28.1,25.3,19.2,15.5,789.5,33.0,23.6,2024-06-20,0.140838623046875
17084,17084,2024-06-20 23:00:00,12468.0,0.0089557426064856,111.66019881766287,2608.935806086255,0.1184115086021835,2519.123696041455,0.133087158203125,6.602245160352345e-06,789.6,0.066,0.092,0.098,0.264,0.0889565367216822,0.0077231764048098,0.0039686480990617,27.8,25.0,19.4,15.5,789.6,32.5,22.8,2024-06-20,0.133087158203125
17085,17085,2024-06-20 23:30:00,12452.0,0.0089614945291123,111.58852987650656,2640.977780361069,0.1097702838192797,2529.167380481784,0.130523681640625,8.186737567100292e-06,790.3,0.065,0.092,0.098,0.264,0.0885252347840383,0.0082259338706667,0.0042269961357477,26.6,24.7,19.5,15.5,790.3,46.3,20.4,2024-06-20,0.130523681640625
17134,17134,2024-06-22 00:00:00,11652.0,0.0092640259310083,107.94443014810908,2498.697900856899,0.1520496353353695,2399.976216698888,0.167755126953125,7.617489388182748e-06,790.4,0.072,0.088,0.096,0.259,0.0896214757907721,0.0069480742034352,0.0035703524086838,21.8,19.5,16.7,15.5,790.4,44.1,20.0,2024-06-22,0.167755126953125
17135,17135,2024-06-22 00:30:00,11530.0,0.0093129087219747,107.37783756436892,2484.532226476684,0.1568756573256094,2369.496970019288,0.178009033203125,8.990442080926101e-06,790.1,0.072,0.088,0.097,0.259,0.0898177631457334,0.0067192671322238,0.0034527771131552,21.0,19.7,16.8,15.5,790.1,55.2,19.0,2024-06-22,0.178009033203125
17136,17136,2024-06-22 01:00:00,11682.0,0.0092521230275561,108.08330120791094,2515.8543631423963,0.146371231347712,2402.5397925913785,0.166900634765625,8.734165318043088e-06,790.2,0.072,0.088,0.097,0.259,0.0898177631457334,0.0067192671322238,0.0034527771131552,20.1,19.6,16.9,15.5,790.2,56.9,18.0,2024-06-22,0.166900634765625
17137,17137,2024-06-22 01:30:00,11386.0,0.0093716143836952,106.70520137275408,2453.139322786651,0.1680407610587549,2343.4252457635444,0.187286376953125,8.669967906027994e-06,790.3,0.072,0.088,0.097,0.259,0.0898177631457334,0.0067192671322238,0.0034527771131552,19.3,19.4,17.0,15.5,790.3,57.5,17.7,2024-06-22,0.187286376953125
17138,17138,2024-06-22 02:00:00,11424.0,0.0093560148570639,106.8831137270991,2492.067182369824,0.1542927909866846,2369.4399135044705,0.178009033203125,9.584017456681168e-06,791.7,0.071,0.088,0.097,0.259,0.0893864612080896,0.0072220245980806,0.0037111251498412,18.5,19.2,17.1,15.5,791.7,68.3,16.5,2024-06-22,0.178009033203125
17139,17139,2024-06-22 02:30:00,10974.0,0.0095459141015548,104.7568613504624,2425.401092369368,0.1784842616227326,2305.3856939871016,0.201812744140625,9.640501297661889e-06,793.4,0.072,0.088,0.097,0.259,0.0898177631457334,0.0067192671322238,0.0034527771131552,17.7,18.9,17.1,15.4,793.4,89.4,12.2,2024-06-22,0.201812744140625
