,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT,date,CRNS
3264,3264,2023-09-07 01:00:00,20206.0,0.0070349307331818,142.14781039467334,2059.1744597176407,0.1268178779920742,2023.00065020027,0.109466552734375,3.3113452601533903e-06,699.5,0.032,0.024,0.07,0.071,0.0410698209366091,0.0288920199050638,0.0140124461742936,19.5,20.9,17.2,12.6,699.5,26.0,14.9,2023-09-07,0.109466552734375
3265,3265,2023-09-07 01:30:00,20198.0,0.0070363237887862,142.11966788590522,2057.3828035712777,0.1275126852854247,2020.680961761845,0.110198974609375,3.363538084800417e-06,699.4,0.032,0.023,0.07,0.071,0.0407518205225682,0.0292556493935751,0.0141888041669813,18.2,20.1,17.2,12.6,699.4,28.6,13.6,2023-09-07,0.110198974609375
3266,3266,2023-09-07 02:00:00,20440.0,0.0069945463799066,142.96852800529214,2092.8380100974623,0.114292234593525,2056.219975145864,0.099395751953125,3.297856097885805e-06,699.5,0.031,0.023,0.07,0.071,0.0403733683033905,0.0296884047637234,0.014398687773277,17.0,19.3,17.1,12.6,699.5,29.1,13.0,2023-09-07,0.099395751953125
3267,3267,2023-09-07 02:30:00,20058.0,0.0070608370101621,141.62626874983326,2055.538103412525,0.1282311694615894,2019.308164250236,0.110626220703125,3.322547846731242e-06,699.6,0.031,0.023,0.07,0.071,0.0403733683033905,0.0296884047637234,0.014398687773277,16.0,18.6,17.0,12.6,699.6,29.5,12.9,2023-09-07,0.110626220703125
3268,3268,2023-09-07 03:00:00,20252.0,0.0070269366886115,142.30952181776172,2074.636091383054,0.1209426093077806,2039.1324833852573,0.104522705078125,3.224283991052466e-06,700.0,0.03,0.022,0.069,0.071,0.0394523926146328,0.0307415289228363,0.0149094463025493,15.1,17.9,16.8,12.6,700.0,29.9,12.2,2023-09-07,0.104522705078125
3269,3269,2023-09-07 03:30:00,19774.0,0.0071113611544769,140.62005546862795,2020.973111932688,0.1423042502892582,1987.200386125779,0.121246337890625,3.1472460082166534e-06,700.0,0.03,0.022,0.069,0.071,0.0394523926146328,0.0307415289228363,0.0149094463025493,14.2,17.3,16.7,12.6,700.0,30.3,11.6,2023-09-07,0.121246337890625
3270,3270,2023-09-07 04:00:00,20168.0,0.0070415551273608,142.01408380861386,2058.9408451137924,0.1269083062619961,2026.795660330976,0.108306884765625,2.937055823301844e-06,700.0,0.03,0.022,0.069,0.071,0.0394523926146328,0.0307415289228363,0.0149094463025493,13.4,16.7,16.5,12.6,700.0,28.1,11.7,2023-09-07,0.108306884765625
3271,3271,2023-09-07 04:30:00,19898.0,0.0070891682986475,141.06027080648894,2028.246398830774,0.1392431850933837,1998.16003167998,0.117523193359375,2.7883399647850045e-06,699.9,0.03,0.022,0.069,0.071,0.0394523926146328,0.0307415289228363,0.0149094463025493,12.7,16.1,16.3,12.6,699.9,27.7,11.1,2023-09-07,0.117523193359375
3272,3272,2023-09-07 05:00:00,20068.0,0.0070590775630714,141.66156853571826,2043.9716867892937,0.1328092767215881,2014.8161977773773,0.112091064453125,2.679730606589525e-06,700.0,0.029,0.022,0.069,0.072,0.0391529647066973,0.0310839209833529,0.0150755042775285,12.0,15.6,16.1,12.7,700.0,27.3,10.7,2023-09-07,0.112091064453125
3273,3273,2023-09-07 05:30:00,19986.0,0.0070735439856667,141.37185009753534,2034.1197332121044,0.1368111329647641,2005.0764330840848,0.115264892578125,2.682385979831853e-06,699.9,0.029,0.021,0.069,0.071,0.0387559399814142,0.0315379137814959,0.0152956879015327,11.5,15.1,15.9,12.7,699.9,27.5,10.6,2023-09-07,0.115264892578125
