date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-08-11,2023-08-11,5979.25,0.0091454477138393,109.3512748968101,2666.989085241255,0.0508460134603432,2555.313596719325,0.0478795369466145,8.095016505389938e-06,793.5541666666667,0.0567708333333333,0.0825833333333333,0.0685106668681844,0.0326947412742609,0.0189278160485696,22.27916666666667,21.402083333333334,0.6344,793.5541666666667,60.05625,17.008333333333333,2023-08-11,0.0478795369466145,844.953209734593
2023-08-12,2023-08-12,6049.791666666667,0.0090917144034281,109.99548481833132,2686.952073685618,0.0468130096487961,2571.8577847204647,0.0453834533691406,8.287710320465528e-06,794.2208333333333,0.0496666666666666,0.0826041666666666,0.0646470353661013,0.027956301457221,0.0161846128997269,23.85625,22.214583333333334,0.0,794.2208333333333,55.80416666666667,18.12708333333333,2023-08-12,0.0453834533691406,841.1458207017552
2023-08-13,2023-08-13,6156.354166666667,0.0090129267453967,110.95900131158923,2712.1823026789853,0.0419211146860744,2608.83221625732,0.0401649475097656,7.342423381813947e-06,794.4791666666666,0.043,0.0809583333333333,0.0602639037130739,0.0225807356102103,0.0130725613115012,23.660416666666663,21.65833333333333,0.5475,794.4791666666666,52.675,18.125,2023-08-13,0.0401649475097656,840.0983347579655
2023-08-14,2023-08-14,6125.145833333333,0.0090362993753244,110.67561450603591,2717.071475463662,0.0410383330254729,2631.775760316858,0.0370648701985677,6.003309606574062e-06,796.5833333333334,0.0358958333333333,0.0802083333333333,0.0560496879972786,0.0174123318598646,0.0100804411221821,24.440425531914894,22.679166666666664,0.0,796.5833333333334,44.40208333333334,18.03333333333333,2023-08-14,0.0370648701985677,835.2880187403223
2023-08-15,2023-08-15,6064.1875,0.0090812781865456,110.12482955363376,2725.133863434326,0.0394285318439661,2634.480489808682,0.0366401672363281,6.374550819765019e-06,798.3291666666668,0.0308541666666666,0.078625,0.0525809126678075,0.0131581520477707,0.0076175883886068,22.575,22.87708333333333,0.0,798.3291666666668,43.36666666666667,19.125,2023-08-15,0.0366401672363281,839.3450230193444
2023-08-16,2023-08-16,6174.583333333333,0.0089996938545977,111.1228289870174,2733.6818750893367,0.0378376959598027,2631.2086773982405,0.0370686848958333,7.212470161075767e-06,796.4875000000001,0.0265,0.0775416666666666,0.0497143600971631,0.009642551030682,0.005582317676616,25.79787234042553,23.73958333333333,0.0,796.4875000000001,43.80625,20.42708333333333,2023-08-16,0.0370686848958333,833.8449561337341
2023-08-17,2023-08-17,6240.729166666667,0.0089520430078144,111.71575632769832,2745.886035659014,0.0357214275776853,2638.139287569425,0.0362459818522135,7.56400493138211e-06,795.1666666666666,0.0247708333333333,0.0748333333333333,0.0475398567265917,0.0069756938659012,0.0040384063356653,23.327272727272728,22.22083333333333,1.2965,795.1666666666666,47.275,20.20833333333333,2023-08-17,0.0362459818522135,836.4244152413521
2023-08-18,2023-08-18,6248.916666666667,0.0089455820082804,111.79149020453332,2754.3534446973117,0.0340777554036699,2628.592684861282,0.03741455078125,8.859587896867546e-06,794.4104166666666,0.0232083333333333,0.0742291666666666,0.0464132181814772,0.0055939604012309,0.0032384857420736,24.9,23.23333333333333,0.0,794.4104166666666,54.35208333333333,19.641666666666666,2023-08-18,0.03741455078125,837.9148900375629
2023-08-19,2023-08-19,6184.270833333333,0.0089924210773315,111.21088161615285,2737.875063503737,0.0371369447228225,2623.183170717214,0.0382054646809895,8.098388873401712e-06,794.5416666666666,0.0244166666666666,0.0723958333333333,0.046238165158,0.005379271651517,0.003114196972568,23.13636363636364,22.18541666666667,0.7998,794.5416666666666,53.06875,19.57708333333333,2023-08-19,0.0382054646809895,835.869481091398
2023-08-20,2023-08-20,6278.770833333333,0.0089244164104625,112.0576695504118,2781.454420178943,0.0293389725061714,2693.9500537815074,0.0291760762532552,6.022578417710823e-06,794.4479166666666,0.0219583333333333,0.0721666666666666,0.0447936834697264,0.0036077285985601,0.0020886057086027,23.58292682926829,23.20833333333333,0.0,794.4479166666666,41.04166666666666,20.68125,2023-08-20,0.0291760762532552,839.6477908998089
