Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,BaroPress,airRH,airT
2801,2023-08-28 09:30:00,11638.0,0.0092695963632874,107.87956247593888,2603.503693003816,0.0525939095839768,2480.8388233918085,0.065155029296875,9.15646610357346e-06,797.5,0.08,,,,0.08,0.055154328932550706,0.039,18.6,,,,797.5,75.5,14.1
2802,2023-08-28 10:00:00,11310.0,0.0094030489627907,106.34848376916337,2540.339867004256,0.0639529373583654,2416.36431471299,0.075653076171875,9.50123103114133e-06,797.8,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,18.6,,,,797.8,79.8,13.8
2803,2023-08-28 10:30:00,11434.0,0.0093519226489965,106.9298835686264,2573.464750315016,0.0578546732793123,2446.5329584507417,0.070587158203125,9.607835979106557e-06,798.0,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,18.6,,,,798.0,82.2,13.5
2804,2023-08-28 11:00:00,11578.0,0.0092935839726944,107.60111523585616,2610.2212658183075,0.0514506276868483,2476.833283436324,0.065765380859375,9.97300802765998e-06,798.1,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,18.6,,,,798.1,84.8,13.6
2805,2023-08-28 11:30:00,11644.0,0.0092672078050265,107.90736768172968,2618.3986087849094,0.0500747085153159,2492.8259891569387,0.063323974609375,9.328444472716288e-06,798.2,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,18.6,,,,798.2,72.8,15.0
2806,2023-08-28 12:00:00,11762.0,0.0092206048878332,108.45275469069468,2643.8607013582537,0.0458982477910522,2519.982235723311,0.059295654296875,9.103419966164476e-06,798.3,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,18.5,,,,798.3,68.5,15.6
2807,2023-08-28 12:30:00,11488.0,0.0093299171357759,107.1820880557941,2588.854088060261,0.0551287193046127,2465.9979608812982,0.067413330078125,9.225934093895227e-06,798.3,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,18.4,,,,798.3,72.0,15.0
2808,2023-08-28 13:00:00,11042.0,0.0095164753847903,105.08092119885512,2487.269892969793,0.0744364723433304,2372.043047371503,0.083587646484375,8.99574936638252e-06,798.4,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,18.3,,,,798.4,71.5,14.7
2809,2023-08-28 13:30:00,11312.0,0.0094022176805575,106.35788640246663,2552.855744347516,0.0616106647767107,2431.872250374718,0.072967529296875,9.212799205324667e-06,798.5,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,18.2,,,,798.5,75.5,14.2
2810,2023-08-28 14:00:00,11556.0,0.0093024262030991,107.49883720301352,2618.817922299713,0.0500046171396649,2491.459810655077,0.063507080078125,9.466271696971984e-06,798.5,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,18.2,,,,798.5,72.1,15.4
2811,2023-08-28 14:30:00,11678.0,0.0092537074308604,108.06479537758815,2642.120692742012,0.0461785851780287,2515.870521787644,0.059906005859375,9.29287142775286e-06,798.4,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,18.1,,,,798.4,63.5,17.2
2812,2023-08-28 15:00:00,11650.0,0.0092648210922415,107.93516572461452,2640.94816311634,0.0463679069301307,2512.233176282123,0.060455322265625,9.48801604008682e-06,798.4,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,18.0,,,,798.4,58.6,18.9
2813,2023-08-28 15:30:00,11292.0,0.0094105404383884,106.26382263028184,2570.7384165905705,0.0583445176061935,2448.9609612293343,0.070159912109375,9.208550474863728e-06,798.4,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,18.1,,,,798.4,53.0,20.1
2814,2023-08-28 16:00:00,11406.0,0.0093633943887939,106.7988763985839,2587.675377505256,0.055335191004053,2471.825582310292,0.066497802734375,8.679279772156754e-06,798.3,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,18.3,,,,798.3,47.4,21.0
2815,2023-08-28 16:30:00,11486.0,0.0093307293864313,107.17275773255068,2607.5235629464514,0.0519083380956971,2485.4223132951797,0.064422607421875,9.097585712922602e-06,798.1,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,19.0,,,,798.1,45.3,22.6
2816,2023-08-28 17:00:00,11658.0,0.0092616416751636,107.97221864905804,2636.3016049521616,0.0471214442996411,2515.966222839168,0.059906005859375,8.857165815118838e-06,798.0,0.078,,,,0.078,0.05232590180780451,0.03699999999999999,20.4,,,,798.0,43.6,22.8
2817,2023-08-28 17:30:00,11444.0,0.0093478358058834,106.97663296253066,2587.4499813713205,0.055374716354232,2467.9256245484626,0.067108154296875,8.968722530457466e-06,797.9,0.079,,,,0.079,0.05374011537017761,0.03799999999999999,22.0,,,,797.9,41.7,23.8
2818,2023-08-28 18:00:00,11734.0,0.0092315995658238,108.32358930537708,2657.391066611204,0.0437429821048273,2533.8609273024394,0.057342529296875,9.028100744344764e-06,797.7,0.08,,,,0.08,0.055154328932550706,0.039,23.7,,,,797.7,39.0,25.1
2819,2023-08-28 18:30:00,11866.0,0.0091801087922779,108.93117092916977,2689.786435790097,0.0387540530225873,2573.051974838171,0.052032470703125,8.401498679495145e-06,797.5,0.08,,,,0.08,0.055154328932550706,0.039,25.5,,,,797.5,34.7,25.9
2820,2023-08-28 19:00:00,11974.0,0.0091386148262218,109.42577392917995,2676.548814168268,0.0407641511445331,2592.5694211699747,0.049530029296875,5.9985816839226935e-06,797.3,0.081,,,,0.081,0.0565685424949238,0.04,27.2,,,,797.3,24.5,26.1
2821,2023-08-28 19:30:00,11890.0,0.0091708390738664,109.04127658827184,2653.9092515683064,0.0442934668319482,2570.513687290835,0.052398681640625,6.007990967215267e-06,797.1,0.082,,,,0.082,0.0579827560572969,0.041,28.5,,,,797.1,23.6,26.8
2822,2023-08-28 20:00:00,11962.0,0.0091431975000541,109.37092849564732,2680.2769011819005,0.0401941313782082,2591.4355843304206,0.049652099609375,6.348641584115569e-06,797.0,0.083,,,,0.083,0.05939696961967,0.042,29.4,,,,797.0,24.8,26.9
2823,2023-08-28 20:30:00,12124.0,0.0090819067030688,110.10903686800644,2712.500050093338,0.0353932602203956,2618.643625674174,0.046295166015625,6.637336660274824e-06,796.6,0.083,,,,0.083,0.05939696961967,0.042,30.1,,,,796.6,25.5,27.2
2824,2023-08-28 21:00:00,12194.0,0.0090558017145977,110.42644610780518,2732.66003435149,0.0325000058599355,2638.7088486546245,0.043914794921875,6.593515510630315e-06,796.6,0.084,,,,0.084,0.060811183182043094,0.043000000000000003,30.5,,,,796.6,25.9,26.8
2825,2023-08-28 21:30:00,11912.0,0.0091623664537557,109.14210919713804,2675.4166068131667,0.0409378789814904,2576.224620294502,0.051605224609375,7.130157148426532e-06,796.4,0.084,,,,0.084,0.060811183182043094,0.043000000000000003,30.6,,,,796.4,26.5,27.8
2826,2023-08-28 22:00:00,11886.0,0.0091723820770024,109.02293336725076,2661.0840498521698,0.0431622043774615,2572.5350744652537,0.052093505859375,6.37424094534184e-06,796.5,0.084,,,,0.084,0.060811183182043094,0.043000000000000003,30.9,,,,796.5,24.9,26.9
2827,2023-08-28 22:30:00,11884.0,0.0091731538706911,109.01376059929316,2662.5742963159555,0.0429287364750482,2570.16902179146,0.052398681640625,6.657962075575573e-06,796.4,0.084,,,,0.084,0.060811183182043094,0.043000000000000003,30.9,,,,796.4,28.6,25.2
2828,2023-08-28 23:00:00,11932.0,0.0091546844146304,109.233694435371,2686.53478332496,0.0392442342956655,2585.853801802549,0.050384521484375,7.210239880869152e-06,796.3,0.083,,,,0.083,0.05939696961967,0.042,30.0,,,,796.3,31.5,24.9
2829,2023-08-28 23:30:00,11950.0,0.0091477870749269,109.31605554537722,2699.683785735178,0.0372761286143461,2593.651985039982,0.049407958984375,7.570606527211402e-06,796.5,0.083,,,,0.083,0.05939696961967,0.042,28.9,,,,796.5,35.0,23.9
2830,2023-08-29 00:00:00,11770.0,0.0092174707596367,108.48963084092416,2659.323936198929,0.0434386134137009,2556.9696566477096,0.054168701171875,7.412874909919359e-06,796.5,0.082,,,,0.082,0.0579827560572969,0.041,27.8,,,,796.5,39.1,21.6
2831,2023-08-29 00:30:00,11662.0,0.0092600531936023,107.9907403437906,2641.2931229086225,0.0463121736749999,2526.417194391061,0.058380126953125,8.420351216368389e-06,796.5,0.081,,,,0.081,0.0565685424949238,0.04,26.8,,,,796.5,43.4,22.0
2832,2023-08-29 01:00:00,11890.0,0.0091708390738664,109.04127658827184,2688.2099845339103,0.0389914122714283,2577.7477897566523,0.051422119140625,7.935594815394879e-06,796.6,0.081,,,,0.081,0.0565685424949238,0.04,25.8,,,,796.6,42.1,21.5
2833,2023-08-29 01:30:00,11472.0,0.0093364210871658,107.10742271196708,2610.9220131284715,0.0513320440166296,2488.9962601625493,0.063873291015625,9.07146527426393e-06,796.7,0.08,,,,0.08,0.055154328932550706,0.039,24.8,,,,796.7,54.4,19.4
