date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-08-16,2023-08-16,6062.541666666667,0.0090741451498499,110.21382124248636,2638.1562504729177,0.0685050609220147,2530.001320773013,0.077276865641276,7.919324651101497e-06,0.0729375,0.0729375,0.0474532590682982,0.0335545212765957,23.183333333333334,0.0,797.7229166666666,50.61666666666667,19.4,2023-08-16,0.077276865641276,951.818147450871
2023-08-17,2023-08-17,6137.770833333333,0.0090081595483529,111.02220215763178,2656.486107252489,0.0652414113147327,2545.0890369533813,0.074872334798177,8.10432734505955e-06,0.0681875,0.0681875,0.040735744647026,0.0288045212765957,22.729166666666668,2.0242999,796.3666666666667,55.67083333333333,19.035416666666663,2023-08-17,0.074872334798177,954.4921623731725
2023-08-18,2023-08-18,6192.166666666667,0.0089897097569496,111.24335246076804,2671.364491233788,0.0624474358143356,2545.921683552893,0.074652353922526,9.12575228049937e-06,0.0637083333333333,0.0637083333333333,0.0344012463988965,0.024325354609929,22.89583333333333,0.0,795.4520833333332,55.00416666666666,19.741666666666667,2023-08-18,0.074652353922526,953.954116548338
2023-08-19,2023-08-19,6151.541666666667,0.0090105071681616,110.98950939626222,2677.030270757808,0.0614843427720588,2560.045725096568,0.0724347432454427,8.465335105862519e-06,0.0602083333333333,0.0602083333333333,0.0294514989305907,0.020825354609929,22.7125,1.3998,795.7875,60.58125,18.660416666666663,2023-08-19,0.0724347432454427,948.0928386129871
2023-08-20,2023-08-20,6243.791666666667,0.0089391924573601,111.87657845508248,2731.8141945731463,0.052112789547196,2646.7779508937324,0.0596402486165364,5.967335542391488e-06,0.0570208333333333,0.0570208333333333,0.0249436932005265,0.017637854609929,23.47083333333333,0.0,795.6437500000001,47.16041666666666,20.397916666666667,2023-08-20,0.0596402486165364,962.2300991329445
2023-08-21,2023-08-21,6240.3125,0.0089637294234069,111.5681292448206,2752.184046557845,0.048910082778465,2664.0506907272684,0.0573031107584635,6.131535056604785e-06,0.0530416666666666,0.0530416666666666,0.0193163017335835,0.0136586879432624,23.575,0.0,797.3833333333333,37.31666666666667,20.289583333333333,2023-08-21,0.0573031107584635,955.2452971645897
2023-08-22,2023-08-22,6164.5625,0.0090346725047724,110.68954254744833,2728.8635988286205,0.0526585127566817,2622.325639221797,0.0630747477213541,7.53334862536533e-06,0.0490208333333333,0.0490208333333333,0.0136299847015417,0.009637854609929,23.15625,0.0,798.2687500000001,47.27708333333334,18.729166666666668,2023-08-22,0.0630747477213541,958.2530536621189
2023-08-23,2023-08-23,6112.3125,0.0091404653075549,109.46149801584043,2682.6751632554965,0.061807284601737,2555.562822650247,0.074859619140625,9.260887643263874e-06,0.0469791666666666,0.0469791666666666,0.0107426320116966,0.0075961879432624,22.379166666666663,1.3848,798.0854166666667,61.31666666666666,17.954166666666666,2023-08-23,0.074859619140625,997.9801198760362
2023-08-24,2023-08-24,5575.375,0.0094795780515956,105.51543392850768,2469.685910274951,0.1052276193270367,2332.6104922567006,0.1174888610839843,1.0895464182078684e-05,0.0628958333333333,0.0628958333333333,0.0332521978794684,0.023512854609929,22.0,7.4880996,796.4979166666667,80.44791666666667,17.122916666666665,2023-08-24,0.1174888610839843,1038.392073097986
2023-08-25,2023-08-25,5431.125,0.0096288453097036,103.86270056441047,2416.596628129153,0.1189993937387493,2269.4376598624167,0.1335983276367187,1.200911076907793e-05,0.0755,0.0755,0.0510771813218793,0.0361170212765957,20.5625,6.2935,797.30625,91.8875,15.604166666666666,2023-08-25,0.1335983276367187,1042.9994166614717
2023-08-26,2023-08-26,5369.020833333333,0.0096061075044922,104.12271863907704,2426.724209487294,0.1166582901078591,2300.791526072021,0.1257375081380208,1.0148559006410888e-05,0.0839375,0.0839375,0.0630096082544023,0.0445545212765957,20.964583333333334,5.8339,797.9541666666668,79.65416666666667,17.116666666666667,2023-08-26,0.1257375081380208,1026.1908856925556
2023-08-27,2023-08-27,5589.041666666667,0.0094248256125927,106.12801142603998,2503.728738150764,0.0971102297714317,2380.608773907873,0.1064173380533854,9.583817337986806e-06,0.0852499999999999,0.0852499999999999,0.064865763555017,0.0458670212765957,22.227083333333336,2.9929,797.7416666666667,67.95416666666667,18.2125,2023-08-27,0.1064173380533854,1010.8801452151982
2023-08-28,2023-08-28,5811.125,0.0092752214391151,107.82610001437472,2565.5589876382387,0.0831886685184108,2454.635831434939,0.0911458333333333,8.386713357133977e-06,0.0810416666666666,0.0810416666666666,0.0589142814800302,0.0416586879432624,22.53333333333333,0.4012,797.1520833333334,58.00625,19.03125,2023-08-28,0.0911458333333333,1002.2901537606049
2023-08-29,2023-08-29,5833.625,0.0092151121522093,108.53877835921368,2610.257960029306,0.0739990278483561,2521.542127812219,0.0788739522298177,6.523325678690031e-06,0.0763541666666666,0.0763541666666666,0.0522851554064063,0.0369711879432624,21.79583333333333,0.0534,798.4729166666666,59.06875,16.316666666666666,2023-08-29,0.0788739522298177,989.502910701493
2023-08-30,2023-08-30,6092.0,0.0090400983499983,110.62530427978884,2639.883025928255,0.0682016788974099,2552.863348056488,0.0735511779785156,6.315231861911336e-06,0.0714375,0.0714374999999999,0.0453319387247386,0.0320545212765957,21.49791666666667,0.0,795.8770833333333,50.62916666666666,16.618750000000002,2023-08-30,0.0735511779785156,974.834551121551
2023-08-31,2023-08-31,6299.916666666667,0.0088921665454412,112.4657140705056,2684.742095142242,0.0601363778251465,2603.108631670154,0.0658531188964843,5.810036582417884e-06,0.0674375,0.0674375,0.0396750844752462,0.0280545212765957,21.791666666666668,0.0,793.05625,45.38958333333333,18.370833333333334,2023-08-31,0.0658531188964843,974.1465351122368
2023-09-01,2023-09-01,6310.125,0.0089316141700242,111.96856928818828,2678.353984433926,0.0612095586213133,2582.401494009067,0.0689773559570312,6.89297469833126e-06,0.0638958333333333,0.0638958333333333,0.0346664114418415,0.024512854609929,21.90625,0.0,793.5729166666666,47.00833333333333,17.339583333333334,2023-09-01,0.0689773559570312,975.1442656581434
2023-09-02,2023-09-02,6057.645833333333,0.0091258299842484,109.58708437850376,2625.176593261674,0.0710968624524581,2517.047219338216,0.079620361328125,7.96077529482503e-06,0.060375,0.060375,0.0296872011909862,0.0209920212765957,21.195833333333333,0.0,796.6083333333332,58.458333333333336,16.977083333333333,2023-09-02,0.079620361328125,960.8014277300877
